491.lsoacode,E01026688,E01026426,[e7, e8, e4]
5499.outcometype,Offender given pexnalty notice,Offender given penalty notice,[]
1494.lsoacode,Ec01026634,E01026634,[e8]
4662.crimeid,d3f609ea1f193bb007dacc5ae138b60cc7fc8a0a9b6c43f083fa8d4ed30a1d70,d3f609ea1f139bb007dacc5ae138b60cc7fc8a0a9b6c43f083fa8d4ed30a1d70,[]
1119.crimeid,c36ee01428a3c328ea6fb14450f547152fbf547e58b5f448b4ca64433cde5585,4d94f8d70e919c786eb61cb599ed8a68852f76394718853e1b535c00e70257a9,[e5, e6, e1, e2, e3, e4]
4568.latitude,135.752534,52.752534,[e2]
4547.monthvalue,20d21-10,2021-10,[]
5422.lsoacode,E01026455***,E01026455,[e8]
4989.lsoacode,E01026694,E01026649,[e7, e8]
6378.lsoaname,South Norfvolk 007C,South Norfolk 007C,[e5]
1853.lsoaname,Breckland 00r5B,Breckland 005B,[e7]
635.crimeid,c814bb4bfcfd909cab87a2771843f3695cb5e3611fb5c350d21c2770c722fcf9,ba6c8066c7854cd965ae222c32c1aedf1dbfd2082bcb7491ac9b98d0e58de481,[e5, e6, e1, e2, e3, e4]
598.crimeid,abc73c2e0d04d43b9a5f320a0bde25f40dba560336fc5e914357ef239e88d37e,7eed027f2aed530efa43542bb851477d700b4442b96ec6b29758cffc5e8f77b2,[e5, e6, e1, e2, e3, e4]
4768.lsoaname,South Nrofolk 010A,South Norfolk 010A,[e7]
324.lsoacode,E01026822,E01026716,[e7, e8, e4]
1192.crimeid,795d02c4cb69de4e21e95edef4fef7d192c7fbf7af695bd29c3e13744ab6475c,795d02c4cb69de4e21e95edef4fef7d129c7fbf7af695bd29c3e13744ab6475c,[]
3908.locationvalue,On or nearr ST PETER'S ROAD,On or near ST PETER'S ROAD,[e3]
6077.locationvalue,On or near CROMER eROAD,On or near CROMER ROAD,[e3]
1820.lsoaname,Brecklamnd 002C,Breckland 002C,[e7]
5420.fallswithin,Norfolk Constaublary,Norfolk Constabulary,[]
5183.lsoaname,Breckland 00B,Breckland 005B,[e7, e8]
1917.outcometype,Supsect charged,Suspect charged,[]
3887.locationvalue,On o near PIKEMAN PLACE,On or near PIKEMAN PLACE,[]
2623.lsoacode,E01026e641,E01026641,[e8]
537.crimeid,9654303deb6ca48f36acf7ce740650ad70529b8c300a020aa62ba151d18395db,cea1f19c09b5da5e67b593c10f629fa3248840fc4ba38ad83327e1635f629d51,[e5, e6, e1, e2, e3, e4]
1627.lsoacode,E0102649v8,E01026498,[e8]
803.crimeid,91281bee05a918d23c8e39a2ddd9b3ebf8c70e23f6a1e65b2a0b0b4f26d3bc2e,870a566a6422235a20fafcdf65fdb9f56b6a8b0ecae2f8223b7b25b26dcad08c,[e5, e6, e1, e2, e3, e4]
429.locationvalue,On or nera Shopping Area,On or near Shopping Area,[e3]
5299.outcometype,Unable to prosecut esuspect,Unable to prosecute suspect,[e6]
5058.lsoacode,E01206605,E01026605,[e8]
