crimeid,monthvalue,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype
b7800b7cdaae03128f1bdb09a323b11d857bc78cccdaba6ce8244feb9ef77e25,2021-02,Devon & Cornwall Police,Devon & Cornwall Police,-3.522661,50.461089,No location,E01015256,Torbay 008C,Investigation complete; no suspect identified
9746971bbc9bba36c9807f12561eba19b148e370d738c6b8798d46a6bd56f34b,202r1-02,Devon & Cornwall Police,Devon & Cornwall Police,-3.522661,50.461089,No location,E01015256,Torbay 008C,Offender given a caution
1c255b13ab3e1adc9bf43c257e758c8cb943da0f25b7d5e80cbb9b429d5a8d82,2021-02,Devon & Cornwall Police,Devoyn & Cornwall Police,-3.522661,50.461089,No location,E01015256,Torbay 008C,Local resolution
0b388a76830f3ef00572e060eae438766ff55df1c35dd65b21bb8c440819293f,2021-02,Devon & Cornwall Police,Devon & Cornwall Police,-3.522661,50.461089,No location,E01015256,Torbay 008C,Unable to prosecute suspect
3d5c23934d312ee0edf06f9451ec11b532be35a11e87eb841f91da0a449dd5bc,2021-02,Devon & Cornwall Police,Devon & Cornwall Police,-3.522661,50.461089,No location,E01015256,Torbay 008C,Investigation complete; no suspect identified
0841725a260c3e3a2810163428f8d46e7d689313fe9cd64837c57016d13394fe,2021-02,Devon & Cornwall Police,Devon &C ornwall Police,-3.522661,50.461089,No location,E01015256,Torbay 008C,Unable to prosecute suspect
8cc087839371f3b5ccd63fcb2743303be539a0e8e7f29c688da9763f8ee2da08,2021-02,Devon & Cornwall Police,Devon & Cornwall Police,-3.522661,50.461089,No location,E01015256,Torbay 008C,Investigation complete; no suspect identified
1d1d7d6f7d7d6645bf0ae61410e781f17a65b2920177f6a233d4f21918a1c0e1,2021-02,Devon & Cornwall Police,Devon & Cornwall Police,-3.522661,50.461089,No location,E01015256,Torbay 008C,Investigation complete; no suspect identified
2e9ff04f345e03a0d509c0183e8848fbc798196700bffc2cfbd44a1da02287e3,2021-02,Devon & Cornwall Police,Devon & Coarnwall Police,-3.472623,50.582283,On or near HOSPITAL HILL,E01020230,Teignbridge 005B,Unable to prosecute suspect
eb37d193d2c222f382537c342acb2c37e0d3997a3808c70fb1c5f4c50339b6fb,2021-02,Devon & Cornwall Police,Devon & Cornwall Police,-3.522661,50.461089,No location,E01015256,Torbay 008C,Offender given a caution
