cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
327.crimeid,327,crimeid,234292048f9c95a32ef8e81ec3d99151cf71a919b52f70bfedea648de72dae71,4ff8a628a40a2d52a3dac2fca694553f71c5f854a103e758cdc0cd272b3d98e0,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
3442.reportedby,3442,reportedby,Northumbria Police,Nortshumbria Police,RANDOM_TYPO,,[]
5774.lsoacode,5774,lsoacode,E01033545,E01033554,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7]"
5129.monthvalue,5129,monthvalue,2022-01,0222-01,RANDOM_TYPO,,[]
998.crimeid,998,crimeid,c43102fcb166cc03e713c726f35560d26356da52134e6692b3d8da9a77fb017a,0047038a90a38267fa0888a2347809797b2f992de2f95610168d5bc4f66d3353,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
6246.latitude,6246,latitude,54.82275,91.82275,FD_VIOLATION,crimeid -> latitude,[e2]
445.lsoacode,445,lsoacode,E01008565,E01027545,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
580.fallswithin,580,fallswithin,Northumbria Police,Northbumbria Police,RANDOM_TYPO,,[]
5568.lsoaname,5568,lsoaname,North Tyneside 030C,North Tyneside 03z0C,FD_VIOLATION,crimeid -> lsoaname,[e6]
3677.lsoaname,3677,lsoaname,Gateshead 009A,aGteshead 009A,FD_VIOLATION,crimeid -> lsoaname,[e6]
114.monthvalue,114,monthvalue,2022-01,222-01,RANDOM_TYPO,,[]
6902.latitude,6902,latitude,54.978694,133.978694,FD_VIOLATION,crimeid -> latitude,[e2]
58.crimeid,58,crimeid,6d2860871a10325cc756690a69308413aee3d45cac8580e51a2a2bd016322a66,49ca8d7cc53a31d342adcf6680b047ce31401934e536bb28403fb3aee686adec,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
5971.lsoaname,5971,lsoaname,Newcastle upon Tyne 012B,Newcastle uopn Tyne 012B,FD_VIOLATION,crimeid -> lsoaname,[e6]
406.crimeid,406,crimeid,b8308ab93ca98bc7555be2d9d3010a42bd46af1564f0413fa0d9e444b556f0f6,0c2a2b75df4c7d9d2b90eb52cb3675c04759a444674f8d511820b4cee39d9e2b,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
4992.lsoaname,4992,lsoaname,Newcastle upon Tyne 024C,Newcastlne upon Tyne 024C,FD_VIOLATION,crimeid -> lsoaname,[e6]
