cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
30.3.0,30,3,0,fallswithin,North Walets Police,North Wales Police,RANDOM_TYPO,UK_CSV0000000000000953,0,fallswithin
30.2.1,30,2,1,reportedby,North Wales Pfolice,North Wales Police,RANDOM_TYPO,UK_CSV0000000000000953,1,reportedby
30.0.5,30,0,5,crimeid,603cf478bf094920177c9502a0f771dd41a310784a74aab7e8babb110ebed645,5a6f78b8bfd1ad5c49b49e2212be2ca2b741f76ad284c53de6cb31856e4f771a,FD_VIOLATION,UK_CSV0000000000000953,5,crimeid
30.3.5,30,3,5,fallswithin,North Waless Police,North Wales Police,RANDOM_TYPO,UK_CSV0000000000000953,5,fallswithin
30.1.6,30,1,6,monthvalue,0223-05,2023-05,RANDOM_TYPO,UK_CSV0000000000000953,6,monthvalue
30.3.7,30,3,7,fallswithin,Noprth Wales Police,North Wales Police,RANDOM_TYPO,UK_CSV0000000000000953,7,fallswithin
30.9.9,30,9,9,crimetype,Violence and sexyual offences,Violence and sexual offences,RANDOM_TYPO,UK_CSV0000000000000953,9,crimetype
30.9.10,30,9,10,crimetype,Violence and exual offences,Violence and sexual offences,RANDOM_TYPO,UK_CSV0000000000000953,10,crimetype
30.1.12,30,1,12,monthvalue,223-05,2023-05,RANDOM_TYPO,UK_CSV0000000000000953,12,monthvalue
30.7.12,30,7,12,lsoacode,W01000132,W01000146,FD_VIOLATION,UK_CSV0000000000000953,12,lsoacode
30.0.14,30,0,14,crimeid,704928032e6755a961ca1aaa1edeb566fc914ac8bae068cf3e16f36ffe821831,0006447e3e832f65ae5e6c013ed95843587dca164714eb5d3ff64fc2af9e939e,FD_VIOLATION,UK_CSV0000000000000953,14,crimeid
30.2.14,30,2,14,reportedby,North ales Police,North Wales Police,RANDOM_TYPO,UK_CSV0000000000000953,14,reportedby
30.7.14,30,7,14,lsoacode,W01000132,W01000146,FD_VIOLATION,UK_CSV0000000000000953,14,lsoacode
30.0.15,30,0,15,crimeid,704928032e6755a961ca1aaa1edeb566fc914ac8bae068cf3e16f36ffe821831,0006447e3e832f65ae5e6c013ed95843587dca164714eb5d3ff64fc2af9e939e,FD_VIOLATION,UK_CSV0000000000000953,15,crimeid
30.1.15,30,1,15,monthvalue,2023-5,2023-05,RANDOM_TYPO,UK_CSV0000000000000953,15,monthvalue
30.2.15,30,2,15,reportedby,North WalesPolice,North Wales Police,RANDOM_TYPO,UK_CSV0000000000000953,15,reportedby
30.7.15,30,7,15,lsoacode,W01000132,W01000146,FD_VIOLATION,UK_CSV0000000000000953,15,lsoacode
30.1.17,30,1,17,monthvalue,202c3-05,2023-05,RANDOM_TYPO,UK_CSV0000000000000953,17,monthvalue
30.2.18,30,2,18,reportedby,North Wales olice,North Wales Police,RANDOM_TYPO,UK_CSV0000000000000953,18,reportedby
30.7.18,30,7,18,lsoacode,W01000132,W01000146,FD_VIOLATION,UK_CSV0000000000000953,18,lsoacode
30.7.20,30,7,20,lsoacode,W01000132,W01000146,FD_VIOLATION,UK_CSV0000000000000953,20,lsoacode
30.1.22,30,1,22,monthvalue,2203-05,2023-05,RANDOM_TYPO,UK_CSV0000000000000953,22,monthvalue
30.7.22,30,7,22,lsoacode,W01000132,W01000146,FD_VIOLATION,UK_CSV0000000000000953,22,lsoacode
30.2.24,30,2,24,reportedby,North sWales Police,North Wales Police,RANDOM_TYPO,UK_CSV0000000000000953,24,reportedby
30.7.27,30,7,27,lsoacode,W01000132,W01000146,FD_VIOLATION,UK_CSV0000000000000953,27,lsoacode
30.8.28,30,8,28,lsoaname,Conwy 0q01B,Conwy 001B,FD_VIOLATION,UK_CSV0000000000000953,28,lsoaname
30.8.29,30,8,29,lsoaname,Conw 001B,Conwy 001B,FD_VIOLATION,UK_CSV0000000000000953,29,lsoaname
30.8.30,30,8,30,lsoaname,Conwy j001B,Conwy 001B,FD_VIOLATION,UK_CSV0000000000000953,30,lsoaname
30.6.31,30,6,31,locationvalue,On or enar Masonic Street,On or near Masonic Street,RANDOM_TYPO,UK_CSV0000000000000953,31,locationvalue
