cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
254.lsoacode,254,lsoacode,E01025284,E01012681,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
77.crimeid,77,crimeid,418a96614634370c33bc6427f3689a8190183a74da2976e8387d1d0f7f0fa7dc,4be824859d2a4476fb75bb184cff6d880a7e7f703bbcd3a093ee11b5ee66b753,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
696.lsoaname,696,lsoaname,South Ribble 003A,Blackpool 006A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
711.lsoaname,711,lsoaname,Hyndburn 007C,Blackpool 006A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
1375.reportedby,1375,reportedby,Lancashire Constabulary,Lancashire Constabulay,RANDOM_TYPO,,[]
131.crimeid,131,crimeid,8d0dff1390cc62c4450889dd42e2a802620e690b30b2883424893f854d2f421c,9eb082b6e8011ee76536a113e7b31d9349174c31f85d5b99d69575839301bd51,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
3338.reportedby,3338,reportedby,Lancashire Constabulary,Lancashire Cnostabulary,RANDOM_TYPO,,[]
6150.monthvalue,6150,monthvalue,2021-02,20p21-02,RANDOM_TYPO,,[]
4322.locationvalue,4322,locationvalue,On or near LAKE VIEW ROAD,On or near LAKrE VIEW ROAD,FD_VIOLATION,crimeid -> locationvalue,[e3]
1676.lsoacode,1676,lsoacode,E01025518,E01012681,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
7623.lsoacode,7623,lsoacode,E01012680,E0112680,FD_VIOLATION,crimeid -> lsoacode,[e8]
7890.lsoaname,7890,lsoaname,Blackburn with Darwen 008E,Blackburn with Darfwen 008E,FD_VIOLATION,crimeid -> lsoaname,[e7]
4451.outcometype,4451,outcometype,Suspect charged,Suspect chrged,FD_VIOLATION,crimeid -> outcometype,[e6]
682.locationvalue,682,locationvalue,On or near SHEFFIELD DRIVE,On or nexar SHEFFIELD DRIVE,FD_VIOLATION,crimeid -> locationvalue,[e3]
2445.monthvalue,2445,monthvalue,2021-02,221-02,RANDOM_TYPO,,[]
233.lsoacode,233,lsoacode,E01012751,E01012681,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
1662.crimeid,1662,crimeid,17bf31fb4898fa9b5eaf5774f5496172227ea9caea1b0bf2d8220188b351815e,aab7fa93741ad83ac7c5c2d3e7d712f8090f040929a085c2fd58621993d838da,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1697.lsoacode,1697,lsoacode,E01024877,E01012681,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
7828.latitude,7828,latitude,53.738235,98.738235,FD_VIOLATION,crimeid -> latitude,[e2]
3400.lsoacode,3400,lsoacode,E01024944,E10024944,FD_VIOLATION,crimeid -> lsoacode,[e8]
1028.crimeid,1028,crimeid,b382175372a8df1ce3f138bbf1fd6b656deeb6484c112a903b8930f0bb369d53,c71dcdc5ee13a3285962ea339211bc3cf7c8a32fbbf053e294d14a336b356ddf,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
7316.lsoacode,7316,lsoacode,E01012622,E01l012622,FD_VIOLATION,crimeid -> lsoacode,[e8]
8983.locationvalue,8983,locationvalue,On or near HASLINGDEN ROAD,On or near HASLIGNDEN ROAD,FD_VIOLATION,crimeid -> locationvalue,[e3]
47.lsoaname,47,lsoaname,Wyre 004C,Blackpool 006A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
1123.lsoaname,1123,lsoaname,Preston 011B,Blackpool 006A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
4690.outcometype,4690,outcometype,Suspect charged,Suspecte charged,FD_VIOLATION,crimeid -> outcometype,[e6]
2085.monthvalue,2085,monthvalue,2021-02,h2021-02,RANDOM_TYPO,,[]
5746.reportedby,5746,reportedby,Lancashire Constabulary,LancashireConstabulary,RANDOM_TYPO,,[]
2048.locationvalue,2048,locationvalue,On or near LOWER AUDLEY STREET,On or near LOWER AUDLEY SRTEET,FD_VIOLATION,crimeid -> locationvalue,[e3]
296.lsoacode,296,lsoacode,E01012590,E01012681,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
1977.crimeid,1977,crimeid,4f7f29f7c11aaa397913739133d80aadee611dfd7c0df044406e03f401decd5b,4f7f29f7c11aaa397913739133d80aadee611dftd7c0df044406e03f401decd5b,RANDOM_TYPO,,[]
2933.locationvalue,2933,locationvalue,On or near NEW ROAD,On or anear NEW ROAD,FD_VIOLATION,crimeid -> locationvalue,[e3]
6198.lsoaname,6198,lsoaname,Blackburn with Darwen 006E,Blackburn wih Darwen 006E,FD_VIOLATION,crimeid -> lsoaname,[e7]
6067.lsoaname,6067,lsoaname,Blackpool 006A,Blacdkpool 006A,FD_VIOLATION,crimeid -> lsoaname,[e7]
4243.outcometype,4243,outcometype,Investigation complete; no suspect identified,Investigation complete; no suspec identified,RANDOM_TYPO,,[]
246.crimeid,246,crimeid,a113d8ca4e972cdc7cefd03015c48728113c952826c2360b90480a0ff15faf64,502cb1eaed270d7e4d3de58add246749175e08117ff65b2b079c8581606f284e,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
5109.monthvalue,5109,monthvalue,2021-02,2201-02,RANDOM_TYPO,,[]
