source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000003144,1,reportedby,1,1,RANDOM_TYPO
UK_CSV0000000000003144,2,outcometype,1,2,RANDOM_TYPO
UK_CSV0000000000003144,4,monthvalue,1,4,RANDOM_TYPO
UK_CSV0000000000003144,4,reportedby,1,4,RANDOM_TYPO
UK_CSV0000000000003144,4,outcometype,1,4,RANDOM_TYPO
UK_CSV0000000000003144,12,monthvalue,1,12,RANDOM_TYPO
UK_CSV0000000000003144,17,monthvalue,1,17,RANDOM_TYPO
UK_CSV0000000000003144,18,fallswithin,1,18,RANDOM_TYPO
UK_CSV0000000000003144,24,reportedby,1,24,RANDOM_TYPO
UK_CSV0000000000003144,25,reportedby,1,25,RANDOM_TYPO
UK_CSV0000000000003144,26,reportedby,1,26,RANDOM_TYPO
UK_CSV0000000000003144,28,fallswithin,1,28,RANDOM_TYPO
UK_CSV0000000000003144,30,outcometype,1,30,RANDOM_TYPO
UK_CSV0000000000003144,33,monthvalue,1,33,RANDOM_TYPO
UK_CSV0000000000003144,37,reportedby,1,37,RANDOM_TYPO
UK_CSV0000000000003144,39,reportedby,1,39,RANDOM_TYPO
UK_CSV0000000000003144,40,fallswithin,1,40,RANDOM_TYPO
UK_CSV0000000000003144,43,outcometype,1,43,RANDOM_TYPO
UK_CSV0000000000003144,53,crimeid,1,53,FD_VIOLATION
UK_CSV0000000000003144,61,crimeid,1,61,FD_VIOLATION
UK_CSV0000000000003144,63,crimeid,1,63,FD_VIOLATION
UK_CSV0000000000003144,63,fallswithin,1,63,RANDOM_TYPO
UK_CSV0000000000003144,64,crimeid,1,64,FD_VIOLATION
UK_CSV0000000000003144,66,crimeid,1,66,FD_VIOLATION
UK_CSV0000000000003144,67,crimeid,1,67,FD_VIOLATION
UK_CSV0000000000003144,68,crimeid,1,68,FD_VIOLATION
UK_CSV0000000000003144,68,monthvalue,1,68,RANDOM_TYPO
UK_CSV0000000000003144,69,crimeid,1,69,FD_VIOLATION
UK_CSV0000000000003144,71,crimeid,1,71,FD_VIOLATION
UK_CSV0000000000003144,71,fallswithin,1,71,RANDOM_TYPO
UK_CSV0000000000003144,73,crimeid,1,73,FD_VIOLATION
UK_CSV0000000000003144,74,crimeid,1,74,FD_VIOLATION
UK_CSV0000000000003144,74,reportedby,1,74,RANDOM_TYPO
UK_CSV0000000000003144,77,crimeid,1,77,FD_VIOLATION
UK_CSV0000000000003144,77,reportedby,1,77,RANDOM_TYPO
UK_CSV0000000000003144,78,crimeid,1,78,FD_VIOLATION
UK_CSV0000000000003144,79,crimeid,1,79,FD_VIOLATION
UK_CSV0000000000003144,80,crimeid,1,80,FD_VIOLATION
UK_CSV0000000000003144,81,crimeid,1,81,FD_VIOLATION
UK_CSV0000000000003144,82,crimeid,1,82,FD_VIOLATION
UK_CSV0000000000003144,82,monthvalue,1,82,RANDOM_TYPO
UK_CSV0000000000003144,86,crimeid,1,86,FD_VIOLATION
