cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
43.2.1,43,2,1,reportedby,Gloucestershir Constabulary,Gloucestershire Constabulary,RANDOM_TYPO,UK_CSV0000000000003144,1,reportedby
43.3.2,43,3,2,outcometype,Investigation complete; no suspecyt identified,Investigation complete; no suspect identified,RANDOM_TYPO,UK_CSV0000000000003144,2,outcometype
43.1.4,43,1,4,monthvalue,023-05,2023-05,RANDOM_TYPO,UK_CSV0000000000003144,4,monthvalue
43.2.4,43,2,4,reportedby,Gloucestershir Constabulary,Gloucestershire Constabulary,RANDOM_TYPO,UK_CSV0000000000003144,4,reportedby
43.3.4,43,3,4,outcometype,Investiagtion complete; no suspect identified,Investigation complete; no suspect identified,RANDOM_TYPO,UK_CSV0000000000003144,4,outcometype
43.1.12,43,1,12,monthvalue,0223-05,2023-05,RANDOM_TYPO,UK_CSV0000000000003144,12,monthvalue
43.1.17,43,1,17,monthvalue,202d3-05,2023-05,RANDOM_TYPO,UK_CSV0000000000003144,17,monthvalue
43.5.18,43,5,18,fallswithin,Gloucestershire Consatbulary,Gloucestershire Constabulary,RANDOM_TYPO,UK_CSV0000000000003144,18,fallswithin
43.2.24,43,2,24,reportedby,Gloucestershire Constabulry,Gloucestershire Constabulary,RANDOM_TYPO,UK_CSV0000000000003144,24,reportedby
43.2.25,43,2,25,reportedby,Glouclestershire Constabulary,Gloucestershire Constabulary,RANDOM_TYPO,UK_CSV0000000000003144,25,reportedby
43.2.26,43,2,26,reportedby,Gloucestgershire Constabulary,Gloucestershire Constabulary,RANDOM_TYPO,UK_CSV0000000000003144,26,reportedby
43.5.28,43,5,28,fallswithin,Gloucesetrshire Constabulary,Gloucestershire Constabulary,RANDOM_TYPO,UK_CSV0000000000003144,28,fallswithin
43.3.30,43,3,30,outcometype,Investigation complee; no suspect identified,Investigation complete; no suspect identified,RANDOM_TYPO,UK_CSV0000000000003144,30,outcometype
43.1.33,43,1,33,monthvalue,2023-0s5,2023-05,RANDOM_TYPO,UK_CSV0000000000003144,33,monthvalue
43.2.37,43,2,37,reportedby,jGloucestershire Constabulary,Gloucestershire Constabulary,RANDOM_TYPO,UK_CSV0000000000003144,37,reportedby
43.2.39,43,2,39,reportedby,Gloucestersihre Constabulary,Gloucestershire Constabulary,RANDOM_TYPO,UK_CSV0000000000003144,39,reportedby
43.5.40,43,5,40,fallswithin,Gloucestershire Consrtabulary,Gloucestershire Constabulary,RANDOM_TYPO,UK_CSV0000000000003144,40,fallswithin
43.3.43,43,3,43,outcometype,ormal action is not in the public interest,Formal action is not in the public interest,RANDOM_TYPO,UK_CSV0000000000003144,43,outcometype
43.0.53,43,0,53,crimeid,a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,42b51dd0c0940dc85dc254eb89e1f8d0d50db327595f295f99d718d86f5bd7c1,FD_VIOLATION,UK_CSV0000000000003144,53,crimeid
43.0.61,43,0,61,crimeid,4be5781f84ffe84ec9d7a7e0f49b08701af2e6251a4e549600199994e480b655,26b7529bd2cb4b706f0f815e4766f7b3d11ae6ee0c9fbf57d855b863f696c248,FD_VIOLATION,UK_CSV0000000000003144,61,crimeid
43.0.63,43,0,63,crimeid,a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,157c96eb15ac9efaf7b26711b6e5a5a0f4b4fb450cd6c264d870b6ea6929934c,FD_VIOLATION,UK_CSV0000000000003144,63,crimeid
43.5.63,43,5,63,fallswithin,Gloucestershire Constabluary,Gloucestershire Constabulary,RANDOM_TYPO,UK_CSV0000000000003144,63,fallswithin
