source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000004677,1,monthvalue,1,1,RANDOM_TYPO
UK_CSV0000000000004677,3,fallswithin,1,3,RANDOM_TYPO
UK_CSV0000000000004677,5,monthvalue,1,5,RANDOM_TYPO
UK_CSV0000000000004677,5,lsoacode,1,5,FD_VIOLATION
UK_CSV0000000000004677,5,lsoaname,1,5,FD_VIOLATION
UK_CSV0000000000004677,8,crimeid,1,8,FD_VIOLATION
UK_CSV0000000000004677,12,crimeid,1,12,FD_VIOLATION
UK_CSV0000000000004677,13,crimeid,1,13,FD_VIOLATION
UK_CSV0000000000004677,13,monthvalue,1,13,RANDOM_TYPO
UK_CSV0000000000004677,13,lsoacode,1,13,FD_VIOLATION
UK_CSV0000000000004677,14,crimeid,1,14,FD_VIOLATION
UK_CSV0000000000004677,14,lsoacode,1,14,FD_VIOLATION
UK_CSV0000000000004677,15,crimeid,1,15,FD_VIOLATION
UK_CSV0000000000004677,19,reportedby,1,19,RANDOM_TYPO
UK_CSV0000000000004677,19,lsoacode,1,19,FD_VIOLATION
UK_CSV0000000000004677,20,crimeid,1,20,FD_VIOLATION
UK_CSV0000000000004677,23,crimeid,1,23,FD_VIOLATION
UK_CSV0000000000004677,23,lsoacode,1,23,FD_VIOLATION
UK_CSV0000000000004677,25,lsoacode,1,25,FD_VIOLATION
UK_CSV0000000000004677,26,crimeid,1,26,FD_VIOLATION
UK_CSV0000000000004677,27,crimeid,1,27,FD_VIOLATION
UK_CSV0000000000004677,27,locationvalue,1,27,FD_VIOLATION
UK_CSV0000000000004677,27,lsoaname,1,27,FD_VIOLATION
UK_CSV0000000000004677,27,outcometype,1,27,RANDOM_TYPO
UK_CSV0000000000004677,28,crimeid,1,28,FD_VIOLATION
UK_CSV0000000000004677,28,lsoacode,1,28,FD_VIOLATION
UK_CSV0000000000004677,29,crimeid,1,29,FD_VIOLATION
UK_CSV0000000000004677,29,lsoaname,1,29,FD_VIOLATION
UK_CSV0000000000004677,31,longitude,1,31,FD_VIOLATION
UK_CSV0000000000004677,31,lsoacode,1,31,FD_VIOLATION
UK_CSV0000000000004677,31,lsoaname,1,31,FD_VIOLATION
UK_CSV0000000000004677,32,crimeid,1,32,FD_VIOLATION
UK_CSV0000000000004677,32,fallswithin,1,32,RANDOM_TYPO
UK_CSV0000000000004677,33,crimeid,1,33,FD_VIOLATION
UK_CSV0000000000004677,33,lsoacode,1,33,FD_VIOLATION
UK_CSV0000000000004677,34,crimeid,1,34,FD_VIOLATION
UK_CSV0000000000004677,34,lsoaname,1,34,FD_VIOLATION
UK_CSV0000000000004677,35,lsoacode,1,35,FD_VIOLATION
UK_CSV0000000000004677,36,crimeid,1,36,FD_VIOLATION
UK_CSV0000000000004677,37,crimeid,1,37,FD_VIOLATION
UK_CSV0000000000004677,37,lsoacode,1,37,FD_VIOLATION
UK_CSV0000000000004677,38,crimeid,1,38,FD_VIOLATION
UK_CSV0000000000004677,38,lsoacode,1,38,FD_VIOLATION
UK_CSV0000000000004677,39,crimeid,1,39,FD_VIOLATION
UK_CSV0000000000004677,39,lsoaname,1,39,FD_VIOLATION
UK_CSV0000000000004677,40,lsoacode,1,40,FD_VIOLATION
UK_CSV0000000000004677,41,crimeid,1,41,FD_VIOLATION
UK_CSV0000000000004677,41,lsoacode,1,41,FD_VIOLATION
UK_CSV0000000000004677,42,crimeid,1,42,FD_VIOLATION
UK_CSV0000000000004677,42,lsoaname,1,42,FD_VIOLATION
UK_CSV0000000000004677,42,outcometype,1,42,RANDOM_TYPO
UK_CSV0000000000004677,43,monthvalue,1,43,RANDOM_TYPO
UK_CSV0000000000004677,43,lsoacode,1,43,FD_VIOLATION
UK_CSV0000000000004677,44,crimeid,1,44,FD_VIOLATION
UK_CSV0000000000004677,45,crimeid,1,45,FD_VIOLATION
UK_CSV0000000000004677,45,lsoacode,1,45,FD_VIOLATION
UK_CSV0000000000004677,46,crimeid,1,46,FD_VIOLATION
UK_CSV0000000000004677,46,lsoaname,1,46,FD_VIOLATION
UK_CSV0000000000004677,47,crimeid,1,47,FD_VIOLATION
UK_CSV0000000000004677,47,lsoaname,1,47,FD_VIOLATION
UK_CSV0000000000004677,48,crimeid,1,48,FD_VIOLATION
UK_CSV0000000000004677,48,lsoaname,1,48,FD_VIOLATION
UK_CSV0000000000004677,49,crimeid,1,49,FD_VIOLATION
UK_CSV0000000000004677,49,lsoacode,1,49,FD_VIOLATION
UK_CSV0000000000004677,50,crimeid,1,50,FD_VIOLATION
UK_CSV0000000000004677,50,reportedby,1,50,RANDOM_TYPO
UK_CSV0000000000004677,51,crimeid,1,51,FD_VIOLATION
UK_CSV0000000000004677,51,lsoacode,1,51,FD_VIOLATION
UK_CSV0000000000004677,52,crimeid,1,52,FD_VIOLATION
UK_CSV0000000000004677,52,lsoacode,1,52,FD_VIOLATION
UK_CSV0000000000004677,53,lsoacode,1,53,FD_VIOLATION
UK_CSV0000000000004677,54,crimeid,1,54,FD_VIOLATION
UK_CSV0000000000004677,55,crimeid,1,55,FD_VIOLATION
UK_CSV0000000000004677,55,reportedby,1,55,RANDOM_TYPO
UK_CSV0000000000004677,55,lsoacode,1,55,FD_VIOLATION
UK_CSV0000000000004677,56,crimeid,1,56,FD_VIOLATION
UK_CSV0000000000004677,57,crimeid,1,57,FD_VIOLATION
UK_CSV0000000000004677,57,lsoacode,1,57,FD_VIOLATION
UK_CSV0000000000004677,58,crimeid,1,58,FD_VIOLATION
UK_CSV0000000000004677,58,reportedby,1,58,RANDOM_TYPO
UK_CSV0000000000004677,58,lsoaname,1,58,FD_VIOLATION
UK_CSV0000000000004677,60,crimeid,1,60,FD_VIOLATION
UK_CSV0000000000004677,60,lsoacode,1,60,FD_VIOLATION
UK_CSV0000000000004677,61,crimeid,1,61,FD_VIOLATION
UK_CSV0000000000004677,61,lsoaname,1,61,FD_VIOLATION
UK_CSV0000000000004677,62,crimeid,1,62,FD_VIOLATION
UK_CSV0000000000004677,62,monthvalue,1,62,RANDOM_TYPO
UK_CSV0000000000004677,62,lsoaname,1,62,FD_VIOLATION
UK_CSV0000000000004677,62,outcometype,1,62,RANDOM_TYPO
UK_CSV0000000000004677,63,crimeid,1,63,FD_VIOLATION
UK_CSV0000000000004677,63,lsoacode,1,63,FD_VIOLATION
UK_CSV0000000000004677,64,crimeid,1,64,FD_VIOLATION
UK_CSV0000000000004677,64,lsoacode,1,64,FD_VIOLATION
UK_CSV0000000000004677,65,crimeid,1,65,FD_VIOLATION
UK_CSV0000000000004677,65,locationvalue,1,65,FD_VIOLATION
UK_CSV0000000000004677,65,lsoaname,1,65,FD_VIOLATION
UK_CSV0000000000004677,66,crimeid,1,66,FD_VIOLATION
UK_CSV0000000000004677,66,reportedby,1,66,RANDOM_TYPO
UK_CSV0000000000004677,66,lsoacode,1,66,FD_VIOLATION
UK_CSV0000000000004677,67,crimeid,1,67,FD_VIOLATION
UK_CSV0000000000004677,67,lsoaname,1,67,FD_VIOLATION
UK_CSV0000000000004677,68,crimeid,1,68,FD_VIOLATION
UK_CSV0000000000004677,68,lsoacode,1,68,FD_VIOLATION
UK_CSV0000000000004677,69,crimeid,1,69,FD_VIOLATION
UK_CSV0000000000004677,70,crimeid,1,70,FD_VIOLATION
UK_CSV0000000000004677,70,lsoacode,1,70,FD_VIOLATION
UK_CSV0000000000004677,71,crimeid,1,71,FD_VIOLATION
UK_CSV0000000000004677,71,lsoacode,1,71,FD_VIOLATION
UK_CSV0000000000004677,72,crimeid,1,72,FD_VIOLATION
UK_CSV0000000000004677,72,fallswithin,1,72,RANDOM_TYPO
UK_CSV0000000000004677,73,crimeid,1,73,FD_VIOLATION
UK_CSV0000000000004677,73,lsoacode,1,73,FD_VIOLATION
UK_CSV0000000000004677,74,crimeid,1,74,FD_VIOLATION
UK_CSV0000000000004677,74,lsoacode,1,74,FD_VIOLATION
