cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
1673.pre_opqeq_five_d_index_profile,1673,pre_opqeq_five_d_index_profile,11111,11122.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
1708.post_opqeq_five_d_index_profile,1708,post_opqeq_five_d_index_profile,11111,11121.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
527.post_opqeq_five_d_index_profile,527,post_opqeq_five_d_index_profile,11111,11121.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
833.post_opqeq_five_d_index_profile,833,post_opqeq_five_d_index_profile,11121,11111.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
1757.post_opq_discomfort,1757,post_opq_discomfort,1,93,FD_VIOLATION,post_opqeq_five_d_index_profile -> post_opq_discomfort,[e3]
534.pre_opqeq_five_d_index_profile,534,pre_opqeq_five_d_index_profile,21221,11111.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
398.post_opqeq_five_d_index_profile,398,post_opqeq_five_d_index_profile,21121,11111.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
1455.pre_opqeq_five_d_index_profile,1455,pre_opqeq_five_d_index_profile,11122,21212.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
1337.post_opq_anxiety,1337,post_opq_anxiety,1,28,FD_VIOLATION,post_opqeq_five_d_index_profile -> post_opq_anxiety,[e2]
1047.pre_opqeq_five_d_index_profile,1047,pre_opqeq_five_d_index_profile,11121,21232.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
631.pre_opqeq_five_d_index_profile,631,pre_opqeq_five_d_index_profile,11111,11121.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
1170.post_opq_anxiety,1170,post_opq_anxiety,1,44,FD_VIOLATION,post_opqeq_five_d_index_profile -> post_opq_anxiety,[e2]
502.varicose_veineq_five_d_index,502,varicose_veineq_five_d_index,1.0,53.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,[e1]
1437.pre_opqeq_five_d_index_profile,1437,pre_opqeq_five_d_index_profile,11111,21121.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
407.post_opq_anxiety,407,post_opq_anxiety,1,97,FD_VIOLATION,post_opqeq_five_d_index_profile -> post_opq_anxiety,[e2]
1524.pre_opqeq_five_d_index_profile,1524,pre_opqeq_five_d_index_profile,21221,11111.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
696.post_opqeq_five_d_index_profile,696,post_opqeq_five_d_index_profile,11111,21221.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
1967.pre_opqeq_five_d_index_profile,1967,pre_opqeq_five_d_index_profile,11121,11111.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
1251.pre_opq_discomfort,1251,pre_opq_discomfort,2,24,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
35.pre_opqeq_five_d_index_profile,35,pre_opqeq_five_d_index_profile,11111,11122.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
1773.post_opqeq_five_d_index_profile,1773,post_opqeq_five_d_index_profile,11111,11222.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
1394.pre_opq_discomfort,1394,pre_opq_discomfort,2,100,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
1191.post_opqeq_five_d_index_profile,1191,post_opqeq_five_d_index_profile,11221,11111.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
1796.pre_opqeq_five_d_index_profile,1796,pre_opqeq_five_d_index_profile,99999,21221.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
1074.post_opq_discomfort,1074,post_opq_discomfort,1,95,FD_VIOLATION,post_opqeq_five_d_index_profile -> post_opq_discomfort,[e3]
1032.pre_opqeq_five_d_index_profile,1032,pre_opqeq_five_d_index_profile,22232,11111.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
1365.post_opqeq_five_d_index_profile,1365,post_opqeq_five_d_index_profile,11112,11111.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
532.post_opqeq_five_d_index_profile,532,post_opqeq_five_d_index_profile,11221,11111.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
1407.post_opqeq_five_d_index_profile,1407,post_opqeq_five_d_index_profile,11111,11121.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
1462.post_opqeq_five_d_index_profile,1462,post_opqeq_five_d_index_profile,11121,11122.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
1005.post_opqeq_five_d_index_profile,1005,post_opqeq_five_d_index_profile,11121,11111.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
436.post_opqeq_five_d_index_profile,436,post_opqeq_five_d_index_profile,11111,11211.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
1389.post_opq_anxiety,1389,post_opq_anxiety,1,43,FD_VIOLATION,post_opqeq_five_d_index_profile -> post_opq_anxiety,[e2]
491.pre_opqeq_five_d_index_profile,491,pre_opqeq_five_d_index_profile,22222,11111.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
471.pre_opqeq_five_d_index_profile,471,pre_opqeq_five_d_index_profile,21122,21212.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
601.post_opq_discomfort,601,post_opq_discomfort,1,70,FD_VIOLATION,post_opqeq_five_d_index_profile -> post_opq_discomfort,[e3]
1377.pre_opqeq_five_d_index_profile,1377,pre_opqeq_five_d_index_profile,21221,11111.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
1016.post_opqeq_five_d_index_profile,1016,post_opqeq_five_d_index_profile,21221,21199.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
1068.pre_opqeq_five_d_index_profile,1068,pre_opqeq_five_d_index_profile,11132,11121.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
506.pre_opqeq_five_d_index_profile,506,pre_opqeq_five_d_index_profile,11121,21232.0,FD_VIOLATION,pre_opqeq_five_d_index_profile -> pre_opq_discomfort,[e4]
1539.post_opqeq_five_d_index_profile,1539,post_opqeq_five_d_index_profile,11121,11111.0,FD_VIOLATION,post_opqeq_five_d_index_profile -> varicose_veineq_five_d_index,"[e1, e2, e3]"
