cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
29.0.0,29,0,0,region_code,UK_CSV0000000000000916,0,region_code,
29.1.0,29,1,0,region_name,UK_CSV0000000000000916,0,region_name,
29.2.0,29,2,0,company_code,UK_CSV0000000000000916,0,company_code,
29.3.0,29,3,0,company_name,UK_CSV0000000000000916,0,company_name,
29.4.0,29,4,0,branch_code,UK_CSV0000000000000916,0,branch_code,
29.5.0,29,5,0,branch_name,UK_CSV0000000000000916,0,branch_name,
29.6.0,29,6,0,branch_address,UK_CSV0000000000000916,0,branch_address,
29.7.0,29,7,0,branch_post_code,UK_CSV0000000000000916,0,branch_post_code,
29.8.0,29,8,0,branch_start_date,UK_CSV0000000000000916,0,branch_start_date,
29.9.0,29,9,0,branch_end_date,UK_CSV0000000000000916,0,branch_end_date,
29.10.0,29,10,0,contract_type,UK_CSV0000000000000916,0,contract_type,
29.11.0,29,11,0,inventory_facility,UK_CSV0000000000000916,0,inventory_facility,
29.12.0,29,12,0,transaction_value,UK_CSV0000000000000916,0,transaction_value,
29.13.0,29,13,0,transaction_description,UK_CSV0000000000000916,0,transaction_description,
29.0.1,29,0,1,region_code,UK_CSV0000000000000916,1,region_code,
29.1.1,29,1,1,region_name,UK_CSV0000000000000916,1,region_name,
29.2.1,29,2,1,company_code,UK_CSV0000000000000916,1,company_code,FD_VIOLATION
29.3.1,29,3,1,company_name,UK_CSV0000000000000916,1,company_name,
29.4.1,29,4,1,branch_code,UK_CSV0000000000000916,1,branch_code,FD_VIOLATION
29.5.1,29,5,1,branch_name,UK_CSV0000000000000916,1,branch_name,
29.6.1,29,6,1,branch_address,UK_CSV0000000000000916,1,branch_address,
29.7.1,29,7,1,branch_post_code,UK_CSV0000000000000916,1,branch_post_code,
29.8.1,29,8,1,branch_start_date,UK_CSV0000000000000916,1,branch_start_date,
29.9.1,29,9,1,branch_end_date,UK_CSV0000000000000916,1,branch_end_date,
29.10.1,29,10,1,contract_type,UK_CSV0000000000000916,1,contract_type,
29.11.1,29,11,1,inventory_facility,UK_CSV0000000000000916,1,inventory_facility,
29.12.1,29,12,1,transaction_value,UK_CSV0000000000000916,1,transaction_value,
29.13.1,29,13,1,transaction_description,UK_CSV0000000000000916,1,transaction_description,
29.0.2,29,0,2,region_code,UK_CSV0000000000000916,2,region_code,
29.1.2,29,1,2,region_name,UK_CSV0000000000000916,2,region_name,
29.2.2,29,2,2,company_code,UK_CSV0000000000000916,2,company_code,
29.3.2,29,3,2,company_name,UK_CSV0000000000000916,2,company_name,
