cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
2724.lsoaname,2724,lsoaname,Merthyr Tydfil 004D,Merthyr ydfil 004D,FD_VIOLATION,crimeid -> lsoaname,[e7]
2723.crimeid,2723,crimeid,af92d0725009f828565c8a3e7475c1b8b3f9ce420aae0f0e1ee82f5d11bda240,af92d0725009f828565c8a3e7475c1b8b3f9ce420aae0f0e1ee82f5d11ba240,RANDOM_TYPO,,[]
1896.crimeid,1896,crimeid,57e5906ee7216468b8f8e3d7f37fef40c054110cde6a619ad4742d6415a5b120,2f47051b7be84f3878a04ffd30cea9a0aed5105a94b2e250c38760bec52fa150,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
6201.fallswithin,6201,fallswithin,South Wales Police,Suth Wales Police,RANDOM_TYPO,,[]
6287.crimeid,6287,crimeid,737ad21c9be9ecf9105973e44e7764b8d2dd6a6451c84a10788471e5abdd28f9,737aud21c9be9ecf9105973e44e7764b8d2dd6a6451c84a10788471e5abdd28f9,RANDOM_TYPO,,[]
2325.lsoaname,2325,lsoaname,Bridgend 007A,ridgend 007A,FD_VIOLATION,crimeid -> lsoaname,[e7]
7181.lsoaname,7181,lsoaname,Rhondda Cynon Taf 013C,Rhonddma Cynon Taf 013C,FD_VIOLATION,crimeid -> lsoaname,[e7]
4183.fallswithin,4183,fallswithin,South Wales Police,Suoth Wales Police,RANDOM_TYPO,,[]
8145.monthvalue,8145,monthvalue,2022-03,2022-0o3,RANDOM_TYPO,,[]
6131.outcometype,6131,outcometype,Investigation complete; no suspect identified,Investigation complete; no suspect identfied,RANDOM_TYPO,,[]
5541.lsoacode,5541,lsoacode,W01001695,W01001n695,FD_VIOLATION,crimeid -> lsoacode,[e8]
5642.monthvalue,5642,monthvalue,2022-03,202-03,RANDOM_TYPO,,[]
284.crimeid,284,crimeid,eb1d6ef1236197c4c8376a1f0a0eef6c5fdbe0043f370265a83b74e6b798b5b6,48a35560b959ca6518cc76765b0bbe9c3d1ca34387cef31390e016e6060bccb3,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4307.lsoaname,4307,lsoaname,Swansea 026C,Sawnsea 026C,FD_VIOLATION,crimeid -> lsoaname,[e7]
795.lsoacode,795,lsoacode,W01001895,W01001939,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
2042.lsoaname,2042,lsoaname,Rhondda Cynon Taf 014F,Rhondda Cynon Taf0 14F,FD_VIOLATION,crimeid -> lsoaname,[e7]
8205.outcometype,8205,outcometype,Investigation complete; no suspect identified,Investigation copmlete; no suspect identified,RANDOM_TYPO,,[]
2426.lsoaname,2426,lsoaname,Cardiff 012D,Cardff 012D,FD_VIOLATION,crimeid -> lsoaname,[e7]
2441.outcometype,2441,outcometype,Unable to prosecute suspect,Unable to prosecute suspcet,RANDOM_TYPO,,[]
7693.lsoacode,7693,lsoacode,W01001823,W0100e1823,FD_VIOLATION,crimeid -> lsoacode,[e8]
3012.monthvalue,3012,monthvalue,2022-03,202-03,RANDOM_TYPO,,[]
6259.lsoacode,6259,lsoacode,W01001875,W00101875,FD_VIOLATION,crimeid -> lsoacode,[e8]
1415.lsoaname,1415,lsoaname,Cardiff 032F,Bridgend 011C,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
2534.lsoacode,2534,lsoacode,W01001292,W0101292,FD_VIOLATION,crimeid -> lsoacode,[e8]
2691.lsoaname,2691,lsoaname,Bridgend 007D,Bridgnd 007D,FD_VIOLATION,crimeid -> lsoaname,[e7]
3140.monthvalue,3140,monthvalue,2022-03,0222-03,RANDOM_TYPO,,[]
7578.reportedby,7578,reportedby,South Wales Police,South Walse Police,RANDOM_TYPO,,[]
43.lsoaname,43,lsoaname,Cardiff 032F,Cardiff 031A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
2647.locationvalue,2647,locationvalue,On or near TREBANOG CRESCENT,On or near TEBANOG CRESCENT,RANDOM_TYPO,,[]
278.crimeid,278,crimeid,73f315679f5d4defd381a57ef68de24aa1e836ea909d9dfe43db5104f172bc89,985e6c002b7f567b28d716e2fe64dbf268d24c19a25c864f32b46cda7589ce17,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
580.crimeid,580,crimeid,86440c9aba82d80215f5be137d124b0214cfbe69b5aa6014f02195efcca97870,125b2e34e5c1eb7d61271d29fed5041578d4dcffc7cdd161dcc5732c6443f006,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4986.monthvalue,4986,monthvalue,2022-03,20x22-03,RANDOM_TYPO,,[]
6916.lsoacode,6916,lsoacode,W01001881,W0100181,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8]"
3481.outcometype,3481,outcometype,Unable to prosecute suspect,Unable to prosecute supsect,RANDOM_TYPO,,[]
576.crimeid,576,crimeid,7310c5b7b6352a3ba6ab32c3c1815c09f9ca379ab4e81f408b2a8a9353e90fb3,114a36cbe9775966b7f79f88bee7713fb792c8714baa3eb9002a601e649eed6b,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1898.crimeid,1898,crimeid,10297bcc51e3daaec46a8641c8428397e468607c0efeaa79845ce30c8e6dff7d,779b009fc4546f4a721803e5ecbb80bd18dde9fb4a7413cfd8e5a70dad037023,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
6317.outcometype,6317,outcometype,Investigation complete; no suspect identified,Investigation complete; on suspect identified,RANDOM_TYPO,,[]
526.lsoacode,526,lsoacode,W01001813,W01001939,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
1362.lsoacode,1362,lsoacode,W01000917,W01001939,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
7333.lsoaname,7333,lsoaname,Cardiff 005B,Cardiff 00B,FD_VIOLATION,crimeid -> lsoaname,"[e7, e8]"
4192.lsoacode,4192,lsoacode,W01001762,W01001672,FD_VIOLATION,crimeid -> lsoacode,[e8]
5960.locationvalue,5960,locationvalue,On or near FELBRIDGE CLOSE,On or naer FELBRIDGE CLOSE,RANDOM_TYPO,,[]
8257.locationvalue,8257,locationvalue,On or near STANWELL ROAD,On or near SvTANWELL ROAD,RANDOM_TYPO,,[]
6701.lsoacode,6701,lsoacode,W01001861,fW01001861,FD_VIOLATION,crimeid -> lsoacode,[e8]
6923.lsoacode,6923,lsoacode,W01001941,W0100194f1,FD_VIOLATION,crimeid -> lsoacode,[e8]
185.crimeid,185,crimeid,86d4e280caf15ed2a01b15075f6e444fbde247950d31063afdb931541b0b34d9,114a36cbe9775966b7f79f88bee7713fb792c8714baa3eb9002a601e649eed6b,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
142.crimeid,142,crimeid,6489e9f269acf0b4d04b00509ba1ba4c846aca809492d955def8bda703e49255,cdadbad60958d292c4519dd0f85f604365eba1214852444ac80025e8bf7fac80,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
5674.reportedby,5674,reportedby,South Wales Police,South Wale sPolice,RANDOM_TYPO,,[]
1112.lsoaname,1112,lsoaname,The Vale of Glamorgan 012F,Cardiff 030C,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
2113.lsoacode,2113,lsoacode,W01001033,W0101033,FD_VIOLATION,crimeid -> lsoacode,[e8]
3758.crimeid,3758,crimeid,f618f579e0d64c496688f6db17b486cdc9936a429bc2a8ab62f66ef553804308,f618f579e0d64c496688f6b17b486cdc9936a429bc2a8ab62f66ef553804308,RANDOM_TYPO,,[]
785.crimeid,785,crimeid,b97ff4ad9cef6ae1fb13b1382ff96f0849e75edf48a25ec865df017af8424db5,c89e92c43ad444ae9e9a050937ad57cd511489f8b89df31dbd5ad2b53c8f9335,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
303.crimeid,303,crimeid,0750b7c4c6395284d30dae25f35648add28491b4cc4ed8c0f25814f52be1da92,6e5f5c0ac8975f671656f946f9b0873d33979d095a6037d437a5f2272f8c1fab,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
8248.reportedby,8248,reportedby,South Wales Police,Soujth Wales Police,RANDOM_TYPO,,[]
8034.lsoacode,8034,lsoacode,W01001207,W01001207***,FD_VIOLATION,crimeid -> lsoacode,[e8]
6011.locationvalue,6011,locationvalue,On or near CLASEMONT ROAD,On or near CyLASEMONT ROAD,RANDOM_TYPO,,[]
1741.fallswithin,1741,fallswithin,South Wales Police,South Wales Ploice,RANDOM_TYPO,,[]
968.crimeid,968,crimeid,bda1fa4104bc061cb00838908bf0868a7d60cda42d1f89d823f4ed31f15f95b8,59ddecc1c1946af8f3502faa24542827c77afbf773e991bcefe799d2a45033cd,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
6224.reportedby,6224,reportedby,South Wales Police,SouthWales Police,RANDOM_TYPO,,[]
1257.outcometype,1257,outcometype,Suspect charged,Suspec tcharged,FD_VIOLATION,crimeid -> outcometype,[e6]
7548.reportedby,7548,reportedby,South Wales Police,South Wales Poliec,RANDOM_TYPO,,[]
5384.lsoaname,5384,lsoaname,Bridgend 007D,Bridgen 007D,FD_VIOLATION,crimeid -> lsoaname,[e7]
547.lsoacode,547,lsoacode,W01000964,W01001939,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
1386.crimeid,1386,crimeid,77a395ffadfce30501363e5d7615f8525aeb283173e1045b9d7c7bd15a89850e,985e6c002b7f567b28d716e2fe64dbf268d24c19a25c864f32b46cda7589ce17,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
5165.locationvalue,5165,locationvalue,On or near LIBRARY ROAD,Onor near LIBRARY ROAD,RANDOM_TYPO,,[]
4730.lsoaname,4730,lsoaname,Swansea 002A,Swansae 002A,FD_VIOLATION,crimeid -> lsoaname,[e7]
1746.crimeid,1746,crimeid,a1f49de4bac2d5193ab4f3bf19ef133a393da959fdf8db25d188751e71acadc3,e4ca83daeafd7cbdfc373d39cca6be58a4e1ea426e4244e9dcb480856f33b26e,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1383.lsoacode,1383,lsoacode,W01001785,W01001939,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
4089.lsoaname,4089,lsoaname,Cardiff 027C,Cardfif 027C,FD_VIOLATION,crimeid -> lsoaname,[e7]
1135.lsoacode,1135,lsoacode,W01001941,W01001939,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
1066.crimeid,1066,crimeid,46b6f6ff5e2dc22bce2ee587e93bb9fed85f3ae92ebba723b90ad36b356edc82,114a36cbe9775966b7f79f88bee7713fb792c8714baa3eb9002a601e649eed6b,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1005.crimeid,1005,crimeid,a540378d22c7311e993013d5e4ae4231428ae8fb2c24406ee7ca062a56916605,6a5c9dfa1299c111439faec667bc177cfef64516679de5ecca00187fe14628a0,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
3945.crimeid,3945,crimeid,47ced06acf58909987862e2149eef9d486e88197f8788d4751e1ed8e3780f9e0,47ced06acf58909987862e2u149eef9d486e88197f8788d4751e1ed8e3780f9e0,RANDOM_TYPO,,[]
1521.reportedby,1521,reportedby,South Wales Police,South Wale Police,RANDOM_TYPO,,[]
183.lsoaname,183,lsoaname,Neath Port Talbot 008D,Cardiff 032F,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
1469.crimeid,1469,crimeid,dbeaaf464c7a4131ee5f22289c8797b0d0d0f5ff84fc2f0e1fe3baa69a774d17,125b2e34e5c1eb7d61271d29fed5041578d4dcffc7cdd161dcc5732c6443f006,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
5644.lsoacode,5644,lsoacode,W01001941,W0q1001941,FD_VIOLATION,crimeid -> lsoacode,[e8]
6829.lsoacode,6829,lsoacode,W01001695,W0100k1695,FD_VIOLATION,crimeid -> lsoacode,[e8]
453.crimeid,453,crimeid,1472801d242d3608d6d3a96bc20d7020e42fc70ee14d17a2b8ed0b282d8772f2,6cd6d79492a62e32d7155b560b6946b3ed9fcac256250718c6202a80c059c0f9,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
7158.lsoaname,7158,lsoaname,Bridgend 008F,Bridgendf 008F,FD_VIOLATION,crimeid -> lsoaname,[e7]
3101.locationvalue,3101,locationvalue,On or near HIGH STREET,On or near HItGH STREET,RANDOM_TYPO,,[]
3014.fallswithin,3014,fallswithin,South Wales Police,South Wales Poloice,RANDOM_TYPO,,[]
1749.locationvalue,1749,locationvalue,On or near HEOL FACH,Onor near HEOL FACH,FD_VIOLATION,crimeid -> locationvalue,[e3]
3345.fallswithin,3345,fallswithin,South Wales Police,South Wales Polie,RANDOM_TYPO,,[]
241.crimeid,241,crimeid,b1c6465a7ef435d174846f8598ed3f8e83648e207786b24534d0839fdbba3628,0dc46b8cf5524430f7b3dc2e8606e4ae5e3cc6f9cf59cdb9242135a6170f0ca2,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
568.lsoacode,568,lsoacode,W01001080,W01001939,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
220.crimeid,220,crimeid,fb9e2526242e8580ff3e94ab822d757f4861589ba13af504914e7088b7927af8,cdadbad60958d292c4519dd0f85f604365eba1214852444ac80025e8bf7fac80,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4309.outcometype,4309,outcometype,Unable to prosecute suspect,Unable to rosecute suspect,RANDOM_TYPO,,[]
1920.crimeid,1920,crimeid,f1d3d6938a8af3991f84da30c913a3653c30d2ddf7a3aee91f8c9672febb7a68,72beb2c84fbf5dd43d9424f2bebfe2d92b18630de78ba2f1bf0c4a18164a50dc,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1114.lsoacode,1114,lsoacode,W01001952,W01001939,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
