cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
5505.locationvalue,5505,locationvalue,On or near Crucible Way,On or near Cucible Way,RANDOM_TYPO,,[]
1185.locationvalue,1185,locationvalue,On or near Dockham Road,On or near Dockham Rad,FD_VIOLATION,crimeid -> locationvalue,[e2]
3153.crimeid,3153,crimeid,324051f6e7928bfcda32b0c85d1faf0b14c2e828403748b4a660654dd2281b1d,f39e2541dad3cbe974967e5da6365ace96623054f86ca8eb2123c3e5effbc942,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
374.crimeid,374,crimeid,e82f287a0de6bfdbba8297b6e76f870921bfda432f435adb8123a334ad589a88,6f954b5a4335c3590c75e52ba953864bcf311a28c3ef94b9d7612655435f3670,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
91.fallswithin,91,fallswithin,Gloucestershire Constabulary,Gloucetershire Constabulary,RANDOM_TYPO,,[]
1077.outcometype,1077,outcometype,Unable to prosecute suspect,Unable to prsecute suspect,RANDOM_TYPO,,[]
1746.reportedby,1746,reportedby,Gloucestershire Constabulary,Gloucestershire Constabulayr,RANDOM_TYPO,,[]
2234.crimeid,2234,crimeid,e59beb1eab4794af91e189da849aefd3eef3ebbee149420e21c07a757f61045b,6f954b5a4335c3590c75e52ba953864bcf311a28c3ef94b9d7612655435f3670,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
1280.crimeid,1280,crimeid,6e315f59eac421592f20aa37b056a84849395877509c1b1f61fb4769355f5e25,d840fcfe8c0a38ddaaa473cd4eda3158f27c18df25c52040cf76757ee211df7c,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
2976.crimeid,2976,crimeid,397255c0a7f9c8e5bf909c05818f4a470ff60ce41e69cba6b2e37815ac171f0d,745877742b2f688e3eaff17aa17081693cf176dca499611a4b24674759d54494,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
1239.crimeid,1239,crimeid,c097e4ae458122c9f86f76f9cb851f962205e1582551b7f4af0c1305067c6707,b338c26c9687875bcdc21109e35db146fbf2c1f7da362969a62bf2a193785807,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
1682.crimeid,1682,crimeid,91239b28374af6f3463185784d41f10c949d351bbd0ad2cd38c6a699dcbca5de,0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
779.crimeid,779,crimeid,b591626b93bda8cb828ea1be44f2d148c3e187df8b2e6f2649665999035c0211,0e8b2cd080ccf81d4636bdd772104912618192b559ff71c0fed8cadeb65b4d00,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
5690.locationvalue,5690,locationvalue,No location,No locatfion,RANDOM_TYPO,,[]
4754.crimeid,4754,crimeid,53b3dd5334c5c20d499a57e51aa00af9786dab25f3dce1b8157122938039d1ce,53b3dd5334c5c20d499a57e51aa00af9786dab2f3dce1b8157122938039d1ce,RANDOM_TYPO,,[]
5988.monthvalue,5988,monthvalue,2023-05,b2023-05,RANDOM_TYPO,,[]
804.crimeid,804,crimeid,d3b5f97131c01a7b6ddfbf1c01691039e0c4c7aa0201013c49d9ff575acd24e4,1a8ded191121aa59bc9e87388154c44b5bbb21225e3eca1b3df46f0af6b339d4,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
1991.crimeid,1991,crimeid,de3b9d12526f16aca0760abd1fa9b3548828a62ff1606d865c30886fc3843d63,0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
2658.crimeid,2658,crimeid,b076d67619c3df555220a761aae1ac9a295fde93e3b684df31d44ceb984ae6fd,a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
1508.crimeid,1508,crimeid,5c12fde26cccd7cf398fba1564907bfd8183f45993f7b50faa3950b785a3ea3a,d8b9b1f0d82f151a3c39d0bf90df5436ae27265546bdc226df1c3886835f9086,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
2760.crimeid,2760,crimeid,270498773132c9cf66252384948b9ec5b60205572c002319a3f0f542a7c645fe,54096d9aeca058a74450e9e94a3a4e42736787af9d1a1d77d9202ad43d74a685,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
5184.fallswithin,5184,fallswithin,Gloucestershire Constabulary,Gloucestershire Constabualry,RANDOM_TYPO,,[]
1888.crimeid,1888,crimeid,cce4f5ac6a4cf0611e267b5b3a74b46fce986e31beaad326c95b854ea868a407,9f5665e2e6f50e7155e12cb43488901b7ebd15b8e109c5b381583f0fa96c2a19,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
827.crimeid,827,crimeid,0a0defe6f3e9fa14d7510ed6b58211387119d8c4b7c64c29270b9888482a7d2b,0e8b2cd080ccf81d4636bdd772104912618192b559ff71c0fed8cadeb65b4d00,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
146.crimeid,146,crimeid,b2fdd927ff6e1323a048b0fc6b43068d84a332ab523db2b2196572354791048b,a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,FD_VIOLATION,crimeid -> latitude,"[e1, e2]"
1669.fallswithin,1669,fallswithin,Gloucestershire Constabulary,Gloucestershie Constabulary,RANDOM_TYPO,,[]
2729.monthvalue,2729,monthvalue,2023-05,w2023-05,RANDOM_TYPO,,[]
5753.locationvalue,5753,locationvalue,On or near Kingsway,On or near Kingswya,RANDOM_TYPO,,[]
