source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000002040,2,crimeid,1,2,FD_VIOLATION
UK_CSV0000000000002040,2,monthvalue,1,2,RANDOM_TYPO
UK_CSV0000000000002040,2,crimetype,1,2,RANDOM_TYPO
UK_CSV0000000000002040,3,fallswithin,1,3,RANDOM_TYPO
UK_CSV0000000000002040,4,lsoacode,1,4,FD_VIOLATION
UK_CSV0000000000002040,6,reportedby,1,6,RANDOM_TYPO
UK_CSV0000000000002040,6,locationvalue,1,6,RANDOM_TYPO
UK_CSV0000000000002040,7,reportedby,1,7,RANDOM_TYPO
UK_CSV0000000000002040,8,monthvalue,1,8,RANDOM_TYPO
UK_CSV0000000000002040,8,locationvalue,1,8,RANDOM_TYPO
UK_CSV0000000000002040,11,monthvalue,1,11,RANDOM_TYPO
UK_CSV0000000000002040,12,crimeid,1,12,FD_VIOLATION
UK_CSV0000000000002040,13,crimeid,1,13,FD_VIOLATION
UK_CSV0000000000002040,13,monthvalue,1,13,RANDOM_TYPO
UK_CSV0000000000002040,13,crimetype,1,13,RANDOM_TYPO
UK_CSV0000000000002040,14,lsoacode,1,14,FD_VIOLATION
UK_CSV0000000000002040,15,crimeid,1,15,FD_VIOLATION
UK_CSV0000000000002040,16,fallswithin,1,16,RANDOM_TYPO
UK_CSV0000000000002040,16,lsoacode,1,16,FD_VIOLATION
UK_CSV0000000000002040,17,fallswithin,1,17,RANDOM_TYPO
UK_CSV0000000000002040,18,reportedby,1,18,RANDOM_TYPO
UK_CSV0000000000002040,18,lsoacode,1,18,FD_VIOLATION
UK_CSV0000000000002040,19,reportedby,1,19,RANDOM_TYPO
UK_CSV0000000000002040,19,crimetype,1,19,RANDOM_TYPO
UK_CSV0000000000002040,20,reportedby,1,20,RANDOM_TYPO
UK_CSV0000000000002040,22,monthvalue,1,22,RANDOM_TYPO
UK_CSV0000000000002040,23,reportedby,1,23,RANDOM_TYPO
UK_CSV0000000000002040,23,lsoacode,1,23,FD_VIOLATION
UK_CSV0000000000002040,25,crimeid,1,25,FD_VIOLATION
UK_CSV0000000000002040,25,reportedby,1,25,RANDOM_TYPO
UK_CSV0000000000002040,26,monthvalue,1,26,RANDOM_TYPO
UK_CSV0000000000002040,26,lsoacode,1,26,FD_VIOLATION
UK_CSV0000000000002040,27,lsoacode,1,27,FD_VIOLATION
UK_CSV0000000000002040,28,crimeid,1,28,FD_VIOLATION
UK_CSV0000000000002040,29,lsoaname,1,29,FD_VIOLATION
UK_CSV0000000000002040,30,reportedby,1,30,RANDOM_TYPO
UK_CSV0000000000002040,30,lsoacode,1,30,FD_VIOLATION
UK_CSV0000000000002040,31,crimeid,1,31,FD_VIOLATION
UK_CSV0000000000002040,31,lsoacode,1,31,FD_VIOLATION
UK_CSV0000000000002040,32,crimeid,1,32,FD_VIOLATION
UK_CSV0000000000002040,32,fallswithin,1,32,RANDOM_TYPO
UK_CSV0000000000002040,32,lsoacode,1,32,FD_VIOLATION
UK_CSV0000000000002040,33,crimeid,1,33,FD_VIOLATION
UK_CSV0000000000002040,33,lsoacode,1,33,FD_VIOLATION
UK_CSV0000000000002040,34,fallswithin,1,34,RANDOM_TYPO
UK_CSV0000000000002040,34,lsoaname,1,34,FD_VIOLATION
UK_CSV0000000000002040,35,crimeid,1,35,FD_VIOLATION
UK_CSV0000000000002040,35,lsoacode,1,35,FD_VIOLATION
UK_CSV0000000000002040,36,reportedby,1,36,RANDOM_TYPO
UK_CSV0000000000002040,36,lsoacode,1,36,FD_VIOLATION
UK_CSV0000000000002040,37,lsoacode,1,37,FD_VIOLATION
UK_CSV0000000000002040,37,crimetype,1,37,RANDOM_TYPO
UK_CSV0000000000002040,38,fallswithin,1,38,RANDOM_TYPO
UK_CSV0000000000002040,38,lsoacode,1,38,FD_VIOLATION
UK_CSV0000000000002040,39,crimeid,1,39,FD_VIOLATION
UK_CSV0000000000002040,39,lsoacode,1,39,FD_VIOLATION
UK_CSV0000000000002040,40,lsoacode,1,40,FD_VIOLATION
UK_CSV0000000000002040,41,monthvalue,1,41,RANDOM_TYPO
UK_CSV0000000000002040,41,lsoacode,1,41,FD_VIOLATION
UK_CSV0000000000002040,42,crimeid,1,42,FD_VIOLATION
UK_CSV0000000000002040,42,fallswithin,1,42,RANDOM_TYPO
UK_CSV0000000000002040,42,lsoacode,1,42,FD_VIOLATION
UK_CSV0000000000002040,43,lsoacode,1,43,FD_VIOLATION
UK_CSV0000000000002040,44,crimeid,1,44,FD_VIOLATION
UK_CSV0000000000002040,44,lsoaname,1,44,FD_VIOLATION
UK_CSV0000000000002040,45,lsoaname,1,45,FD_VIOLATION
UK_CSV0000000000002040,46,lsoacode,1,46,FD_VIOLATION
UK_CSV0000000000002040,47,fallswithin,1,47,RANDOM_TYPO
UK_CSV0000000000002040,47,lsoacode,1,47,FD_VIOLATION
UK_CSV0000000000002040,47,crimetype,1,47,RANDOM_TYPO
UK_CSV0000000000002040,49,lsoacode,1,49,FD_VIOLATION
UK_CSV0000000000002040,49,crimetype,1,49,RANDOM_TYPO
UK_CSV0000000000002040,50,lsoacode,1,50,FD_VIOLATION
UK_CSV0000000000002040,51,crimeid,1,51,FD_VIOLATION
UK_CSV0000000000002040,51,lsoacode,1,51,FD_VIOLATION
UK_CSV0000000000002040,52,lsoacode,1,52,FD_VIOLATION
UK_CSV0000000000002040,53,fallswithin,1,53,RANDOM_TYPO
UK_CSV0000000000002040,54,crimeid,1,54,FD_VIOLATION
UK_CSV0000000000002040,54,reportedby,1,54,RANDOM_TYPO
UK_CSV0000000000002040,54,lsoacode,1,54,FD_VIOLATION
UK_CSV0000000000002040,55,crimeid,1,55,FD_VIOLATION
UK_CSV0000000000002040,55,lsoacode,1,55,FD_VIOLATION
UK_CSV0000000000002040,56,crimeid,1,56,RANDOM_TYPO
UK_CSV0000000000002040,56,lsoacode,1,56,FD_VIOLATION
UK_CSV0000000000002040,57,crimeid,1,57,FD_VIOLATION
UK_CSV0000000000002040,57,lsoacode,1,57,FD_VIOLATION
UK_CSV0000000000002040,57,crimetype,1,57,RANDOM_TYPO
UK_CSV0000000000002040,58,lsoacode,1,58,FD_VIOLATION
UK_CSV0000000000002040,59,crimeid,1,59,RANDOM_TYPO
UK_CSV0000000000002040,59,lsoacode,1,59,FD_VIOLATION
UK_CSV0000000000002040,60,fallswithin,1,60,RANDOM_TYPO
UK_CSV0000000000002040,60,lsoacode,1,60,FD_VIOLATION
UK_CSV0000000000002040,62,crimeid,1,62,FD_VIOLATION
UK_CSV0000000000002040,62,reportedby,1,62,RANDOM_TYPO
UK_CSV0000000000002040,62,locationvalue,1,62,RANDOM_TYPO
UK_CSV0000000000002040,62,lsoaname,1,62,FD_VIOLATION
UK_CSV0000000000002040,63,monthvalue,1,63,RANDOM_TYPO
UK_CSV0000000000002040,63,lsoacode,1,63,FD_VIOLATION
UK_CSV0000000000002040,64,lsoacode,1,64,FD_VIOLATION
UK_CSV0000000000002040,64,lastoutcomecategory,1,64,RANDOM_TYPO
UK_CSV0000000000002040,65,monthvalue,1,65,RANDOM_TYPO
UK_CSV0000000000002040,65,lsoacode,1,65,FD_VIOLATION
UK_CSV0000000000002040,66,crimeid,1,66,FD_VIOLATION
UK_CSV0000000000002040,66,lsoaname,1,66,FD_VIOLATION
UK_CSV0000000000002040,67,crimeid,1,67,FD_VIOLATION
UK_CSV0000000000002040,67,monthvalue,1,67,RANDOM_TYPO
UK_CSV0000000000002040,67,lsoacode,1,67,FD_VIOLATION
UK_CSV0000000000002040,68,reportedby,1,68,RANDOM_TYPO
UK_CSV0000000000002040,68,lsoacode,1,68,FD_VIOLATION
UK_CSV0000000000002040,69,crimeid,1,69,FD_VIOLATION
UK_CSV0000000000002040,69,lsoaname,1,69,FD_VIOLATION
UK_CSV0000000000002040,70,lsoacode,1,70,FD_VIOLATION
UK_CSV0000000000002040,70,crimetype,1,70,RANDOM_TYPO
UK_CSV0000000000002040,70,lastoutcomecategory,1,70,RANDOM_TYPO
UK_CSV0000000000002040,71,crimeid,1,71,FD_VIOLATION
UK_CSV0000000000002040,71,fallswithin,1,71,RANDOM_TYPO
UK_CSV0000000000002040,71,lsoacode,1,71,FD_VIOLATION
UK_CSV0000000000002040,72,crimeid,1,72,FD_VIOLATION
UK_CSV0000000000002040,72,lsoacode,1,72,FD_VIOLATION
UK_CSV0000000000002040,73,crimeid,1,73,FD_VIOLATION
UK_CSV0000000000002040,73,lsoacode,1,73,FD_VIOLATION
UK_CSV0000000000002040,74,monthvalue,1,74,RANDOM_TYPO
UK_CSV0000000000002040,74,lsoacode,1,74,FD_VIOLATION
UK_CSV0000000000002040,74,crimetype,1,74,RANDOM_TYPO
UK_CSV0000000000002040,75,crimeid,1,75,FD_VIOLATION
UK_CSV0000000000002040,75,lsoaname,1,75,FD_VIOLATION
UK_CSV0000000000002040,76,lsoaname,1,76,FD_VIOLATION
UK_CSV0000000000002040,76,crimetype,1,76,RANDOM_TYPO
UK_CSV0000000000002040,77,lsoacode,1,77,FD_VIOLATION
UK_CSV0000000000002040,78,lsoacode,1,78,FD_VIOLATION
UK_CSV0000000000002040,78,crimetype,1,78,RANDOM_TYPO
UK_CSV0000000000002040,79,crimeid,1,79,FD_VIOLATION
UK_CSV0000000000002040,79,lsoacode,1,79,FD_VIOLATION
UK_CSV0000000000002040,80,crimeid,1,80,FD_VIOLATION
UK_CSV0000000000002040,80,monthvalue,1,80,RANDOM_TYPO
UK_CSV0000000000002040,80,reportedby,1,80,RANDOM_TYPO
UK_CSV0000000000002040,80,lsoaname,1,80,FD_VIOLATION
UK_CSV0000000000002040,81,crimeid,1,81,FD_VIOLATION
UK_CSV0000000000002040,81,locationvalue,1,81,RANDOM_TYPO
UK_CSV0000000000002040,81,lsoaname,1,81,FD_VIOLATION
UK_CSV0000000000002040,82,crimeid,1,82,FD_VIOLATION
UK_CSV0000000000002040,82,monthvalue,1,82,RANDOM_TYPO
UK_CSV0000000000002040,82,lsoacode,1,82,FD_VIOLATION
UK_CSV0000000000002040,83,reportedby,1,83,RANDOM_TYPO
UK_CSV0000000000002040,83,lsoacode,1,83,FD_VIOLATION
UK_CSV0000000000002040,83,lastoutcomecategory,1,83,RANDOM_TYPO
UK_CSV0000000000002040,84,crimeid,1,84,FD_VIOLATION
UK_CSV0000000000002040,84,lsoacode,1,84,FD_VIOLATION
UK_CSV0000000000002040,85,crimeid,1,85,FD_VIOLATION
UK_CSV0000000000002040,86,crimeid,1,86,FD_VIOLATION
UK_CSV0000000000002040,86,lsoacode,1,86,FD_VIOLATION
UK_CSV0000000000002040,87,crimeid,1,87,FD_VIOLATION
UK_CSV0000000000002040,87,fallswithin,1,87,RANDOM_TYPO
UK_CSV0000000000002040,87,lsoaname,1,87,FD_VIOLATION
UK_CSV0000000000002040,88,lsoacode,1,88,FD_VIOLATION
UK_CSV0000000000002040,89,crimeid,1,89,FD_VIOLATION
