cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
38.8.1,38,8,1,data_type,oPint,Point,RANDOM_TYPO,UK_CSV0000000000002642,1,data_type
38.11.4,38,11,4,projection,WG8S4,WGS84,RANDOM_TYPO,UK_CSV0000000000002642,4,projection
38.3.5,38,3,5,sample_key,JNCCMNCR10021125,JNCCMNCR10021098,FD_VIOLATION,UK_CSV0000000000002642,5,sample_key
38.13.5,38,13,5,species,Grey lichens,Berthella plumula,FD_VIOLATION,UK_CSV0000000000002642,5,species
38.17.5,38,17,5,sample_comment,"Rhodophycota indet.(non-calc.crusts) has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Hard slate with igneous intrusions forming high (to 5m) ridges, with many overhangs and vertical faces. Exposed seaward sides had much Lithophyllum / Lithothamnion, Corallina spp, Barnacles, Actina equina and Nucella lapilus. On the sheltered sides there were many sponges (Halichondria, Hymeniacidon, Grantia) as well as Polysiphonia spp. and other filamentous reds. A large plateau extended beyond the ridges to LWST. Little rock was visible, being covered in encrusting red algae and Mastocarpus stellatus and kelp. The pools contained few boulders but there was an increased diversity of algae and fauna.","Porifera indet crusts has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Whole area surveyed. Upper/midshore typical exposed species. Ls deep pools, overhangs and surge gullies very interesting with a diverse flora and fauna of less commonly faunal species such as Halurus equisetifolius, Asparagopsis armata and superabundant Tubularia indivisa in the surge gullies. An excellent site with more to be found on a better tide.",FD_VIOLATION,UK_CSV0000000000002642,5,sample_comment
38.2.6,38,2,6,survey_name,1992-9i7 DWT Prawle littoral survey,1992-97 DWT Prawle littoral survey,RANDOM_TYPO,UK_CSV0000000000002642,6,survey_name
38.1.7,38,1,7,survey_key,JNCCMNCR0000302,JNCCMNCR10000302,RANDOM_TYPO,UK_CSV0000000000002642,7,survey_key
38.3.7,38,3,7,sample_key,JNCCMNCR10021125,JNCCMNCR10021277,FD_VIOLATION,UK_CSV0000000000002642,7,sample_key
38.13.7,38,13,7,species,Grey lichens,Berthella plumula,FD_VIOLATION,UK_CSV0000000000002642,7,species
38.17.7,38,17,7,sample_comment,"Ramalina siliquosa has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. One of a few rock outcrops which reach through the uppershore sand and shingle to reach the cliff base at 6-7m ACD. Lichen dominated though not particularly well covered, Ramalina siliquosa short and stubby. Green lichens occasional.","Decapoda, Porifera has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. A broad gully, 10m wide, with coarse sand on bedrock with overlying large slate boulders (to 1.5m). Algae attached to boulders or bedrocks beneath sand. Sand tolerant species in abundance, including Polyides and Furcellaria. Underboulder very rich with near 100% cover by sponges, didemnids and bryozoans, including Diplosoma spongiforme, Trididemnum cereum and Ophlitaspongia seriata. Decapoda well represented as were fish. A rich habitat.",FD_VIOLATION,UK_CSV0000000000002642,7,sample_comment
38.1.8,38,1,8,survey_key,JNCCMNdCR10000302,JNCCMNCR10000302,RANDOM_TYPO,UK_CSV0000000000002642,8,survey_key
