source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000009356,0,survey_name,1,0,RANDOM_TYPO
UK_CSV0000000000009356,0,start_date,1,0,RANDOM_TYPO
UK_CSV0000000000009356,0,projection,1,0,RANDOM_TYPO
UK_CSV0000000000009356,1,data_type,1,1,RANDOM_TYPO
UK_CSV0000000000009356,2,sample_key,1,2,FD_VIOLATION
UK_CSV0000000000009356,3,location_name,1,3,FD_VIOLATION
UK_CSV0000000000009356,3,data_type,1,3,RANDOM_TYPO
UK_CSV0000000000009356,4,survey_name,1,4,RANDOM_TYPO
UK_CSV0000000000009356,5,record_key,1,5,FD_VIOLATION
UK_CSV0000000000009356,5,latitude,1,5,FD_VIOLATION
UK_CSV0000000000009356,6,latitude,1,6,FD_VIOLATION
UK_CSV0000000000009356,7,latitude,1,7,FD_VIOLATION
UK_CSV0000000000009356,8,latitude,1,8,FD_VIOLATION
UK_CSV0000000000009356,8,aphia_id,1,8,FD_VIOLATION
UK_CSV0000000000009356,9,latitude,1,9,FD_VIOLATION
UK_CSV0000000000009356,10,date_type,1,10,RANDOM_TYPO
UK_CSV0000000000009356,10,location_name,1,10,FD_VIOLATION
UK_CSV0000000000009356,10,latitude,1,10,FD_VIOLATION
UK_CSV0000000000009356,10,aphia_id,1,10,FD_VIOLATION
UK_CSV0000000000009356,11,sample_key,1,11,FD_VIOLATION
UK_CSV0000000000009356,11,start_date,1,11,RANDOM_TYPO
UK_CSV0000000000009356,11,location_name,1,11,FD_VIOLATION
UK_CSV0000000000009356,12,location_name,1,12,FD_VIOLATION
UK_CSV0000000000009356,12,abundance_sacforn,1,12,FD_VIOLATION
UK_CSV0000000000009356,14,record_key,1,14,FD_VIOLATION
UK_CSV0000000000009356,14,sample_key,1,14,FD_VIOLATION
UK_CSV0000000000009356,14,start_date,1,14,RANDOM_TYPO
UK_CSV0000000000009356,14,latitude,1,14,FD_VIOLATION
UK_CSV0000000000009356,16,sample_key,1,16,FD_VIOLATION
UK_CSV0000000000009356,16,projection,1,16,RANDOM_TYPO
UK_CSV0000000000009356,16,abundance_sacforn,1,16,FD_VIOLATION
UK_CSV0000000000009356,17,end_date,1,17,RANDOM_TYPO
UK_CSV0000000000009356,17,latitude,1,17,FD_VIOLATION
UK_CSV0000000000009356,17,projection,1,17,RANDOM_TYPO
UK_CSV0000000000009356,17,abundance_sacforn,1,17,FD_VIOLATION
UK_CSV0000000000009356,19,record_key,1,19,FD_VIOLATION
UK_CSV0000000000009356,19,sample_key,1,19,FD_VIOLATION
UK_CSV0000000000009356,19,end_date,1,19,RANDOM_TYPO
UK_CSV0000000000009356,20,sample_key,1,20,FD_VIOLATION
UK_CSV0000000000009356,21,survey_name,1,21,RANDOM_TYPO
UK_CSV0000000000009356,21,end_date,1,21,RANDOM_TYPO
UK_CSV0000000000009356,21,data_type,1,21,RANDOM_TYPO
UK_CSV0000000000009356,21,latitude,1,21,FD_VIOLATION
UK_CSV0000000000009356,22,latitude,1,22,FD_VIOLATION
UK_CSV0000000000009356,23,record_key,1,23,FD_VIOLATION
UK_CSV0000000000009356,23,sample_key,1,23,FD_VIOLATION
UK_CSV0000000000009356,23,latitude,1,23,FD_VIOLATION
UK_CSV0000000000009356,23,aphia_id,1,23,FD_VIOLATION
UK_CSV0000000000009356,24,record_key,1,24,FD_VIOLATION
UK_CSV0000000000009356,24,location_name,1,24,FD_VIOLATION
UK_CSV0000000000009356,24,latitude,1,24,FD_VIOLATION
UK_CSV0000000000009356,24,aphia_id,1,24,FD_VIOLATION
UK_CSV0000000000009356,25,sample_key,1,25,FD_VIOLATION
UK_CSV0000000000009356,25,latitude,1,25,FD_VIOLATION
UK_CSV0000000000009356,26,record_key,1,26,FD_VIOLATION
UK_CSV0000000000009356,26,sample_key,1,26,FD_VIOLATION
UK_CSV0000000000009356,26,latitude,1,26,FD_VIOLATION
UK_CSV0000000000009356,26,aphia_id,1,26,FD_VIOLATION
UK_CSV0000000000009356,27,record_key,1,27,FD_VIOLATION
