304.market_class,,B,[]
355.region,Wesyt Midlands,West Midlands,[]
259.geography,Urbna,Urban,[]
18.you_tube_hd_two_fourhr,96.5q6%,96.56%,[]
114.you_tube_hd_two_fourhr,9.40%,95.40%,[]
493.region,Suth East,South East,[]
826.region,South Eoast,South East,[]
618.you_tube_hd_two_fourhr,9s5.11%,95.11%,[]
269.technology,FfTTC,FTTC,[]
394.technology,Cabel,Cable,[]
374.market_class,,B,[]
189.geography,Rurla,Rural,[]
415.region,Sout East,South East,[]
847.market_class,dB,B,[]
289.you_tube_hd_two_fourhr,97.x37%,97.37%,[]
143.geography,Rual,Rural,[]
250.technology,FTTnP,FTTP,[]
741.you_tube_hd_two_fourhr,00.00%,100.00%,[]
610.you_tube_hd_two_fourhr,95.29%,95.92%,[]
476.geography,Ubran,Urban,[]
206.market_class,,B,[]
266.region,Nortwh West,North West,[]
87.region,Lodon,London,[]
14.region,South Wst,South West,[]
31.geography,Uran,Urban,[]
823.geography,Uban,Urban,[]
597.market_class,,B,[]
775.you_tube_hd_two_fourhr,5.39%,95.39%,[]
538.technology,FTCT,FTTC,[]
854.region,Souths West,South West,[]
458.technology,kFTTC,FTTC,[]
612.technology,Fixed Wirelebss,Fixed Wireless,[]
643.region,Lokndon,London,[]
651.market_class,iA,A,[]
772.region,orth West,North West,[]
337.geography,Ubran,Urban,[]
292.technology,FTTdC,FTTC,[]
782.you_tube_hd_two_fourhr,95.25%,95.52%,[]
737.geography,Ubran,Urban,[]
343.region,oSuth East,South East,[]
27.region,NorthW est,North West,[]
314.you_tube_hd_two_fourhr,95.3%,95.35%,[]
57.market_class,sB,B,[]
493.market_class,,B,[]
17.technology,FTPT,FTTP,[]
741.geography,Ubran,Urban,[]
157.market_class,,B,[]
56.geography,pUrban,Urban,[]
803.you_tube_hd_two_fourhr,9.554%,95.54%,[]
500.you_tube_hd_two_fourhr,9502%,95.02%,[]
356.market_class,xB,B,[]
63.market_class,nB,B,[]
226.market_class,***,B,[]
926.market_class,sB,B,[]
351.geography,Rupral,Rural,[]
671.region,Wals,Wales,[]
101.region,Nrothern Ireland,Northern Ireland,[]
697.region,aEst,East,[]
285.region,NorthernI reland,Northern Ireland,[]
640.market_class,,B,[]
395.you_tube_hd_two_fourhr,4.77%,94.77%,[]
882.market_class,cB,B,[]
65.region,Slouth East,South East,[]
244.region,South Easkt,South East,[]
602.you_tube_hd_two_fourhr,69.15%,96.15%,[]
736.region,Srouth West,South West,[]
688.market_class,,B,[]
928.you_tube_hd_two_fourhr,95f.93%,95.93%,[]
376.region,ales,Wales,[]
911.region,Sounth East,South East,[]
975.technology,TTC,FTTC,[]
260.geography,Uban,Urban,[]
788.you_tube_hd_two_fourhr,92.a68%,92.68%,[]
321.market_class,ull,Hull,[]
930.region,South uEast,South East,[]
19.market_class,***,B,[]
54.geography,rban,Urban,[]
562.geography,Rurafl,Rural,[]
855.geography,Uryban,Urban,[]
637.market_class,jB,B,[]
314.geography,rban,Urban,[]
742.technology,FzTTC,FTTC,[]
107.market_class,rB,B,[]
859.market_class,,B,[]
817.you_tube_hd_two_fourhr,96.24r%,96.24%,[]
126.region,Eat,East,[]
365.technology,FTTC***,FTTC,[]
607.market_class,,B,[]
509.market_class,,B,[]
726.region,NorthW est,North West,[]
724.region,Easte Midlands,East Midlands,[]
345.geography,Urbn,Urban,[]
776.you_tube_hd_two_fourhr,9.436%,94.36%,[]
409.region,Nortoh West,North West,[]
632.you_tube_hd_two_fourhr,u95.38%,95.38%,[]
646.market_class,***,B,[]
232.geography,Urblan,Urban,[]
930.you_tube_hd_two_fourhr,93.38h%,93.38%,[]
877.geography,Ubran,Urban,[]
27.market_class,,B,[]
59.geography,Uirban,Urban,[]
695.technology,FTC,FTTC,[]
730.you_tube_hd_two_fourhr,93x.44%,93.44%,[]
963.technology,gADSL2,ADSL2,[]
782.technology,nFTTC,FTTC,[]
946.market_class,,B,[]
491.market_class,***,B,[]
913.you_tube_hd_two_fourhr,9.12%,94.12%,[]
425.geography,ural,Rural,[]
507.geography,Uban,Urban,[]
144.market_class,,B,[]
713.market_class,,B,[]
624.geography,ural,Rural,[]
168.market_class,,B,[]
60.region,Yorksvhire & Humberside,Yorkshire & Humberside,[]
154.you_tube_hd_two_fourhr,9c5.24%,95.24%,[]
501.you_tube_hd_two_fourhr,95.1t4%,95.14%,[]
107.technology,FTTP***,FTTP,[]
980.technology,FTC,FTTC,[]
824.technology,FTC,FTTC,[]
14.technology,TTP,FTTP,[]
559.you_tube_hd_two_fourhr,95b.20%,95.20%,[]
519.market_class,uB,B,[]
549.region,South Eats,South East,[]
266.you_tube_hd_two_fourhr,90.5%,90.53%,[]
414.technology,FTnTC,FTTC,[]
