cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
8562.locationvalue,8562,locationvalue,On or near HILDYARD ROAD,n or near HILDYARD ROAD,FD_VIOLATION,crimeid -> locationvalue,[e3]
5449.lsoaname,5449,lsoaname,Leicester 018E,Leicestre 018E,FD_VIOLATION,crimeid -> lsoaname,[e5]
8064.reportedby,8064,reportedby,Leicestershire Police,Leiicestershire Police,RANDOM_TYPO,,[]
1671.crimeid,1671,crimeid,d71c8cda23746c2268baa744c1127bf8d7b1fe29bbfdadccf8a3fd37d0370832,f9235da1a755dac23d5a0af88ffd95612918936249f1b829d9a52558e8abf3d5,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1156.outcometype,1156,outcometype,Investigation complete; no suspect identified,Investigation complete; no susect identified,FD_VIOLATION,crimeid -> outcometype,[e6]
563.lsoacode,563,lsoacode,E01025851,E01032867,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
8204.monthvalue,8204,monthvalue,2022-06,202-06,RANDOM_TYPO,,[]
2846.crimeid,2846,crimeid,663e3c5180ed31e5b780599c538cd4645e39c3c95555ff16b8b452e4ad8fe10b,663e3c5180ed31e5b7s80599c538cd4645e39c3c95555ff16b8b452e4ad8fe10b,RANDOM_TYPO,,[]
1073.lsoaname,1073,lsoaname,Leicester 010C,Leicester 041A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
1785.crimeid,1785,crimeid,20245a8317f38b16cb8ece6a5284e8f391b6413885ab53d72fdaff2b0bdcfffb,c7ae9eadb2d62fb1ba0feb5107b778e99a344d606560f237c6ff4252551a258f,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
6293.lsoaname,6293,lsoaname,Harborough 009A,Harborougvh 009A,FD_VIOLATION,crimeid -> lsoaname,[e7]
8290.lsoacode,8290,lsoacode,E01013760,E0101360,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8]"
7979.monthvalue,7979,monthvalue,2022-06,2022a-06,RANDOM_TYPO,,[]
3204.crimeid,3204,crimeid,66aa98995be6c68377104e7c506271c71be9cc3d474546d9f2994d52c6f9f8f3,66aa98995be6c68377104e7c506271c71be9cc3d47454d69f2994d52c6f9f8f3,RANDOM_TYPO,,[]
693.crimeid,693,crimeid,180e2ee6d542f2834140765bab2af96d0fb5fd22840fb797138c8c929e877cd9,50ae9c848daeb99c628f400eef8b5f319ef55b75e52ec43936b750705bbb3fc0,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
3012.reportedby,3012,reportedby,Leicestershire Police,Leicestershire Poice,RANDOM_TYPO,,[]
4348.crimeid,4348,crimeid,0e8d10ba1c26ac73c37f97adbf2901665d1b94d08e1f1be4947a4cfe41c46795,0e8d10ba1c26ac7c337f97adbf2901665d1b94d08e1f1be4947a4cfe41c46795,RANDOM_TYPO,,[]
4878.lsoacode,4878,lsoacode,E01013670,pE01013670,FD_VIOLATION,crimeid -> lsoacode,[e8]
1539.outcometype,1539,outcometype,Unable to prosecute suspect,Unable to proseucte suspect,FD_VIOLATION,crimeid -> outcometype,[e6]
7561.crimeid,7561,crimeid,567fefe9a11c76a2324dbee6aa570a643638c342232dfef3772b95a3a90d2e66,567fefe9a11c76a2324dbee6aa570a643638c342232dfef377b295a3a90d2e66,RANDOM_TYPO,,[]
4950.reportedby,4950,reportedby,Leicestershire Police,Leicesershire Police,RANDOM_TYPO,,[]
542.lsoacode,542,lsoacode,E01025703,E01032867,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
874.crimeid,874,crimeid,5e3b49332cee1329dcbcb890a4bae54282c060c089a339d559de5eed47fb2680,169b77bfc157614cd7e1aff8b6739296fa0f7396b1702510a71cf005b8e1ab2f,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1035.lsoacode,1035,lsoacode,E01013609,E01032867,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
4828.monthvalue,4828,monthvalue,2022-06,2022u-06,RANDOM_TYPO,,[]
2187.reportedby,2187,reportedby,Leicestershire Police,Leicestershre Police,RANDOM_TYPO,,[]
6288.fallswithin,6288,fallswithin,Leicestershire Police,eicestershire Police,RANDOM_TYPO,,[]
1164.outcometype,1164,outcometype,Unable to prosecute suspect,Unalbe to prosecute suspect,FD_VIOLATION,crimeid -> outcometype,[e6]
2127.crimeid,2127,crimeid,51c5cb0d3d4ddfdcaa16bfed0ca5bad15edd81acc49b8a5a23ce279b0cbaaac4,f1e3f46362f98e8fdfcc060fab617d8ce518858771edc757b07039e6c42d02dd,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
1985.lsoacode,1985,lsoacode,E01025763,E01032867,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
