cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
7226.lastoutcomecategory,7226,lastoutcomecategory,Investigation complete; no suspect identified,Investigation complete; no susprect identified,RANDOM_TYPO,,[]
651.crimetype,651,crimetype,Other theft,tOher theft,RANDOM_TYPO,,[]
5809.lastoutcomecategory,5809,lastoutcomecategory,Unable to prosecute suspect,Unable to prosecutte suspect,RANDOM_TYPO,,[]
1555.lsoacode,1555,lsoacode,E01012093,E01011969,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6134.reportedby,6134,reportedby,Cleveland Police,Cleveladn Police,RANDOM_TYPO,,[]
5834.crimeid,5834,crimeid,57c5c5659bf777c690701c67b49d8c9383d11ee64f889537d4cb4ec5e8a0eb1d,57c5c5659bf777c690701c67b49d8c9383d11ee64f889537d4cb4ec5e8a0b1d,RANDOM_TYPO,,[]
7404.lsoaname,7404,lsoaname,Stockton-on-Tees 022C,Stockton-on-eTes 022C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
5708.lastoutcomecategory,5708,lastoutcomecategory,Unable to prosecute suspect,Unable to prosecute sspect,RANDOM_TYPO,,[]
1418.lastoutcomecategory,1418,lastoutcomecategory,Unable to prosecute suspect,Unable to prosecutesuspect,RANDOM_TYPO,,[]
5718.crimetype,5718,crimetype,Violence and sexual offences,Violence and sexual offencegs,RANDOM_TYPO,,[]
5202.lsoacode,5202,lsoacode,E01012124,E01011954,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5230.locationvalue,5230,locationvalue,On or near Appletree Gardens,On or near pApletree Gardens,RANDOM_TYPO,,[]
4765.monthvalue,4765,monthvalue,2021-03,2021-3,RANDOM_TYPO,,[]
2951.crimetype,2951,crimetype,Anti-social behaviour,Anti-social behaivour,RANDOM_TYPO,,[]
5941.locationvalue,5941,locationvalue,On or near Pine Street,On or near Piwne Street,RANDOM_TYPO,,[]
4145.lsoacode,4145,lsoacode,E01012144,E01011969,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6142.lsoaname,6142,lsoaname,Stockton-on-Tees 009H,Stockton-on-Tees 009H***,FD_VIOLATION,lsoacode -> lsoaname,[e1]
4826.lsoacode,4826,lsoacode,E01012165,E01011954,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1798.lsoaname,1798,lsoaname,Middlesbrough 001G,Middlesbrough 00i1G,FD_VIOLATION,lsoacode -> lsoaname,[e1]
7374.reportedby,7374,reportedby,Cleveland Police,Cleveland Poice,RANDOM_TYPO,,[]
3001.lsoaname,3001,lsoaname,Middlesbrough 009D,Midtdlesbrough 009D,FD_VIOLATION,lsoacode -> lsoaname,[e1]
3740.crimetype,3740,crimetype,Burglary,Bruglary,RANDOM_TYPO,,[]
5128.lsoacode,5128,lsoacode,E01012121,E01011954,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6254.lsoaname,6254,lsoaname,Stockton-on-Tees 010E,Stochkton-on-Tees 010E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
