cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
59.0.0,59,0,0,record_key,UK_CSV0000000000009207,0,record_key,
59.1.0,59,1,0,survey_key,UK_CSV0000000000009207,0,survey_key,
59.2.0,59,2,0,survey_name,UK_CSV0000000000009207,0,survey_name,
59.3.0,59,3,0,sample_key,UK_CSV0000000000009207,0,sample_key,
59.4.0,59,4,0,start_date,UK_CSV0000000000009207,0,start_date,
59.5.0,59,5,0,end_date,UK_CSV0000000000009207,0,end_date,
59.6.0,59,6,0,date_type,UK_CSV0000000000009207,0,date_type,
59.7.0,59,7,0,location_name,UK_CSV0000000000009207,0,location_name,FD_VIOLATION
59.8.0,59,8,0,data_type,UK_CSV0000000000009207,0,data_type,
59.9.0,59,9,0,latitude,UK_CSV0000000000009207,0,latitude,
59.10.0,59,10,0,longitude,UK_CSV0000000000009207,0,longitude,
59.11.0,59,11,0,projection,UK_CSV0000000000009207,0,projection,
59.12.0,59,12,0,aphia_id,UK_CSV0000000000009207,0,aphia_id,
59.13.0,59,13,0,species,UK_CSV0000000000009207,0,species,
59.14.0,59,14,0,uncertain,UK_CSV0000000000009207,0,uncertain,
59.15.0,59,15,0,abundance_sacforn,UK_CSV0000000000009207,0,abundance_sacforn,
59.16.0,59,16,0,is_dead,UK_CSV0000000000009207,0,is_dead,
59.17.0,59,17,0,sample_comment,UK_CSV0000000000009207,0,sample_comment,
59.0.1,59,0,1,record_key,UK_CSV0000000000009207,1,record_key,
59.1.1,59,1,1,survey_key,UK_CSV0000000000009207,1,survey_key,
59.2.1,59,2,1,survey_name,UK_CSV0000000000009207,1,survey_name,
59.3.1,59,3,1,sample_key,UK_CSV0000000000009207,1,sample_key,
59.4.1,59,4,1,start_date,UK_CSV0000000000009207,1,start_date,
59.5.1,59,5,1,end_date,UK_CSV0000000000009207,1,end_date,
59.6.1,59,6,1,date_type,UK_CSV0000000000009207,1,date_type,RANDOM_TYPO
59.7.1,59,7,1,location_name,UK_CSV0000000000009207,1,location_name,
59.8.1,59,8,1,data_type,UK_CSV0000000000009207,1,data_type,
59.9.1,59,9,1,latitude,UK_CSV0000000000009207,1,latitude,
59.10.1,59,10,1,longitude,UK_CSV0000000000009207,1,longitude,
59.11.1,59,11,1,projection,UK_CSV0000000000009207,1,projection,
59.12.1,59,12,1,aphia_id,UK_CSV0000000000009207,1,aphia_id,
59.13.1,59,13,1,species,UK_CSV0000000000009207,1,species,
59.14.1,59,14,1,uncertain,UK_CSV0000000000009207,1,uncertain,
59.15.1,59,15,1,abundance_sacforn,UK_CSV0000000000009207,1,abundance_sacforn,
59.16.1,59,16,1,is_dead,UK_CSV0000000000009207,1,is_dead,
59.17.1,59,17,1,sample_comment,UK_CSV0000000000009207,1,sample_comment,
59.0.2,59,0,2,record_key,UK_CSV0000000000009207,2,record_key,
59.1.2,59,1,2,survey_key,UK_CSV0000000000009207,2,survey_key,
59.2.2,59,2,2,survey_name,UK_CSV0000000000009207,2,survey_name,
59.3.2,59,3,2,sample_key,UK_CSV0000000000009207,2,sample_key,
59.4.2,59,4,2,start_date,UK_CSV0000000000009207,2,start_date,
59.5.2,59,5,2,end_date,UK_CSV0000000000009207,2,end_date,
59.6.2,59,6,2,date_type,UK_CSV0000000000009207,2,date_type,
59.7.2,59,7,2,location_name,UK_CSV0000000000009207,2,location_name,
59.8.2,59,8,2,data_type,UK_CSV0000000000009207,2,data_type,
59.9.2,59,9,2,latitude,UK_CSV0000000000009207,2,latitude,
59.10.2,59,10,2,longitude,UK_CSV0000000000009207,2,longitude,FD_VIOLATION
59.11.2,59,11,2,projection,UK_CSV0000000000009207,2,projection,
59.12.2,59,12,2,aphia_id,UK_CSV0000000000009207,2,aphia_id,
59.13.2,59,13,2,species,UK_CSV0000000000009207,2,species,
59.14.2,59,14,2,uncertain,UK_CSV0000000000009207,2,uncertain,
59.15.2,59,15,2,abundance_sacforn,UK_CSV0000000000009207,2,abundance_sacforn,
59.16.2,59,16,2,is_dead,UK_CSV0000000000009207,2,is_dead,
59.17.2,59,17,2,sample_comment,UK_CSV0000000000009207,2,sample_comment,
59.0.3,59,0,3,record_key,UK_CSV0000000000009207,3,record_key,
59.1.3,59,1,3,survey_key,UK_CSV0000000000009207,3,survey_key,RANDOM_TYPO
59.2.3,59,2,3,survey_name,UK_CSV0000000000009207,3,survey_name,
59.3.3,59,3,3,sample_key,UK_CSV0000000000009207,3,sample_key,
59.4.3,59,4,3,start_date,UK_CSV0000000000009207,3,start_date,
59.5.3,59,5,3,end_date,UK_CSV0000000000009207,3,end_date,FD_VIOLATION
59.6.3,59,6,3,date_type,UK_CSV0000000000009207,3,date_type,
59.7.3,59,7,3,location_name,UK_CSV0000000000009207,3,location_name,
59.8.3,59,8,3,data_type,UK_CSV0000000000009207,3,data_type,
59.9.3,59,9,3,latitude,UK_CSV0000000000009207,3,latitude,
59.10.3,59,10,3,longitude,UK_CSV0000000000009207,3,longitude,
59.11.3,59,11,3,projection,UK_CSV0000000000009207,3,projection,
59.12.3,59,12,3,aphia_id,UK_CSV0000000000009207,3,aphia_id,
59.13.3,59,13,3,species,UK_CSV0000000000009207,3,species,
59.14.3,59,14,3,uncertain,UK_CSV0000000000009207,3,uncertain,
59.15.3,59,15,3,abundance_sacforn,UK_CSV0000000000009207,3,abundance_sacforn,
59.16.3,59,16,3,is_dead,UK_CSV0000000000009207,3,is_dead,
