cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
1418.crimeid,1418,crimeid,41d734992db2ac02f75415f91ae776d798b40a364a5ea27134980415175c5b1a,56503b30e977b3458cd7831689b4079f74492ff4084295b2ce46bd3ae1cf84c2,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
6163.longitude,6163,longitude,-0.055854,77.944146,FD_VIOLATION,crimeid -> longitude,[e1]
2588.locationvalue,2588,locationvalue,On or near Bus/Coach Station,On or near Bus/Coach Sttion,RANDOM_TYPO,,[]
6284.reportedby,6284,reportedby,Humberside Police,Humberside Ploice,RANDOM_TYPO,,[]
7966.monthvalue,7966,monthvalue,2021-07,2c021-07,RANDOM_TYPO,,[]
8041.monthvalue,8041,monthvalue,2021-07,2012-07,RANDOM_TYPO,,[]
7684.locationvalue,7684,locationvalue,On or near BETHLEHEM STREET,On or near BExTHLEHEM STREET,FD_VIOLATION,crimeid -> locationvalue,[e3]
8071.longitude,8071,longitude,-0.097604,32.902396,FD_VIOLATION,crimeid -> longitude,[e1]
8105.longitude,8105,longitude,-0.286144,85.713856,FD_VIOLATION,crimeid -> longitude,[e1]
4886.fallswithin,4886,fallswithin,Humberside Police,Huvmberside Police,RANDOM_TYPO,,[]
107.crimeid,107,crimeid,8c6a69924b090b30b32f11f25fcb7859178b3e14e004269123ebc79f2679aa25,79863a3f42d6764ac3be3d310327f20aa8acbf1da86eb4587b9fb3035d2c052a,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
2694.locationvalue,2694,locationvalue,On or near OLD CROSBY,O nor near OLD CROSBY,RANDOM_TYPO,,[]
4168.fallswithin,4168,fallswithin,Humberside Police,umberside Police,RANDOM_TYPO,,[]
6012.latitude,6012,latitude,53.838555,83.838555,FD_VIOLATION,crimeid -> latitude,[e2]
4795.lsoacode,4795,lsoacode,E01012757,E01t012757,FD_VIOLATION,crimeid -> lsoacode,"[e8, e4]"
3913.outcometype,3913,outcometype,Unable to prosecute suspect,Unable to prosecute susect,FD_VIOLATION,crimeid -> outcometype,[e6]
933.crimeid,933,crimeid,318ac9c318c79b771deb4460a5a1af0720582577549e2ce3fbe6016a2a78bb38,3268a9fc1adc9eaae8ad4d384904ceeb1cd5a354d0f88c22e7a2710a697df553,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
424.crimeid,424,crimeid,cfe7b5e13fb9c6b9dd6805129039f9902a7986e97870f36511ae42e6be432e95,b15c20eb515e3130ae05e3a1e6c3c4c46dd9ab2914f1fe79b7735e536af6df33,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
3164.outcometype,3164,outcometype,Further action is not in the public interest,Further acxtion is not in the public interest,FD_VIOLATION,crimeid -> outcometype,[e6]
4869.monthvalue,4869,monthvalue,2021-07,q2021-07,RANDOM_TYPO,,[]
5216.monthvalue,5216,monthvalue,2021-07,021-07,RANDOM_TYPO,,[]
7030.monthvalue,7030,monthvalue,2021-07,h2021-07,RANDOM_TYPO,,[]
508.monthvalue,508,monthvalue,2021-07,20c21-07,RANDOM_TYPO,,[]
3608.fallswithin,3608,fallswithin,Humberside Police,HumbersideP olice,RANDOM_TYPO,,[]
699.lsoaname,699,lsoaname,East Riding of Yorkshire 027A,East Riding of Yiorkshire 027A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7]"
2490.monthvalue,2490,monthvalue,2021-07,221-07,RANDOM_TYPO,,[]
3884.lsoacode,3884,lsoacode,E01012857,E0e1012857,FD_VIOLATION,crimeid -> lsoacode,"[e8, e4]"
5925.fallswithin,5925,fallswithin,Humberside Police,Humebrside Police,RANDOM_TYPO,,[]
2929.lsoaname,2929,lsoaname,East Riding of Yorkshire 045A,East Rding of Yorkshire 045A,FD_VIOLATION,crimeid -> lsoaname,[e7]
