source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000004292,2,fallswithin,1,2,RANDOM_TYPO
UK_CSV0000000000004292,3,fallswithin,1,3,RANDOM_TYPO
UK_CSV0000000000004292,5,crimeid,1,5,FD_VIOLATION
UK_CSV0000000000004292,6,crimeid,1,6,FD_VIOLATION
UK_CSV0000000000004292,7,monthvalue,1,7,RANDOM_TYPO
UK_CSV0000000000004292,7,lsoacode,1,7,FD_VIOLATION
UK_CSV0000000000004292,9,monthvalue,1,9,RANDOM_TYPO
UK_CSV0000000000004292,13,crimeid,1,13,FD_VIOLATION
UK_CSV0000000000004292,14,monthvalue,1,14,RANDOM_TYPO
UK_CSV0000000000004292,16,crimeid,1,16,FD_VIOLATION
UK_CSV0000000000004292,16,locationvalue,1,16,FD_VIOLATION
UK_CSV0000000000004292,16,lsoacode,1,16,FD_VIOLATION
UK_CSV0000000000004292,17,monthvalue,1,17,RANDOM_TYPO
UK_CSV0000000000004292,17,lsoacode,1,17,FD_VIOLATION
UK_CSV0000000000004292,19,lsoacode,1,19,FD_VIOLATION
UK_CSV0000000000004292,19,outcometype,1,19,FD_VIOLATION
UK_CSV0000000000004292,20,lsoacode,1,20,FD_VIOLATION
UK_CSV0000000000004292,22,crimeid,1,22,FD_VIOLATION
UK_CSV0000000000004292,23,lsoacode,1,23,FD_VIOLATION
UK_CSV0000000000004292,25,lsoaname,1,25,FD_VIOLATION
UK_CSV0000000000004292,26,crimeid,1,26,FD_VIOLATION
UK_CSV0000000000004292,26,reportedby,1,26,RANDOM_TYPO
UK_CSV0000000000004292,26,locationvalue,1,26,FD_VIOLATION
UK_CSV0000000000004292,26,lsoaname,1,26,FD_VIOLATION
UK_CSV0000000000004292,26,outcometype,1,26,FD_VIOLATION
UK_CSV0000000000004292,28,crimeid,1,28,FD_VIOLATION
UK_CSV0000000000004292,28,lsoacode,1,28,FD_VIOLATION
UK_CSV0000000000004292,28,outcometype,1,28,FD_VIOLATION
UK_CSV0000000000004292,29,crimeid,1,29,FD_VIOLATION
UK_CSV0000000000004292,29,reportedby,1,29,RANDOM_TYPO
UK_CSV0000000000004292,29,lsoacode,1,29,FD_VIOLATION
UK_CSV0000000000004292,30,crimeid,1,30,FD_VIOLATION
UK_CSV0000000000004292,31,crimeid,1,31,FD_VIOLATION
UK_CSV0000000000004292,31,outcometype,1,31,FD_VIOLATION
UK_CSV0000000000004292,32,crimeid,1,32,FD_VIOLATION
UK_CSV0000000000004292,32,lsoacode,1,32,FD_VIOLATION
UK_CSV0000000000004292,33,crimeid,1,33,FD_VIOLATION
UK_CSV0000000000004292,33,monthvalue,1,33,RANDOM_TYPO
UK_CSV0000000000004292,34,crimeid,1,34,FD_VIOLATION
UK_CSV0000000000004292,34,locationvalue,1,34,FD_VIOLATION
UK_CSV0000000000004292,34,lsoacode,1,34,FD_VIOLATION
UK_CSV0000000000004292,34,outcometype,1,34,FD_VIOLATION
UK_CSV0000000000004292,35,crimeid,1,35,FD_VIOLATION
UK_CSV0000000000004292,35,fallswithin,1,35,RANDOM_TYPO
UK_CSV0000000000004292,35,lsoaname,1,35,FD_VIOLATION
UK_CSV0000000000004292,36,crimeid,1,36,FD_VIOLATION
UK_CSV0000000000004292,36,monthvalue,1,36,RANDOM_TYPO
UK_CSV0000000000004292,37,crimeid,1,37,FD_VIOLATION
UK_CSV0000000000004292,37,monthvalue,1,37,RANDOM_TYPO
UK_CSV0000000000004292,37,fallswithin,1,37,RANDOM_TYPO
UK_CSV0000000000004292,37,lsoaname,1,37,FD_VIOLATION
UK_CSV0000000000004292,38,lsoacode,1,38,FD_VIOLATION
UK_CSV0000000000004292,39,crimeid,1,39,FD_VIOLATION
UK_CSV0000000000004292,39,reportedby,1,39,RANDOM_TYPO
UK_CSV0000000000004292,39,lsoacode,1,39,FD_VIOLATION
UK_CSV0000000000004292,40,crimeid,1,40,FD_VIOLATION
UK_CSV0000000000004292,40,monthvalue,1,40,RANDOM_TYPO
UK_CSV0000000000004292,41,crimeid,1,41,FD_VIOLATION
UK_CSV0000000000004292,41,lsoacode,1,41,FD_VIOLATION
UK_CSV0000000000004292,42,crimeid,1,42,FD_VIOLATION
UK_CSV0000000000004292,42,fallswithin,1,42,RANDOM_TYPO
UK_CSV0000000000004292,42,lsoacode,1,42,FD_VIOLATION
UK_CSV0000000000004292,43,crimeid,1,43,FD_VIOLATION
UK_CSV0000000000004292,43,lsoacode,1,43,FD_VIOLATION
UK_CSV0000000000004292,44,crimeid,1,44,FD_VIOLATION
UK_CSV0000000000004292,44,fallswithin,1,44,RANDOM_TYPO
UK_CSV0000000000004292,45,crimeid,1,45,FD_VIOLATION
UK_CSV0000000000004292,46,crimeid,1,46,FD_VIOLATION
UK_CSV0000000000004292,46,lsoacode,1,46,FD_VIOLATION
UK_CSV0000000000004292,47,crimeid,1,47,FD_VIOLATION
UK_CSV0000000000004292,47,monthvalue,1,47,RANDOM_TYPO
UK_CSV0000000000004292,47,lsoaname,1,47,FD_VIOLATION
UK_CSV0000000000004292,48,crimeid,1,48,FD_VIOLATION
UK_CSV0000000000004292,48,lsoacode,1,48,FD_VIOLATION
UK_CSV0000000000004292,49,crimeid,1,49,FD_VIOLATION
UK_CSV0000000000004292,49,reportedby,1,49,RANDOM_TYPO
UK_CSV0000000000004292,49,lsoaname,1,49,FD_VIOLATION
UK_CSV0000000000004292,50,crimeid,1,50,FD_VIOLATION
UK_CSV0000000000004292,50,reportedby,1,50,RANDOM_TYPO
UK_CSV0000000000004292,50,locationvalue,1,50,FD_VIOLATION
UK_CSV0000000000004292,51,crimeid,1,51,FD_VIOLATION
UK_CSV0000000000004292,51,lsoacode,1,51,FD_VIOLATION
UK_CSV0000000000004292,52,crimeid,1,52,FD_VIOLATION
UK_CSV0000000000004292,52,reportedby,1,52,RANDOM_TYPO
UK_CSV0000000000004292,52,lsoaname,1,52,FD_VIOLATION
UK_CSV0000000000004292,53,crimeid,1,53,FD_VIOLATION
UK_CSV0000000000004292,53,lsoacode,1,53,FD_VIOLATION
UK_CSV0000000000004292,54,crimeid,1,54,FD_VIOLATION
UK_CSV0000000000004292,54,lsoacode,1,54,FD_VIOLATION
UK_CSV0000000000004292,55,crimeid,1,55,FD_VIOLATION
UK_CSV0000000000004292,55,monthvalue,1,55,RANDOM_TYPO
UK_CSV0000000000004292,55,lsoacode,1,55,FD_VIOLATION
UK_CSV0000000000004292,56,crimeid,1,56,FD_VIOLATION
UK_CSV0000000000004292,56,lsoaname,1,56,FD_VIOLATION
UK_CSV0000000000004292,57,monthvalue,1,57,RANDOM_TYPO
UK_CSV0000000000004292,58,longitude,1,58,FD_VIOLATION
UK_CSV0000000000004292,58,lsoacode,1,58,FD_VIOLATION
UK_CSV0000000000004292,58,lsoaname,1,58,FD_VIOLATION
UK_CSV0000000000004292,58,outcometype,1,58,FD_VIOLATION
UK_CSV0000000000004292,59,crimeid,1,59,FD_VIOLATION
UK_CSV0000000000004292,59,lsoacode,1,59,FD_VIOLATION
UK_CSV0000000000004292,60,crimeid,1,60,FD_VIOLATION
UK_CSV0000000000004292,60,locationvalue,1,60,FD_VIOLATION
UK_CSV0000000000004292,60,lsoacode,1,60,FD_VIOLATION
UK_CSV0000000000004292,60,outcometype,1,60,FD_VIOLATION
UK_CSV0000000000004292,61,crimeid,1,61,FD_VIOLATION
UK_CSV0000000000004292,61,lsoacode,1,61,FD_VIOLATION
UK_CSV0000000000004292,61,outcometype,1,61,FD_VIOLATION
UK_CSV0000000000004292,62,crimeid,1,62,FD_VIOLATION
UK_CSV0000000000004292,62,reportedby,1,62,RANDOM_TYPO
UK_CSV0000000000004292,62,lsoacode,1,62,FD_VIOLATION
UK_CSV0000000000004292,62,outcometype,1,62,FD_VIOLATION
UK_CSV0000000000004292,63,crimeid,1,63,FD_VIOLATION
UK_CSV0000000000004292,63,lsoaname,1,63,FD_VIOLATION
UK_CSV0000000000004292,64,crimeid,1,64,FD_VIOLATION
UK_CSV0000000000004292,64,lsoaname,1,64,FD_VIOLATION
UK_CSV0000000000004292,65,crimeid,1,65,FD_VIOLATION
