source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000000246__4,0,hip_replacementeq_five_d_index_post_opq_predicted,1,0,FD_VIOLATION
UK_CSV0000000000000246__4,0,pre_opqeq_five_d_index_profile,1,0,FD_VIOLATION
UK_CSV0000000000000246__4,1,pre_opqeq_five_d_index_profile,1,1,FD_VIOLATION
UK_CSV0000000000000246__4,2,pre_opqeq_five_d_index_profile,1,2,FD_VIOLATION
UK_CSV0000000000000246__4,4,pre_opqeq_five_d_index_profile,1,4,FD_VIOLATION
UK_CSV0000000000000246__4,5,hip_replacementeq_five_d_index_post_opq_predicted,1,5,FD_VIOLATION
UK_CSV0000000000000246__4,5,pre_opqeq_five_d_index_profile,1,5,FD_VIOLATION
UK_CSV0000000000000246__4,6,pre_opqeq_five_d_index_profile,1,6,FD_VIOLATION
UK_CSV0000000000000246__4,7,pre_opqeq_five_d_index_profile,1,7,FD_VIOLATION
UK_CSV0000000000000246__4,8,procedurevalue,1,8,RANDOM_TYPO
UK_CSV0000000000000246__4,9,procedurevalue,1,9,RANDOM_TYPO
UK_CSV0000000000000246__4,9,hip_replacementeq_five_d_index_post_opq_predicted,1,9,FD_VIOLATION
UK_CSV0000000000000246__4,10,hip_replacementeq_five_d_index_post_opq_predicted,1,10,FD_VIOLATION
UK_CSV0000000000000246__4,10,pre_opqeq_five_d_index_profile,1,10,FD_VIOLATION
UK_CSV0000000000000246__4,11,pre_opqeq_five_d_index_profile,1,11,FD_VIOLATION
UK_CSV0000000000000246__4,12,pre_opqeq_five_d_index_profile,1,12,FD_VIOLATION
UK_CSV0000000000000246__4,13,pre_opqeq_five_d_index_profile,1,13,FD_VIOLATION
UK_CSV0000000000000246__4,14,hip_replacementeq_five_d_index_post_opq_predicted,1,14,FD_VIOLATION
UK_CSV0000000000000246__4,16,hip_replacementeq_five_d_index_post_opq_predicted,1,16,FD_VIOLATION
UK_CSV0000000000000246__4,17,hip_replacementeq_five_d_index_post_opq_predicted,1,17,FD_VIOLATION
UK_CSV0000000000000246__4,18,hip_replacementeq_five_d_index_post_opq_predicted,1,18,FD_VIOLATION
UK_CSV0000000000000246__4,19,procedurevalue,1,19,RANDOM_TYPO
UK_CSV0000000000000246__4,19,hip_replacementeq_five_d_index_post_opq_predicted,1,19,FD_VIOLATION
UK_CSV0000000000000246__4,21,procedurevalue,1,21,RANDOM_TYPO
UK_CSV0000000000000246__4,21,hip_replacementeq_five_d_index_post_opq_predicted,1,21,FD_VIOLATION
UK_CSV0000000000000246__4,22,hip_replacementeq_five_d_index_post_opq_predicted,1,22,FD_VIOLATION
UK_CSV0000000000000246__4,23,hip_replacementeq_five_d_index_post_opq_predicted,1,23,FD_VIOLATION
UK_CSV0000000000000246__4,25,procedurevalue,1,25,RANDOM_TYPO
UK_CSV0000000000000246__4,25,hip_replacementeq_five_d_index_post_opq_predicted,1,25,FD_VIOLATION
UK_CSV0000000000000246__4,26,hip_replacementeq_five_d_index_post_opq_predicted,1,26,FD_VIOLATION
UK_CSV0000000000000246__4,26,pre_opqeq_five_d_index_profile,1,26,FD_VIOLATION
UK_CSV0000000000000246__4,27,pre_opqeq_five_d_index_profile,1,27,FD_VIOLATION
UK_CSV0000000000000246__4,28,hip_replacementeq_five_d_index_post_opq_predicted,1,28,FD_VIOLATION
UK_CSV0000000000000246__4,28,pre_opqeq_five_d_index_profile,1,28,FD_VIOLATION
UK_CSV0000000000000246__4,29,hip_replacementeq_five_d_index_post_opq_predicted,1,29,FD_VIOLATION
UK_CSV0000000000000246__4,30,pre_opqeq_five_d_index_profile,1,30,FD_VIOLATION
UK_CSV0000000000000246__4,31,hip_replacementeq_five_d_index_post_opq_predicted,1,31,FD_VIOLATION
UK_CSV0000000000000246__4,31,pre_opqeq_five_d_index_profile,1,31,FD_VIOLATION
