cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
1044.lsoaname,1044,lsoaname,Gloucester 011F,Gloucester 004F,FD_VIOLATION,crimeid -> lsoaname,"[e5, e6, e7]"
127.crimeid,127,crimeid,e15bc4efb5f8edaf3b12e81de20ed39fd02c394d062b4592daa81a27c386ed02,db9a9d2a3cbb1378169f95e02c6b4f92c554679c3dd346b249d0698b18fd3717,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
2775.lsoaname,2775,lsoaname,Cheltenham 006D,Cheltenham0 06D,FD_VIOLATION,crimeid -> lsoaname,[e6]
589.lsoaname,589,lsoaname,Gloucester 004F,Cheltenham 004B,FD_VIOLATION,crimeid -> lsoaname,"[e5, e6, e7]"
360.crimeid,360,crimeid,486c3885ea9b96d54e776fb1ddf74b8608f963e7d69d45315ae48eb43ccd56fd,c9bd45f58f9725daec299800be0f1a709d8be8f3181072de54a8c4f550d0ad46,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
462.crimeid,462,crimeid,0ca165c05fdbe29b8cf45658351ff6f1789458aff92bdcaf862d0d18ee6f54ea,d583e70af8976301c01bbf7dd467378dcc07a17d834efb4872a79586a97ecf76,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
4272.fallswithin,4272,fallswithin,Gloucestershire Constabulary,Gloucesternshire Constabulary,RANDOM_TYPO,,[]
737.crimeid,737,crimeid,1bc7a1cd23e9803eb2425974773f08b7b7a87a07108a77711aebfa711e8f3255,ddf0ff81e0cfefdc52276ed77becb1bf2588f0a5ae145812a6c4d5e3e33e2703,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
5009.lsoacode,5009,lsoacode,E01022400,E01024200,FD_VIOLATION,crimeid -> lsoacode,[e7]
235.crimeid,235,crimeid,ea6f1f3917b6f8be58992b1c4a341adc8f50bb97cd05bab69b4191d036df47a2,74232044aed0b7da1f26f3f4c53c665fb70be8b6d847c03ea7303b38a3ee77d6,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
2514.lsoaname,2514,lsoaname,Gloucester 011B,Gloucster 011B,FD_VIOLATION,crimeid -> lsoaname,[e6]
4316.lsoacode,4316,lsoacode,E01032937,E0103o2937,FD_VIOLATION,crimeid -> lsoacode,[e7]
920.locationvalue,920,locationvalue,On or near St Michaels Road,On or naer St Michaels Road,FD_VIOLATION,crimeid -> locationvalue,[e3]
4708.locationvalue,4708,locationvalue,On or near Bearlands,On or near earlands,RANDOM_TYPO,,[]
944.lsoacode,944,lsoacode,E01022262,E01032937,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
3448.fallswithin,3448,fallswithin,Gloucestershire Constabulary,Gloucestershires Constabulary,RANDOM_TYPO,,[]
3462.lsoaname,3462,lsoaname,Cheltenham 004D,Chseltenham 004D,FD_VIOLATION,crimeid -> lsoaname,[e6]
3814.crimeid,3814,crimeid,1680e847b9608e787ec3782cc46c729446ed79e088fe9cd02e9d9b0ea004c8bd,1680e847b9608e787ec3782cc46c729446ed79e088fe9cd02e9d9b0ea00c48bd,RANDOM_TYPO,,[]
3769.lsoacode,3769,lsoacode,E01022260,E01022620,FD_VIOLATION,crimeid -> lsoacode,[e7]
4053.lsoacode,4053,lsoacode,E01022312,E0102312,FD_VIOLATION,crimeid -> lsoacode,[e7]
4756.reportedby,4756,reportedby,Gloucestershire Constabulary,Gloucestershire Contabulary,RANDOM_TYPO,,[]
923.lsoacode,923,lsoacode,E01022297,E01032937,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
4618.crimeid,4618,crimeid,b96a8f03e4c890e1270ea532a7ca0e6a3ffdbc5d59ed58a4261797c26d8a1659,b96af803e4c890e1270ea532a7ca0e6a3ffdbc5d59ed58a4261797c26d8a1659,RANDOM_TYPO,,[]
3800.reportedby,3800,reportedby,Gloucestershire Constabulary,Gloucestesrhire Constabulary,RANDOM_TYPO,,[]
1201.reportedby,1201,reportedby,Gloucestershire Constabulary,Gloucestershire onstabulary,RANDOM_TYPO,,[]
220.lsoacode,220,lsoacode,E01022460,E01022324,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
919.locationvalue,919,locationvalue,On or near Shepherdine Close,On or near Shepherdsine Close,FD_VIOLATION,crimeid -> locationvalue,[e3]
1071.crimeid,1071,crimeid,f28f10a9c0b7c853930c9476eefae7e0c864d972d48b585d1d200c807d4d228d,db9a9d2a3cbb1378169f95e02c6b4f92c554679c3dd346b249d0698b18fd3717,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
1607.crimeid,1607,crimeid,714d3dfd37babe9c33f6788b4aba32595ff1033d959005a09f90f253f3c1fd35,714d3dfd37babe9c33f6788b4aba32595ff1033d959005a09of90f253f3c1fd35,RANDOM_TYPO,,[]
4309.monthvalue,4309,monthvalue,2023-01,202301,RANDOM_TYPO,,[]
4004.outcometype,4004,outcometype,Action to be taken by another organisation,cAtion to be taken by another organisation,RANDOM_TYPO,,[]
1954.lsoacode,1954,lsoacode,E01032937,E01039237,FD_VIOLATION,crimeid -> lsoacode,[e7]
3069.lsoaname,3069,lsoaname,Forest of Dean 002A,Foret of Dean 002A,FD_VIOLATION,crimeid -> lsoaname,[e6]
3719.lsoacode,3719,lsoacode,E01022347,E01022374,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7]"
3295.locationvalue,3295,locationvalue,On or near Half Acre Close,On or near Half Acre Clse,RANDOM_TYPO,,[]
3015.outcometype,3015,outcometype,Unable to prosecute suspect,Uanble to prosecute suspect,RANDOM_TYPO,,[]
2971.reportedby,2971,reportedby,Gloucestershire Constabulary,Gloucestershire Contabulary,RANDOM_TYPO,,[]
4989.fallswithin,4989,fallswithin,Gloucestershire Constabulary,Gloucesterhire Constabulary,RANDOM_TYPO,,[]
3397.lsoaname,3397,lsoaname,Cheltenham 004E,Cheltenham 04E,FD_VIOLATION,crimeid -> lsoaname,[e6]
3086.lsoaname,3086,lsoaname,Cheltenham 009G,Chbeltenham 009G,FD_VIOLATION,crimeid -> lsoaname,[e6]
4527.lsoaname,4527,lsoaname,Stroud 014C,tSroud 014C,FD_VIOLATION,crimeid -> lsoaname,[e6]
1262.crimeid,1262,crimeid,5b7f339ab7d3656a1b349944abdfdf9bb626b6d1cbb004d364835b244fe523d4,5a413bd1c9c3a1137dc2e865bf818b76ad4de8aaefcb52e9a6ec58e97b39bcc5,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
5590.locationvalue,5590,locationvalue,On or near High Street,On or near High Sqtreet,RANDOM_TYPO,,[]
5373.outcometype,5373,outcometype,Unable to prosecute suspect,Unable to proseceute suspect,RANDOM_TYPO,,[]
5153.crimeid,5153,crimeid,3f816147001ad7b2e41a000791d9ab7281254a2e27e5d9b1d521b6483b5f2d69,3f816417001ad7b2e41a000791d9ab7281254a2e27e5d9b1d521b6483b5f2d69,RANDOM_TYPO,,[]
3648.lsoaname,3648,lsoaname,Cheltenham 009A,Cheltenhgam 009A,FD_VIOLATION,crimeid -> lsoaname,[e6]
3517.fallswithin,3517,fallswithin,Gloucestershire Constabulary,lGoucestershire Constabulary,RANDOM_TYPO,,[]
806.lsoacode,806,lsoacode,E01022116,E01022324,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
1664.lsoacode,1664,lsoacode,E01032937,E01032973,FD_VIOLATION,crimeid -> lsoacode,[e7]
511.crimeid,511,crimeid,789acbe82250d0e82923ca4d17800522b6135bd3c050d01593673563cf45569c,335489dc87cb387419407e50702d08a6f7a2e612a4855469f681327b5e8ab311,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
5177.locationvalue,5177,locationvalue,On or near Church Street,On orn ear Church Street,RANDOM_TYPO,,[]
965.lsoacode,965,lsoacode,E01022347,E01032937,FD_VIOLATION,crimeid -> lsoacode,"[e6, e7, e4]"
5018.monthvalue,5018,monthvalue,2023-01,20k23-01,RANDOM_TYPO,,[]
560.crimeid,560,crimeid,9c17f1b1473ae650640bd841734d69dcfafbd01079d11968449fb007d1ac333c,b3b972a7ff84b2cb6a00cf899c29a48e47b4c9408bffd5865585fe362c747927,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
685.crimeid,685,crimeid,f39a99ccc9368ce9b09ea10f402bb1c023736db23d861f0a24f472a509ba3a96,ddf0ff81e0cfefdc52276ed77becb1bf2588f0a5ae145812a6c4d5e3e33e2703,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
357.monthvalue,357,monthvalue,2023-01,q2023-01,RANDOM_TYPO,,[]
3506.lsoaname,3506,lsoaname,Cheltenham 004A,Cheltenhdam 004A,FD_VIOLATION,crimeid -> lsoaname,[e6]
1989.reportedby,1989,reportedby,Gloucestershire Constabulary,Gloucestershire Constabluary,RANDOM_TYPO,,[]
920.fallswithin,920,fallswithin,Gloucestershire Constabulary,Gloucestesrhire Constabulary,RANDOM_TYPO,,[]
182.crimeid,182,crimeid,e2e99bb30f8bef13bff8a5b8c61531eb97bbf3161ec89b478a1f61a9ed9ebd4a,ddf0ff81e0cfefdc52276ed77becb1bf2588f0a5ae145812a6c4d5e3e33e2703,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
4639.lsoaname,4639,lsoaname,Cheltenham 007F,hCeltenham 007F,FD_VIOLATION,crimeid -> lsoaname,[e6]
368.monthvalue,368,monthvalue,2023-01,2023-0o1,RANDOM_TYPO,,[]
2769.lsoaname,2769,lsoaname,Forest of Dean 001A,Forest of ean 001A,FD_VIOLATION,crimeid -> lsoaname,[e6]
1076.crimeid,1076,crimeid,7f4cf926beb6aad77638f95694cae4e7b6d6bc41363082b90368c2746777ea38,e57c3be7a7f20f9b3a40c87b91cb800113e94f5a4bba4002729cdd99ac9e7e60,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
1945.fallswithin,1945,fallswithin,Gloucestershire Constabulary,GloucestershireConstabulary,RANDOM_TYPO,,[]
2490.reportedby,2490,reportedby,Gloucestershire Constabulary,Gloucestershir eConstabulary,RANDOM_TYPO,,[]
4457.locationvalue,4457,locationvalue,On or near RESERVOIR ROAD,O nor near RESERVOIR ROAD,RANDOM_TYPO,,[]
4071.lsoacode,4071,lsoacode,E01022377,E0102z2377,FD_VIOLATION,crimeid -> lsoacode,[e7]
1498.locationvalue,1498,locationvalue,On or near St Lawrence Road,On or near St Lawrnce Road,RANDOM_TYPO,,[]
4578.lsoacode,4578,lsoacode,E01022150,E0102250,FD_VIOLATION,crimeid -> lsoacode,[e7]
3578.lsoaname,3578,lsoaname,Cheltenham 008E,Chetlenham 008E,FD_VIOLATION,crimeid -> lsoaname,[e6]
3805.crimeid,3805,crimeid,c1f56025b1bd3681166670f222e952f6276b3cc0dd19096b2daecdaa4187819d,c1f56025b1bd3681166670f222e952f626b3cc0dd19096b2daecdaa4187819d,RANDOM_TYPO,,[]
3787.fallswithin,3787,fallswithin,Gloucestershire Constabulary,Gloucestershire Constabularby,RANDOM_TYPO,,[]
4450.lsoaname,4450,lsoaname,Stroud 009E,Stroud 009E***,FD_VIOLATION,crimeid -> lsoaname,[e6]
4923.lsoaname,4923,lsoaname,Cheltenham 005B,Chletenham 005B,FD_VIOLATION,crimeid -> lsoaname,[e6]
3732.monthvalue,3732,monthvalue,2023-01,023-01,RANDOM_TYPO,,[]
1761.monthvalue,1761,monthvalue,2023-01,202301,RANDOM_TYPO,,[]
3033.lsoaname,3033,lsoaname,Cheltenham 002A,heltenham 002A,FD_VIOLATION,crimeid -> lsoaname,[e6]
581.crimeid,581,crimeid,85e26e85e7c01b45e65dc495224545abb77f4ffa1919272a02310a7b41a078ec,db9a9d2a3cbb1378169f95e02c6b4f92c554679c3dd346b249d0698b18fd3717,FD_VIOLATION,crimeid -> longitude,"[e5, e1, e2, e3, e4]"
4795.lsoacode,4795,lsoacode,E01022231,01022231,FD_VIOLATION,crimeid -> lsoacode,[e7]
4576.lsoacode,4576,lsoacode,E01022242,E01k022242,FD_VIOLATION,crimeid -> lsoacode,[e7]
4054.outcometype,4054,outcometype,Investigation complete; no suspect identified,Investigation complete; no suspetc identified,RANDOM_TYPO,,[]
1781.locationvalue,1781,locationvalue,On or near Gransmoor Grange,On or near GransmoorG range,RANDOM_TYPO,,[]
2914.reportedby,2914,reportedby,Gloucestershire Constabulary,loucestershire Constabulary,RANDOM_TYPO,,[]
3865.lsoaname,3865,lsoaname,Cheltenham 003A,Cheletnham 003A,FD_VIOLATION,crimeid -> lsoaname,[e6]
4422.locationvalue,4422,locationvalue,On or near Supermarket,On or nearSupermarket,RANDOM_TYPO,,[]
3671.monthvalue,3671,monthvalue,2023-01,023-01,RANDOM_TYPO,,[]
4835.monthvalue,4835,monthvalue,2023-01,20u23-01,RANDOM_TYPO,,[]
