source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000000711,0,complimentary_prescription_allocation,1,0,RANDOM_TYPO
UK_CSV0000000000000711,1,level_one_procedure,1,1,RANDOM_TYPO
UK_CSV0000000000000711,1,complimentary_bleeding_control,1,1,RANDOM_TYPO
UK_CSV0000000000000711,1,complimentary_prescription_allocation,1,1,RANDOM_TYPO
UK_CSV0000000000000711,2,customer_category,1,2,RANDOM_TYPO
UK_CSV0000000000000711,2,level_three_procedure,1,2,RANDOM_TYPO
UK_CSV0000000000000711,2,complimentary_bleeding_control,1,2,RANDOM_TYPO
UK_CSV0000000000000711,2,complimentary_bridge_maintenance,1,2,RANDOM_TYPO
UK_CSV0000000000000711,2,complimentary_prescription_allocation,1,2,RANDOM_TYPO
UK_CSV0000000000000711,3,quarter_reporting_period,1,3,RANDOM_TYPO
UK_CSV0000000000000711,3,level_two_procedure,1,3,RANDOM_TYPO
UK_CSV0000000000000711,4,customer_category,1,4,RANDOM_TYPO
UK_CSV0000000000000711,4,complimentary_suture_removal,1,4,RANDOM_TYPO
UK_CSV0000000000000711,5,level_two_procedure,1,5,RANDOM_TYPO
UK_CSV0000000000000711,6,regional_office_code,1,6,FD_VIOLATION
UK_CSV0000000000000711,6,immediate_care_procedures,1,6,RANDOM_TYPO
UK_CSV0000000000000711,7,area_code,1,7,FD_VIOLATION
UK_CSV0000000000000711,7,level_three_procedure,1,7,RANDOM_TYPO
UK_CSV0000000000000711,7,complimentary_denture_maintenance,1,7,RANDOM_TYPO
UK_CSV0000000000000711,7,complimentary_prescription_allocation,1,7,RANDOM_TYPO
UK_CSV0000000000000711,8,customer_category,1,8,RANDOM_TYPO
UK_CSV0000000000000711,8,complimentary_suture_removal,1,8,RANDOM_TYPO
UK_CSV0000000000000711,8,overall_total_value,1,8,RANDOM_TYPO
UK_CSV0000000000000711,9,regional_office_code,1,9,FD_VIOLATION
UK_CSV0000000000000711,9,area_code,1,9,FD_VIOLATION
UK_CSV0000000000000711,9,level_one_procedure,1,9,RANDOM_TYPO
UK_CSV0000000000000711,10,regional_office_code,1,10,FD_VIOLATION
UK_CSV0000000000000711,11,quarter_reporting_period,1,11,RANDOM_TYPO
UK_CSV0000000000000711,11,fiscal_year,1,11,RANDOM_TYPO
UK_CSV0000000000000711,11,regional_office_code,1,11,FD_VIOLATION
UK_CSV0000000000000711,11,overall_total_value,1,11,RANDOM_TYPO
UK_CSV0000000000000711,12,quarter_reporting_period,1,12,RANDOM_TYPO
UK_CSV0000000000000711,12,regional_office_code,1,12,FD_VIOLATION
UK_CSV0000000000000711,12,level_one_procedure,1,12,RANDOM_TYPO
UK_CSV0000000000000711,13,level_two_procedure,1,13,RANDOM_TYPO
UK_CSV0000000000000711,14,regional_office_code,1,14,FD_VIOLATION
UK_CSV0000000000000711,15,level_three_procedure,1,15,RANDOM_TYPO
UK_CSV0000000000000711,15,immediate_care_procedures,1,15,RANDOM_TYPO
UK_CSV0000000000000711,16,level_three_procedure,1,16,RANDOM_TYPO
UK_CSV0000000000000711,16,complimentary_bridge_maintenance,1,16,RANDOM_TYPO
UK_CSV0000000000000711,16,complimentary_denture_maintenance,1,16,RANDOM_TYPO
UK_CSV0000000000000711,17,quarter_reporting_period,1,17,RANDOM_TYPO
UK_CSV0000000000000711,17,fiscal_year,1,17,RANDOM_TYPO
UK_CSV0000000000000711,17,level_two_procedure,1,17,RANDOM_TYPO
UK_CSV0000000000000711,17,level_three_procedure,1,17,RANDOM_TYPO
UK_CSV0000000000000711,18,area_code,1,18,FD_VIOLATION
UK_CSV0000000000000711,18,level_one_procedure,1,18,RANDOM_TYPO
UK_CSV0000000000000711,18,complimentary_suture_removal,1,18,RANDOM_TYPO
UK_CSV0000000000000711,19,fiscal_year,1,19,RANDOM_TYPO
UK_CSV0000000000000711,19,level_one_procedure,1,19,RANDOM_TYPO
UK_CSV0000000000000711,19,overall_total_value,1,19,RANDOM_TYPO
UK_CSV0000000000000711,20,area_code,1,20,FD_VIOLATION
UK_CSV0000000000000711,20,complimentary_bleeding_control,1,20,RANDOM_TYPO
UK_CSV0000000000000711,21,regional_office_code,1,21,FD_VIOLATION
UK_CSV0000000000000711,21,customer_category,1,21,RANDOM_TYPO
UK_CSV0000000000000711,22,complimentary_denture_maintenance,1,22,RANDOM_TYPO
UK_CSV0000000000000711,22,complimentary_prescription_allocation,1,22,RANDOM_TYPO
UK_CSV0000000000000711,23,area_code,1,23,FD_VIOLATION
UK_CSV0000000000000711,23,level_one_procedure,1,23,RANDOM_TYPO
UK_CSV0000000000000711,23,complimentary_bridge_maintenance,1,23,RANDOM_TYPO
UK_CSV0000000000000711,24,quarter_reporting_period,1,24,RANDOM_TYPO
UK_CSV0000000000000711,24,regional_office_code,1,24,FD_VIOLATION
UK_CSV0000000000000711,24,area_code,1,24,FD_VIOLATION
UK_CSV0000000000000711,24,level_one_procedure,1,24,RANDOM_TYPO
UK_CSV0000000000000711,24,level_three_procedure,1,24,RANDOM_TYPO
UK_CSV0000000000000711,25,regional_office_code,1,25,FD_VIOLATION
UK_CSV0000000000000711,25,area_code,1,25,FD_VIOLATION
UK_CSV0000000000000711,25,customer_category,1,25,RANDOM_TYPO
UK_CSV0000000000000711,26,regional_office_code,1,26,FD_VIOLATION
UK_CSV0000000000000711,26,area_code,1,26,FD_VIOLATION
UK_CSV0000000000000711,26,immediate_care_procedures,1,26,RANDOM_TYPO
UK_CSV0000000000000711,27,regional_office_code,1,27,FD_VIOLATION
UK_CSV0000000000000711,27,complimentary_bridge_maintenance,1,27,RANDOM_TYPO
UK_CSV0000000000000711,27,complimentary_prescription_allocation,1,27,RANDOM_TYPO
UK_CSV0000000000000711,28,customer_category,1,28,RANDOM_TYPO
UK_CSV0000000000000711,28,complimentary_bridge_maintenance,1,28,RANDOM_TYPO
UK_CSV0000000000000711,29,regional_office_code,1,29,FD_VIOLATION
UK_CSV0000000000000711,30,regional_office_code,1,30,FD_VIOLATION
UK_CSV0000000000000711,30,level_one_procedure,1,30,RANDOM_TYPO
UK_CSV0000000000000711,30,immediate_care_procedures,1,30,RANDOM_TYPO
UK_CSV0000000000000711,30,complimentary_bridge_maintenance,1,30,RANDOM_TYPO
UK_CSV0000000000000711,30,overall_total_value,1,30,RANDOM_TYPO
UK_CSV0000000000000711,31,regional_office_code,1,31,FD_VIOLATION
