cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
28.0.0,28,0,0,quarter_reporting_period,UK_CSV0000000000000711,0,quarter_reporting_period,
28.1.0,28,1,0,fiscal_year,UK_CSV0000000000000711,0,fiscal_year,
28.2.0,28,2,0,status,UK_CSV0000000000000711,0,status,
28.3.0,28,3,0,regional_office_code,UK_CSV0000000000000711,0,regional_office_code,
28.4.0,28,4,0,area_code,UK_CSV0000000000000711,0,area_code,
28.5.0,28,5,0,geographical_indicator_code,UK_CSV0000000000000711,0,geographical_indicator_code,
28.6.0,28,6,0,customer_category,UK_CSV0000000000000711,0,customer_category,
28.7.0,28,7,0,level_one_procedure,UK_CSV0000000000000711,0,level_one_procedure,
28.8.0,28,8,0,level_two_procedure,UK_CSV0000000000000711,0,level_two_procedure,
28.9.0,28,9,0,level_three_procedure,UK_CSV0000000000000711,0,level_three_procedure,
28.10.0,28,10,0,immediate_care_procedures,UK_CSV0000000000000711,0,immediate_care_procedures,
28.11.0,28,11,0,complimentary_bleeding_control,UK_CSV0000000000000711,0,complimentary_bleeding_control,
28.12.0,28,12,0,complimentary_bridge_maintenance,UK_CSV0000000000000711,0,complimentary_bridge_maintenance,
28.13.0,28,13,0,complimentary_denture_maintenance,UK_CSV0000000000000711,0,complimentary_denture_maintenance,
28.14.0,28,14,0,complimentary_prescription_allocation,UK_CSV0000000000000711,0,complimentary_prescription_allocation,RANDOM_TYPO
28.15.0,28,15,0,complimentary_suture_removal,UK_CSV0000000000000711,0,complimentary_suture_removal,
28.16.0,28,16,0,overall_total_value,UK_CSV0000000000000711,0,overall_total_value,
28.0.1,28,0,1,quarter_reporting_period,UK_CSV0000000000000711,1,quarter_reporting_period,
28.1.1,28,1,1,fiscal_year,UK_CSV0000000000000711,1,fiscal_year,
28.2.1,28,2,1,status,UK_CSV0000000000000711,1,status,
28.3.1,28,3,1,regional_office_code,UK_CSV0000000000000711,1,regional_office_code,
28.4.1,28,4,1,area_code,UK_CSV0000000000000711,1,area_code,
28.5.1,28,5,1,geographical_indicator_code,UK_CSV0000000000000711,1,geographical_indicator_code,
28.6.1,28,6,1,customer_category,UK_CSV0000000000000711,1,customer_category,
28.7.1,28,7,1,level_one_procedure,UK_CSV0000000000000711,1,level_one_procedure,RANDOM_TYPO
28.8.1,28,8,1,level_two_procedure,UK_CSV0000000000000711,1,level_two_procedure,
28.9.1,28,9,1,level_three_procedure,UK_CSV0000000000000711,1,level_three_procedure,
28.10.1,28,10,1,immediate_care_procedures,UK_CSV0000000000000711,1,immediate_care_procedures,
28.11.1,28,11,1,complimentary_bleeding_control,UK_CSV0000000000000711,1,complimentary_bleeding_control,RANDOM_TYPO
28.12.1,28,12,1,complimentary_bridge_maintenance,UK_CSV0000000000000711,1,complimentary_bridge_maintenance,
28.13.1,28,13,1,complimentary_denture_maintenance,UK_CSV0000000000000711,1,complimentary_denture_maintenance,
28.14.1,28,14,1,complimentary_prescription_allocation,UK_CSV0000000000000711,1,complimentary_prescription_allocation,RANDOM_TYPO
28.15.1,28,15,1,complimentary_suture_removal,UK_CSV0000000000000711,1,complimentary_suture_removal,
28.16.1,28,16,1,overall_total_value,UK_CSV0000000000000711,1,overall_total_value,
28.0.2,28,0,2,quarter_reporting_period,UK_CSV0000000000000711,2,quarter_reporting_period,
28.1.2,28,1,2,fiscal_year,UK_CSV0000000000000711,2,fiscal_year,
28.2.2,28,2,2,status,UK_CSV0000000000000711,2,status,
28.3.2,28,3,2,regional_office_code,UK_CSV0000000000000711,2,regional_office_code,
28.4.2,28,4,2,area_code,UK_CSV0000000000000711,2,area_code,
28.5.2,28,5,2,geographical_indicator_code,UK_CSV0000000000000711,2,geographical_indicator_code,
28.6.2,28,6,2,customer_category,UK_CSV0000000000000711,2,customer_category,RANDOM_TYPO
28.7.2,28,7,2,level_one_procedure,UK_CSV0000000000000711,2,level_one_procedure,
28.8.2,28,8,2,level_two_procedure,UK_CSV0000000000000711,2,level_two_procedure,
28.9.2,28,9,2,level_three_procedure,UK_CSV0000000000000711,2,level_three_procedure,RANDOM_TYPO
28.10.2,28,10,2,immediate_care_procedures,UK_CSV0000000000000711,2,immediate_care_procedures,
28.11.2,28,11,2,complimentary_bleeding_control,UK_CSV0000000000000711,2,complimentary_bleeding_control,RANDOM_TYPO
28.12.2,28,12,2,complimentary_bridge_maintenance,UK_CSV0000000000000711,2,complimentary_bridge_maintenance,RANDOM_TYPO
28.13.2,28,13,2,complimentary_denture_maintenance,UK_CSV0000000000000711,2,complimentary_denture_maintenance,
28.14.2,28,14,2,complimentary_prescription_allocation,UK_CSV0000000000000711,2,complimentary_prescription_allocation,RANDOM_TYPO
28.15.2,28,15,2,complimentary_suture_removal,UK_CSV0000000000000711,2,complimentary_suture_removal,
28.16.2,28,16,2,overall_total_value,UK_CSV0000000000000711,2,overall_total_value,
28.0.3,28,0,3,quarter_reporting_period,UK_CSV0000000000000711,3,quarter_reporting_period,RANDOM_TYPO
28.1.3,28,1,3,fiscal_year,UK_CSV0000000000000711,3,fiscal_year,
28.2.3,28,2,3,status,UK_CSV0000000000000711,3,status,
28.3.3,28,3,3,regional_office_code,UK_CSV0000000000000711,3,regional_office_code,
28.4.3,28,4,3,area_code,UK_CSV0000000000000711,3,area_code,
28.5.3,28,5,3,geographical_indicator_code,UK_CSV0000000000000711,3,geographical_indicator_code,
28.6.3,28,6,3,customer_category,UK_CSV0000000000000711,3,customer_category,
28.7.3,28,7,3,level_one_procedure,UK_CSV0000000000000711,3,level_one_procedure,
28.8.3,28,8,3,level_two_procedure,UK_CSV0000000000000711,3,level_two_procedure,RANDOM_TYPO
28.9.3,28,9,3,level_three_procedure,UK_CSV0000000000000711,3,level_three_procedure,
28.10.3,28,10,3,immediate_care_procedures,UK_CSV0000000000000711,3,immediate_care_procedures,
28.11.3,28,11,3,complimentary_bleeding_control,UK_CSV0000000000000711,3,complimentary_bleeding_control,
28.12.3,28,12,3,complimentary_bridge_maintenance,UK_CSV0000000000000711,3,complimentary_bridge_maintenance,
28.13.3,28,13,3,complimentary_denture_maintenance,UK_CSV0000000000000711,3,complimentary_denture_maintenance,
28.14.3,28,14,3,complimentary_prescription_allocation,UK_CSV0000000000000711,3,complimentary_prescription_allocation,
28.15.3,28,15,3,complimentary_suture_removal,UK_CSV0000000000000711,3,complimentary_suture_removal,
28.16.3,28,16,3,overall_total_value,UK_CSV0000000000000711,3,overall_total_value,
28.0.4,28,0,4,quarter_reporting_period,UK_CSV0000000000000711,4,quarter_reporting_period,
28.1.4,28,1,4,fiscal_year,UK_CSV0000000000000711,4,fiscal_year,
28.2.4,28,2,4,status,UK_CSV0000000000000711,4,status,
28.3.4,28,3,4,regional_office_code,UK_CSV0000000000000711,4,regional_office_code,
28.4.4,28,4,4,area_code,UK_CSV0000000000000711,4,area_code,
28.5.4,28,5,4,geographical_indicator_code,UK_CSV0000000000000711,4,geographical_indicator_code,
28.6.4,28,6,4,customer_category,UK_CSV0000000000000711,4,customer_category,RANDOM_TYPO
28.7.4,28,7,4,level_one_procedure,UK_CSV0000000000000711,4,level_one_procedure,
28.8.4,28,8,4,level_two_procedure,UK_CSV0000000000000711,4,level_two_procedure,
28.9.4,28,9,4,level_three_procedure,UK_CSV0000000000000711,4,level_three_procedure,
28.10.4,28,10,4,immediate_care_procedures,UK_CSV0000000000000711,4,immediate_care_procedures,
28.11.4,28,11,4,complimentary_bleeding_control,UK_CSV0000000000000711,4,complimentary_bleeding_control,
28.12.4,28,12,4,complimentary_bridge_maintenance,UK_CSV0000000000000711,4,complimentary_bridge_maintenance,
28.13.4,28,13,4,complimentary_denture_maintenance,UK_CSV0000000000000711,4,complimentary_denture_maintenance,
28.14.4,28,14,4,complimentary_prescription_allocation,UK_CSV0000000000000711,4,complimentary_prescription_allocation,
28.15.4,28,15,4,complimentary_suture_removal,UK_CSV0000000000000711,4,complimentary_suture_removal,RANDOM_TYPO
28.16.4,28,16,4,overall_total_value,UK_CSV0000000000000711,4,overall_total_value,
28.0.5,28,0,5,quarter_reporting_period,UK_CSV0000000000000711,5,quarter_reporting_period,
28.1.5,28,1,5,fiscal_year,UK_CSV0000000000000711,5,fiscal_year,
28.2.5,28,2,5,status,UK_CSV0000000000000711,5,status,
28.3.5,28,3,5,regional_office_code,UK_CSV0000000000000711,5,regional_office_code,
28.4.5,28,4,5,area_code,UK_CSV0000000000000711,5,area_code,
28.5.5,28,5,5,geographical_indicator_code,UK_CSV0000000000000711,5,geographical_indicator_code,
28.6.5,28,6,5,customer_category,UK_CSV0000000000000711,5,customer_category,
28.7.5,28,7,5,level_one_procedure,UK_CSV0000000000000711,5,level_one_procedure,
28.8.5,28,8,5,level_two_procedure,UK_CSV0000000000000711,5,level_two_procedure,RANDOM_TYPO
28.9.5,28,9,5,level_three_procedure,UK_CSV0000000000000711,5,level_three_procedure,
28.10.5,28,10,5,immediate_care_procedures,UK_CSV0000000000000711,5,immediate_care_procedures,
28.11.5,28,11,5,complimentary_bleeding_control,UK_CSV0000000000000711,5,complimentary_bleeding_control,
28.12.5,28,12,5,complimentary_bridge_maintenance,UK_CSV0000000000000711,5,complimentary_bridge_maintenance,
28.13.5,28,13,5,complimentary_denture_maintenance,UK_CSV0000000000000711,5,complimentary_denture_maintenance,
28.14.5,28,14,5,complimentary_prescription_allocation,UK_CSV0000000000000711,5,complimentary_prescription_allocation,
28.15.5,28,15,5,complimentary_suture_removal,UK_CSV0000000000000711,5,complimentary_suture_removal,
28.16.5,28,16,5,overall_total_value,UK_CSV0000000000000711,5,overall_total_value,
28.0.6,28,0,6,quarter_reporting_period,UK_CSV0000000000000711,6,quarter_reporting_period,
28.1.6,28,1,6,fiscal_year,UK_CSV0000000000000711,6,fiscal_year,
28.2.6,28,2,6,status,UK_CSV0000000000000711,6,status,
28.3.6,28,3,6,regional_office_code,UK_CSV0000000000000711,6,regional_office_code,FD_VIOLATION
28.4.6,28,4,6,area_code,UK_CSV0000000000000711,6,area_code,
28.5.6,28,5,6,geographical_indicator_code,UK_CSV0000000000000711,6,geographical_indicator_code,
28.6.6,28,6,6,customer_category,UK_CSV0000000000000711,6,customer_category,
28.7.6,28,7,6,level_one_procedure,UK_CSV0000000000000711,6,level_one_procedure,
28.8.6,28,8,6,level_two_procedure,UK_CSV0000000000000711,6,level_two_procedure,
28.9.6,28,9,6,level_three_procedure,UK_CSV0000000000000711,6,level_three_procedure,
28.10.6,28,10,6,immediate_care_procedures,UK_CSV0000000000000711,6,immediate_care_procedures,RANDOM_TYPO
28.11.6,28,11,6,complimentary_bleeding_control,UK_CSV0000000000000711,6,complimentary_bleeding_control,
28.12.6,28,12,6,complimentary_bridge_maintenance,UK_CSV0000000000000711,6,complimentary_bridge_maintenance,
28.13.6,28,13,6,complimentary_denture_maintenance,UK_CSV0000000000000711,6,complimentary_denture_maintenance,
28.14.6,28,14,6,complimentary_prescription_allocation,UK_CSV0000000000000711,6,complimentary_prescription_allocation,
28.15.6,28,15,6,complimentary_suture_removal,UK_CSV0000000000000711,6,complimentary_suture_removal,
28.16.6,28,16,6,overall_total_value,UK_CSV0000000000000711,6,overall_total_value,
28.0.7,28,0,7,quarter_reporting_period,UK_CSV0000000000000711,7,quarter_reporting_period,
28.1.7,28,1,7,fiscal_year,UK_CSV0000000000000711,7,fiscal_year,
28.2.7,28,2,7,status,UK_CSV0000000000000711,7,status,
28.3.7,28,3,7,regional_office_code,UK_CSV0000000000000711,7,regional_office_code,
28.4.7,28,4,7,area_code,UK_CSV0000000000000711,7,area_code,FD_VIOLATION
28.5.7,28,5,7,geographical_indicator_code,UK_CSV0000000000000711,7,geographical_indicator_code,
28.6.7,28,6,7,customer_category,UK_CSV0000000000000711,7,customer_category,
28.7.7,28,7,7,level_one_procedure,UK_CSV0000000000000711,7,level_one_procedure,
28.8.7,28,8,7,level_two_procedure,UK_CSV0000000000000711,7,level_two_procedure,
28.9.7,28,9,7,level_three_procedure,UK_CSV0000000000000711,7,level_three_procedure,RANDOM_TYPO
28.10.7,28,10,7,immediate_care_procedures,UK_CSV0000000000000711,7,immediate_care_procedures,
28.11.7,28,11,7,complimentary_bleeding_control,UK_CSV0000000000000711,7,complimentary_bleeding_control,
28.12.7,28,12,7,complimentary_bridge_maintenance,UK_CSV0000000000000711,7,complimentary_bridge_maintenance,
28.13.7,28,13,7,complimentary_denture_maintenance,UK_CSV0000000000000711,7,complimentary_denture_maintenance,RANDOM_TYPO
28.14.7,28,14,7,complimentary_prescription_allocation,UK_CSV0000000000000711,7,complimentary_prescription_allocation,RANDOM_TYPO
28.15.7,28,15,7,complimentary_suture_removal,UK_CSV0000000000000711,7,complimentary_suture_removal,
28.16.7,28,16,7,overall_total_value,UK_CSV0000000000000711,7,overall_total_value,
28.0.8,28,0,8,quarter_reporting_period,UK_CSV0000000000000711,8,quarter_reporting_period,
28.1.8,28,1,8,fiscal_year,UK_CSV0000000000000711,8,fiscal_year,
28.2.8,28,2,8,status,UK_CSV0000000000000711,8,status,
28.3.8,28,3,8,regional_office_code,UK_CSV0000000000000711,8,regional_office_code,
28.4.8,28,4,8,area_code,UK_CSV0000000000000711,8,area_code,
28.5.8,28,5,8,geographical_indicator_code,UK_CSV0000000000000711,8,geographical_indicator_code,
28.6.8,28,6,8,customer_category,UK_CSV0000000000000711,8,customer_category,RANDOM_TYPO
28.7.8,28,7,8,level_one_procedure,UK_CSV0000000000000711,8,level_one_procedure,
28.8.8,28,8,8,level_two_procedure,UK_CSV0000000000000711,8,level_two_procedure,
28.9.8,28,9,8,level_three_procedure,UK_CSV0000000000000711,8,level_three_procedure,
28.10.8,28,10,8,immediate_care_procedures,UK_CSV0000000000000711,8,immediate_care_procedures,
28.11.8,28,11,8,complimentary_bleeding_control,UK_CSV0000000000000711,8,complimentary_bleeding_control,
28.12.8,28,12,8,complimentary_bridge_maintenance,UK_CSV0000000000000711,8,complimentary_bridge_maintenance,
28.13.8,28,13,8,complimentary_denture_maintenance,UK_CSV0000000000000711,8,complimentary_denture_maintenance,
28.14.8,28,14,8,complimentary_prescription_allocation,UK_CSV0000000000000711,8,complimentary_prescription_allocation,
28.15.8,28,15,8,complimentary_suture_removal,UK_CSV0000000000000711,8,complimentary_suture_removal,RANDOM_TYPO
28.16.8,28,16,8,overall_total_value,UK_CSV0000000000000711,8,overall_total_value,RANDOM_TYPO
28.0.9,28,0,9,quarter_reporting_period,UK_CSV0000000000000711,9,quarter_reporting_period,
28.1.9,28,1,9,fiscal_year,UK_CSV0000000000000711,9,fiscal_year,
28.2.9,28,2,9,status,UK_CSV0000000000000711,9,status,
28.3.9,28,3,9,regional_office_code,UK_CSV0000000000000711,9,regional_office_code,FD_VIOLATION
