1133.latitude,64.34188,52.34188,[e2]
821.lsoacode,E01032797,E01015669,[e7, e8, e4]
782.monthvalue,2022-30,2022-03,[]
323.crimeid,09422e5b8f7df0f7564b6b80d63eec760df71de550f9a57de1b6b61433cb3343,f48c732f15048fbc63aadda915883dc77cfe734f7d0216d89459ae673f43b2f6,[e5, e6, e1, e2, e3, e4]
2050.outcometype,Offende given a caution,Offender given a caution,[e6]
408.lsoaname,Cambridge 007G,Cambridge 001A,[e5, e7, e8]
997.lsoacode,E010327b97,E01032797,[e8, e4]
2878.lsoaname,Cambridge 0y06A,Cambridge 006A,[e7]
182.lsoacode,E01032797,E01017992,[e7, e8, e4]
1071.crimeid,04ae9101d196f8942fd1c199c80e06fe12dcf6e732f5c29222f2239002718f6d,a69b880aeceeab8ad6a28bd6f4b0108cf036c717bebb68c29add6f374b4b0f47,[e5, e6, e1, e2, e3, e4]
5631.fallswithin,Camrbidgeshire Constabulary,Cambridgeshire Constabulary,[]
62.lsoacode,E01032797,E01018049,[e7, e8, e4]
1605.reportedby,Cambridgeshire Constabuary,Cambridgeshire Constabulary,[]
747.lsoacode,E01032797,E01018100,[e7, e8]
5295.lsoacode,E1017966,E01017966,[e7, e8]
3254.lsoaname,Petxerborough 021C,Peterborough 021C,[e7]
3856.locationvalue,Oan or near PRIESTGATE,On or near PRIESTGATE,[e3]
5379.lsoacode,E01108073,E01018073,[e8]
4948.lsoacode,iE01018108,E01018108,[e8]
83.lsoacode,E01032797,E01018186,[e7, e8, e4]
2267.lsoaname,Fenland 05A,Fenland 005A,[e5]
3459.reportedby,Cambridgeshire Cronstabulary,Cambridgeshire Constabulary,[]
982.lsoaname,Cambridge 004D,Fenland 011B,[e5, e7, e8]
1004.crimeid,f5f6e307c8179d676282d3316efe742ce96130032dc59fe570f4de60da774e54,959904eba3ec7890cd483fea7a758bdf778e1e3f77744467db276045b38bc219,[e5, e6, e1, e2, e3, e4]
630.crimeid,44ce5c42195dcd4367afe5b4492d94987eff64220d050b839cdcbbc12691921c,7e06c94c6d205baef12a15135ec15afdb77b14614efb342979c6f622b8e7904d,[e5, e6, e1, e2, e3, e4]
161.lsoacode,E01032797,E01015594,[e7, e8, e4]
231.crimeid,5b57a985fd8728934c5cbdd84aa4b6ffbf0210ebf4fb5e2eb83a4a8de3e40474,5448f87aae587d77fca72dd7b44cdade2fc157f87cd90c151bd600114bc81336,[e5, e6, e1, e2, e3, e4]
494.crimeid,db3ee90f24bafa40d930a3aa3240f9a20ad3142d12b3adb8edb81e5d9c4b6f99,686b204a0c07ca6bc2f5a5996fd351a85cf0a8696d1193aa14409a929fd76321,[e5, e6, e1, e2, e3, e4]
1166.locationvalue,On or near Sports/Recreation Agrea,On or near Sports/Recreation Area,[e3]
359.crimeid,44ce5c42195dcd4367afe5b4492d94987eff64220d050b839cdcbbc12691921c,c9c5c761dde5128c27c1f044b8e6f823963011386bf0858ec8fedb0c515f371a,[e5, e6, e1, e2, e3, e4]
1338.lsoaname,East Cambridgeshire w004A,East Cambridgeshire 004A,[e7]
5336.lsoaname,Petrborough 017D,Peterborough 017D,[e7]
1422.lsoacode,E0101967,E01017967,[e8]
4225.outcometype,Unablle to prosecute suspect,Unable to prosecute suspect,[]
768.lsoacode,E01032797,E01018169,[e7, e8, e4]
4072.monthvalue,202203,2022-03,[]
4344.lsoaname,Petrborough 010B,Peterborough 010B,[e7]
2989.fallswithin,Cambridgeshire Constfabulary,Cambridgeshire Constabulary,[]
4220.lsoaname,Cmabridge 007G,Cambridge 007G,[e7, e8]
377.outcometype,Unable to prosecte suspect,Unable to prosecute suspect,[e6]
1570.lsoacode,E010j15603,E01015603,[e4]
987.lsoaname,Cambrigde 010B,Cambridge 010B,[e5]
