cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
4275.lsoacode,4275,lsoacode,E01018747,E01018657,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5653.crimetype,5653,crimetype,Violence and sexual offences,iolence and sexual offences,RANDOM_TYPO,,[]
3952.lsoacode,3952,lsoacode,E01018326,E01018657,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5167.locationvalue,5167,locationvalue,On or near Elizabeth Court,On or near Elizabeth eCourt,RANDOM_TYPO,,[]
5785.lsoacode,5785,lsoacode,E01012436,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1869.lsoacode,1869,lsoacode,E01018490,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
672.lsoaname,672,lsoaname,Cheshire East 017D,Cheshire Est 017D,FD_VIOLATION,lsoacode -> lsoaname,[e1]
691.monthvalue,691,monthvalue,2022-09,2022-90,RANDOM_TYPO,,[]
5557.lsoacode,5557,lsoacode,E01012430,E01024858,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6449.fallswithin,6449,fallswithin,Cheshire Constabulary,Cheshire Cmonstabulary,RANDOM_TYPO,,[]
4533.lsoacode,4533,lsoacode,E01018723,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5925.monthvalue,5925,monthvalue,2022-09,2022-90,RANDOM_TYPO,,[]
2381.lsoacode,2381,lsoacode,E01018520,E01024858,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1014.lsoacode,1014,lsoacode,E01018640,E01018587,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2885.lsoaname,2885,lsoaname,Cheshire West and Chester 016D,Cheshire East 001B,FD_VIOLATION,lsoacode -> lsoaname,[e2]
2905.lsoacode,2905,lsoacode,E01018706,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6136.lsoaname,6136,lsoaname,Warrington 006C,Warrignton 006C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
2266.lsoacode,2266,lsoacode,E01018570,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
7136.crimetype,7136,crimetype,Violence and sexual offences,Violence an dsexual offences,RANDOM_TYPO,,[]
3609.lsoacode,3609,lsoacode,E01018317,E01018657,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6161.lsoacode,6161,lsoacode,E01012539,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1696.crimetype,1696,crimetype,Violence and sexual offences,Violence and sexual offencles,RANDOM_TYPO,,[]
5610.lsoacode,5610,lsoacode,E01012431,E01024858,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2340.lsoacode,2340,lsoacode,E01018519,E01018587,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3228.lsoacode,3228,lsoacode,E01018691,E01018587,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
434.lastoutcomecategory,434,lastoutcomecategory,Investigation complete; no suspect identified,Investigation complete; no suspct identified,RANDOM_TYPO,,[]
4554.lsoacode,4554,lsoacode,E01018335,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
304.lsoaname,304,lsoaname,Cheshire East 008C,xCheshire East 008C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
468.lsoacode,468,lsoacode,E01018580,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
3302.lsoacode,3302,lsoacode,E01018692,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
441.fallswithin,441,fallswithin,Cheshire Constabulary,Chehshire Constabulary,RANDOM_TYPO,,[]
5155.monthvalue,5155,monthvalue,2022-09,2022-90,RANDOM_TYPO,,[]
1048.lsoaname,1048,lsoaname,Cheshire East 025D,Cheshire East 001B,FD_VIOLATION,lsoacode -> lsoaname,[e2]
6155.crimeid,6155,crimeid,2a5122f2876cf765afcd998c3dbffcc4f30c94488a9be47dc5980204ad1a5985,2a5122f2876cf765afcd998c3dbffcc4f30c94488a9be47dc5980204ada15985,RANDOM_TYPO,,[]
3249.lsoacode,3249,lsoacode,E01018694,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
7166.lsoaname,7166,lsoaname,Warrington 019F,arrington 019F,FD_VIOLATION,lsoacode -> lsoaname,[e1]
2286.lsoacode,2286,lsoacode,E01018546,E01024858,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2946.lsoacode,2946,lsoacode,E01018713,E01024858,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1385.reportedby,1385,reportedby,Cheshire Constabulary,Cheshire Constabulayr,RANDOM_TYPO,,[]
7227.lsoaname,7227,lsoaname,Warrington 020D,Warrington0 20D,FD_VIOLATION,lsoacode -> lsoaname,[e1]
6746.lsoaname,6746,lsoaname,Warrington 017B,Warrnigton 017B,FD_VIOLATION,lsoacode -> lsoaname,[e1]
155.crimetype,155,crimetype,Other crime,Other cirme,RANDOM_TYPO,,[]
6900.lastoutcomecategory,6900,lastoutcomecategory,Unable to prosecute suspect,Unuable to prosecute suspect,RANDOM_TYPO,,[]
6140.lsoacode,6140,lsoacode,E01012535,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
880.crimeid,880,crimeid,0dcea506e4bbef083ea2de3fdea0d462ee20422a60678922684a853ea60176cb,0dcea50e64bbef083ea2de3fdea0d462ee20422a60678922684a853ea60176cb,RANDOM_TYPO,,[]
2133.lsoacode,2133,lsoacode,E01018534,E01024858,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
6029.crimetype,6029,crimetype,Public order,Paublic order,RANDOM_TYPO,,[]
7270.lsoaname,7270,lsoaname,Warrington 021C,xWarrington 021C,FD_VIOLATION,lsoacode -> lsoaname,[e1]
4316.reportedby,4316,reportedby,Cheshire Constabulary,Cheshire Constabulay,RANDOM_TYPO,,[]
489.lsoacode,489,lsoacode,E01018577,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
2224.lsoacode,2224,lsoacode,E01018688,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
5537.lsoacode,5537,lsoacode,E01012430,E01018586,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1188.lsoacode,1188,lsoacode,E01018459,E01018585,FD_VIOLATION,lsoacode -> lsoaname,"[e1, e2]"
1081.fallswithin,1081,fallswithin,Cheshire Constabulary,Cheshre Constabulary,RANDOM_TYPO,,[]
6726.lsoaname,6726,lsoaname,Warrington 017B,Warringon 017B,FD_VIOLATION,lsoacode -> lsoaname,[e1]
768.fallswithin,768,fallswithin,Cheshire Constabulary,fCheshire Constabulary,RANDOM_TYPO,,[]
2835.lastoutcomecategory,2835,lastoutcomecategory,Unable to prosecute suspect,Unable to prosecut suspect,RANDOM_TYPO,,[]
7152.lsoaname,7152,lsoaname,Warrington 019E,aWrrington 019E,FD_VIOLATION,lsoacode -> lsoaname,[e1]
