cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
1743.longitude,1743,longitude,-4.25745455887633,65.74254544112367,FD_VIOLATION,record_key -> longitude,[e9]
1874.start_date,1874,start_date,1978-06-06,1978-06-60,FD_VIOLATION,record_key -> start_date,"[e10, e13, e15]"
2101.start_date,2101,start_date,1978-06-06,1987-06-06,FD_VIOLATION,record_key -> start_date,"[e10, e13, e15]"
1682.longitude,1682,longitude,-4.39415026382308,82.60584973617692,FD_VIOLATION,record_key -> longitude,"[e9, e12]"
2167.sample_key,2167,sample_key,JNCCMNCR10017185,JNCCMNCR1017185,RANDOM_TYPO,,[]
76.record_key,76,record_key,JNCCMNCR10312688,JNCCMNCR10313250,FD_VIOLATION,record_key -> species,"[e5, e6, e1, e2, e3, e4]"
1945.record_key,1945,record_key,JNCCMNCR10309492,JNCCMNCR1039492,RANDOM_TYPO,,[]
2019.sample_key,2019,sample_key,JNCCMNCR10017289,NJCCMNCR10017289,RANDOM_TYPO,,[]
1690.start_date,1690,start_date,1978-06-05,197-06-05,FD_VIOLATION,record_key -> start_date,"[e10, e13, e15]"
88.latitude,88,latitude,50.9980292981176,51.2184846877283,FD_VIOLATION,record_key -> latitude,"[e8, e13, e12, e14, e3]"
1366.data_type,1366,data_type,Point,Poitn,RANDOM_TYPO,,[]
644.species,644,species,Dictyopteris polypodioides,Dictyopteris polydpodioides,RANDOM_TYPO,,[]
384.survey_name,384,survey_name,1978-79 SWBSS North Devon survey,978-79 SWBSS North Devon survey,RANDOM_TYPO,,[]
1052.end_date,1052,end_date,1979-07-18,1979-07-81,FD_VIOLATION,record_key -> end_date,[e11]
1431.longitude,1431,longitude,-4.42498666455148,87.57501333544852,FD_VIOLATION,record_key -> longitude,"[e9, e12]"
1455.latitude,1455,latitude,51.1408933865611,109.1408933865611,FD_VIOLATION,record_key -> latitude,"[e8, e13, e14]"
2086.sample_key,2086,sample_key,JNCCMNCR10017288,JCCMNCR10017288,RANDOM_TYPO,,[]
1128.start_date,1128,start_date,1978-06-06,1978w-06-06,FD_VIOLATION,record_key -> start_date,"[e10, e13, e15]"
654.record_key,654,record_key,JNCCMNCR10311608,JNCCMNCR10311068,RANDOM_TYPO,,[]
732.data_type,732,data_type,Point,oint,RANDOM_TYPO,,[]
942.sample_key,942,sample_key,JNCCMNCR10017305,JNCCMNC10017305,RANDOM_TYPO,,[]
