cell_id,table_id,column_id,row_number,column_name,old_value,new_value,error_type,source_table,source_row,source_column
18.3.0,18,3,0,fallswithin,Lincolnshire oPlice,Lincolnshire Police,RANDOM_TYPO,UK_CSV0000000000007744,0,fallswithin
18.7.1,18,7,1,lsoacode,E01026365,E01026093,FD_VIOLATION,UK_CSV0000000000007744,1,lsoacode
18.0.5,18,0,5,crimeid_UK_CSV0000000000007744,f1c0437f4c1ce80020cd3f004bbb7706691dfa3c1c9d797948c747075a03c590,027e95217237992ac8ecc70bc08c2a3685342030d705d29ac4008b485e086c88,FD_VIOLATION,UK_CSV0000000000007744,5,crimeid
18.1.5,18,1,5,monthvalue_UK_CSV0000000000007744,2022-0r1,2022-01,RANDOM_TYPO,UK_CSV0000000000007744,5,monthvalue
18.7.5,18,7,5,lsoacode,E01026173,E01026323,FD_VIOLATION,UK_CSV0000000000007744,5,lsoacode
18.7.6,18,7,6,lsoacode,E01026317,E01026170,FD_VIOLATION,UK_CSV0000000000007744,6,lsoacode
18.7.7,18,7,7,lsoacode,E01026219,E01026093,FD_VIOLATION,UK_CSV0000000000007744,7,lsoacode
18.0.8,18,0,8,crimeid_UK_CSV0000000000007744,17a7aafd836a2696b39751e9179b35302d1c98c85904678609686abcdfb1beef,51b51cd7784be4bc36534dd66be60358afc5ef00d7468605a4546375aac33298,FD_VIOLATION,UK_CSV0000000000007744,8,crimeid
18.7.10,18,7,10,lsoacode,E01026317,E01026094,FD_VIOLATION,UK_CSV0000000000007744,10,lsoacode
18.0.11,18,0,11,crimeid_UK_CSV0000000000007744,4abaa35d7e70cf5cebddd4e391c7d76c314e059fa10394c42311cb710c022212,7597b11006af371550c0362ec65fcf51e4dcdef6c16b17cae5312094bb07b867,FD_VIOLATION,UK_CSV0000000000007744,11,crimeid
18.9.11,18,9,11,outcometype,Loacl resolution,Local resolution,RANDOM_TYPO,UK_CSV0000000000007744,11,outcometype
18.0.14,18,0,14,crimeid_UK_CSV0000000000007744,4abaa35d7e70cf5cebddd4e391c7d76c314e059fa10394c42311cb710c022212,3e8436382d7f014deb65f38d9d03b890f0b5375a22b9f510837bb9ce3c17e9de,FD_VIOLATION,UK_CSV0000000000007744,14,crimeid
18.3.14,18,3,14,fallswithin,Lincojlnshire Police,Lincolnshire Police,RANDOM_TYPO,UK_CSV0000000000007744,14,fallswithin
18.6.14,18,6,14,locationvalue,On or nar PARK LANE,On or near PARK LANE,FD_VIOLATION,UK_CSV0000000000007744,14,locationvalue
18.7.14,18,7,14,lsoacode,E01026173,E01026051,FD_VIOLATION,UK_CSV0000000000007744,14,lsoacode
18.0.15,18,0,15,crimeid_UK_CSV0000000000007744,2cc470a3a9ed69fefde347ac25af3f2af150da14c3d9933bd8fec980602f8d5f,d3fe655861e13b7b87f2e6e240888a6a50b566901b02e128a07f19e6868572c6,FD_VIOLATION,UK_CSV0000000000007744,15,crimeid
18.7.15,18,7,15,lsoacode,E01026258,E01026048,FD_VIOLATION,UK_CSV0000000000007744,15,lsoacode
18.9.15,18,9,15,outcometype,Suspect chraged,Suspect charged,RANDOM_TYPO,UK_CSV0000000000007744,15,outcometype
18.0.16,18,0,16,crimeid_UK_CSV0000000000007744,a3c4d1b836fe4745a4ef34f0cdea67239ff3b5a6496f20a559c89d3412c41912,0e2e0db2b0a8505c147421d63e05a889569850bec979d6c2ad85ae217ce57d0c,FD_VIOLATION,UK_CSV0000000000007744,16,crimeid
18.7.16,18,7,16,lsoacode,E01026058,E01026029,FD_VIOLATION,UK_CSV0000000000007744,16,lsoacode
18.9.16,18,9,16,outcometype,Suspect charegd,Suspect charged,RANDOM_TYPO,UK_CSV0000000000007744,16,outcometype
18.0.17,18,0,17,crimeid_UK_CSV0000000000007744,f1c0437f4c1ce80020cd3f004bbb7706691dfa3c1c9d797948c747075a03c590,52d97543adbbddc39c4188a0b6b5c84a06d98e2f0e83d327ec1170c1964b6fec,FD_VIOLATION,UK_CSV0000000000007744,17,crimeid
18.7.17,18,7,17,lsoacode,E01026258,E01026394,FD_VIOLATION,UK_CSV0000000000007744,17,lsoacode
18.9.18,18,9,18,outcometype,Susepct charged,Suspect charged,RANDOM_TYPO,UK_CSV0000000000007744,18,outcometype
