1612.lsoacode,E1008700,E01008700,[e7]
154.lsoacode,E01008304,E01008849,[e6, e7, e4]
3104.outcometype,Investigation cmplete; no suspect identified,Investigation complete; no suspect identified,[]
3371.lsoaname,Gatesead 011D,Gateshead 011D,[e6]
6101.lsoaname,Gateshead 23A,Gateshead 023A,[e5]
6981.fallswithin,Northhumbria Police,Northumbria Police,[]
1338.lsoacode,E01080752,E01008752,[e6, e4]
7265.lsoacode,E0100856,E01008536,[e7]
1623.lsoacode,E01008335***,E01008335,[e7]
1232.crimeid,62e3b28e44f8b2fbf731d60be8ce2000bd05610e3dc2dfe9bb3bf06c01ae67a9,96abc6311b675021d87073bbb0b149e61425ff6cf8623529e42263a4951fcad0,[e5, e1, e2, e3, e4]
548.crimeid,af96898293c4038f37a11e8ab473f6132cc4b02ebc75ced8a3d0d608d1e63153,b076604e1f069e2729810105726d2dc02def80295a3b94bbd1048ca70ac39da1,[e5, e1, e2, e3, e4]
4221.lsoacode,E010v08216,E01008216,[e7]
2818.locationvalue,On orn ear PARK VIEW,On or near PARK VIEW,[e3]
1297.lsoaname,Gateshead 003xB,Gateshead 003B,[e5, e6]
1528.lsoaname,Neewcastle upon Tyne 004D,Newcastle upon Tyne 004D,[e5, e6]
741.lsoacode,E01008418,E01027443,[e6, e7, e4]
785.crimeid,19614d14be851360b15fc401b660379c1fc4bc35aa36f0247a89c1a5b0e23645,aacfe97d336817c8f8bca3535751ad2812be990af7792cbcf5c0ccf99bdf68ef,[e5, e1, e2, e3, e4]
7047.lsoacode,E0100843,E01008413,[e7]
5898.lsoacode,E1033075,E01033075,[e7]
600.crimeid,eb7d57cc6cb94569843a925b74afe36e16c3242079ad3c5e9a9ce6c6c6cbe948,4f7918c430f0020d717801f6b1e5324c9585cbd1ef319a59637a060f9e0e92ee,[e5, e1, e2, e3, e4]
5138.latitude,121.96958699999999,54.969587,[e2]
6769.outcometype,Invsetigation complete; no suspect identified,Investigation complete; no suspect identified,[]
4338.crimeid,b3e8d8bb286b4267468810eb977b00a194da1fe4ec7627c3942644a6fea7a9ce,b3e8d8bb286b4267468810eb977b00a194da1fe4ec7627c3942644a6fae7a9ce,[]
3093.reportedby,NorthumbriaP olice,Northumbria Police,[]
6896.outcometype,Invesigation complete; no suspect identified,Investigation complete; no suspect identified,[]
4854.lsoaname,Sunderland 101A,Sunderland 011A,[e5]
286.lsoacode,E01008360,E01008756,[e6, e7, e4]
4591.monthvalue,2020-9,2020-09,[]
401.crimeid,a4fd83190039aa153386fe76ce6dde0b06e1d5e455c160d282927663c31d2ee4,1dd2ab2099f483c39bd2e0c65930ff2aeb96b3214ef61818cab688c5efd26ff1,[e5, e1, e2, e3, e4]
5987.longitude,4.624625,-1.375375,[e1]
4620.outcometype,Investigation complete; no suspect idnetified,Investigation complete; no suspect identified,[]
930.lsoacode,E01027496,E01008703,[e6, e7, e4]
5127.lsoacode,E0o1008575,E01008575,[e7]
3225.fallswithin,Northubria Police,Northumbria Police,[]
7156.locationvalue,Oqn or near BROUGH PARK WAY,On or near BROUGH PARK WAY,[e3]
919.lsoacode,E01008832,E01008736,[e6, e7, e4]
4674.latitude,135.132674,55.132674,[e2]
524.crimeid,7785ead9f9fb678c3d588fd0546836704ff63d5c2b6a6edc47a0da9e1de3f684,743d71868e67424b8837a37091ea82510b1b9c42939012c0a5afbbce841757b2,[e5, e1, e2, e3, e4]
6491.reportedby,Nrothumbria Police,Northumbria Police,[]
40.lsoaname,Newcastle upon Tyne 016C,Newcastle upon Tyne 024I,[e5, e6, e7]
528.crimeid,7f859d49dd18569bd4df9d15b19bbdd6d8f177f0f955a36f069bb3afcd043e80,30fe49e0355665bead5bad5fbc0d639f2ffb096ad705a213e4bec8a2af5788f4,[e5, e1, e2, e3, e4]
1790.longitude,23.509224,-1.490776,[e1]
