object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
1,693745,2020/03/26 03:59:59+00,BEACH BEAUTY SALON,7916 FEGENBUSH LANE,40228.0,2020/03/27 03:59:59+00,7,FIELD
2,694103,2020/03/30 03:59:59+00,XTREAM AUTO,3713 BARDSTOWN ROAD,40218.0,2020/03/31 03:59:59+00,7,FIELD
3,694502,2020/04/02 03:59:59+00,WEST END TOKEN CLUB,708 S 16TH ST,40210.0,2020/04/03 03:59:59+00,7,FIELD
4,694505,2020/04/02 03:59:59+00,CRICKET CELL PHONE STORE,5751 PRESTON HWY,40219.0,2020/04/06 03:59:59+00,7,FIELD
5,694607,2020/04/03 03:59:59+00,UPS HUB,8100 AIR COMMERCE DR,40219.0,2020/04/13 03:59:59+00,7,FIELD
6,694829,2020/04/07 03:59:59+00,FEDEX SHIP CENTER,4901 CRITTENDEN DR,40209.0,2020/04/07 03:59:59+00,7,FIELD
7,694957,2020/04/03 03:59:59+00,RESIDENT,5117 POPLAR LEVEL RD,40219.0,2020/04/07 03:59:59+00,7,FIELD
8,695019,2020/04/06 03:59:59+00,KY TRAILER,3400 ROBARDS COURT,40218.0,2020/04/09 03:59:59+00,7,FIELD
9,695082,2020/04/08 03:59:59+00,SOUL FOOD DINING,4900 POPLAR LEVEL RD,40219.0,2020/04/10 03:59:59+00,7,FIELD
10,695169,2020/04/09 03:59:59+00,THIRD STREET GAS STATION,5620 S 3RD ST,40214.0,2020/04/11 03:59:59+00,7,FIELD
11,695201,2020/04/09 03:59:59+00,BANADIR RESTAURANT,5600 S 3RD ST,40214.0,2020/04/11 03:59:59+00,7,FIELD
12,695277,2020/04/11 03:59:59+00,TALECRIS PLASMA RESOURCES,5037 PRESTON HWY,40213.0,2020/04/13 03:59:59+00,7,FIELD
13,695362,2020/04/11 03:59:59+00,ROSES #530,3220 CRUMS LN,40216.0,2020/04/14 03:59:59+00,7,FIELD
14,695385,2020/04/08 03:59:59+00,RESIDENT,1015 REEVES RD,40219.0,2020/04/09 03:59:59+00,7,FIELD
15,695464,2020/04/09 03:59:59+00,UNKNOWN,6707 CAROLYN ROAD,40214.0,2020/04/10 03:59:59+00,7,FIELD
16,695466,2020/04/14 03:59:59+00,DARE TO CARE,3802 W MARKET ST,40212.0,2020/04/14 03:59:59+00,7,FIELD
17,695525,2020/04/14 03:59:59+00,RESTHAVEN MEMORIAL PARK,4400 BARDSTOWN ROAD,40218.0,2020/04/15 03:59:59+00,7,FIELD
18,695544,2020/04/14 03:59:59+00,SAVE-A-LOT,4443 CANE RUN RD,40216.0,2020/04/15 03:59:59+00,7,FIELD
19,695740,2020/04/11 03:59:59+00,URBAN FLATS,735 S 2ND ST,40202.0,2020/04/16 03:59:59+00,7,FIELD
20,695787,2020/04/16 03:59:59+00,MCDONALD'S,4306 BARDSTOWN RD,40218.0,2020/04/17 03:59:59+00,7,FIELD
21,695987,2020/04/20 03:59:59+00,KROGER L-376,4501 OUTER LOOP,40219.0,2020/04/20 03:59:59+00,7,FIELD
22,696106,2020/04/21 03:59:59+00,WENDYS,4041 TAYLORSVILLE RD,40220.0,2020/05/01 03:59:59+00,7,FIELD
23,696229,2020/04/22 03:59:59+00,BEST DOGS LLC,8708 BAYBERRY PLACE,40242.0,2020/04/24 03:59:59+00,7,FIELD
24,696258,2020/04/20 03:59:59+00,RESIDENT,1524 MCKAY AVE,40213.0,2020/04/22 03:59:59+00,7,FIELD
25,696310,2020/04/23 03:59:59+00,DRAKE'S,3939 SHELBYVILLE RD,40207.0,2020/04/25 03:59:59+00,7,FIELD
26,696394,2020/04/24 03:59:59+00,GREATER ISRAEL BAPTIST CHURCH,1509 MAGAZINE ST,40203.0,2020/04/26 03:59:59+00,7,FIELD
27,696554,2020/04/27 03:59:59+00,BUNGALOW JOES BAR & GRILL,7813 BEULAH CHURCH RD,40228.0,2020/04/28 03:59:59+00,7,FIELD
28,696591,2020/04/27 03:59:59+00,EL TARASCO #1,5425 NEW CUT RD,40215.0,2020/04/29 03:59:59+00,7,FIELD
29,696645,2020/04/28 03:59:59+00,KENTUCKY TOWERS,430 W MUHAMMAD ALI BLVD,40202.0,2020/04/29 03:59:59+00,7,FIELD
30,696793,2020/04/29 03:59:59+00,NORTON WOMENS CARE,"4123 DUTCHMANS LANE, STE 300",40207.0,2020/04/30 03:59:59+00,7,FIELD
31,696834,2020/04/30 03:59:59+00,JIM DANDY BEAUTY & HAIR,4838 POPLAR LEVEL RD,40213.0,2020/04/30 03:59:59+00,7,FIELD
32,696919,2020/04/30 03:59:59+00,WALMART #3294,7101 CEDAR SPRINGS BLVD,40291.0,2020/05/02 03:59:59+00,7,FIELD
33,697045,2020/05/04 03:59:59+00,HOLY TRINITY SCHOOL,423 CHERRYWOOD RD,40207.0,2020/05/06 03:59:59+00,7,FIELD
34,697120,2020/05/05 03:59:59+00,REYNOLDS WRAP CENTER,3041 WILSON AVE,40211.0,2020/05/07 03:59:59+00,7,FIELD
35,697124,2020/05/05 03:59:59+00,KENTUCKY TOWERS,430 W MUHAMMAD ALI BLVD,40202.0,2020/05/06 03:59:59+00,7,FIELD
36,697158,2020/05/05 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/06 03:59:59+00,7,FIELD
37,697278,2020/05/06 03:59:59+00,SUPERIOR MEATS INC,1900 W MAIN ST,40203.0,2020/05/07 03:59:59+00,7,FIELD
38,697411,2020/05/11 03:59:59+00,TELEPERFORMANCE,9721 ORMSBY STATION RD,40223.0,2020/05/11 03:59:59+00,7,FIELD
39,697480,2020/05/12 03:59:59+00,SONDEX INC USA,7040 INTERNATIONAL DR,40258.0,2020/05/14 03:59:59+00,7,FIELD
40,697484,2020/05/06 03:59:59+00,APARTMENT COMPLEX,900 CECIL AVE,40211.0,2020/05/11 03:59:59+00,7,FIELD
41,697770,2020/05/15 03:59:59+00,IROQUOIS COIN LAUNDRY,5337 MITSCHER AVE,40214.0,2020/05/15 03:59:59+00,7,FIELD
42,698034,2020/05/20 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
43,698079,2020/05/20 03:59:59+00,MESA FOODS,3701 W MAGNOLIA AVE,40211.0,2020/05/22 03:59:59+00,7,FIELD
44,698200,2020/05/22 03:59:59+00,MARCONE SUPPLY,3781 NEWBURG RD,40218.0,2020/05/27 03:59:59+00,7,FIELD
45,698225,2020/05/22 03:59:59+00,ALDI #39,4305 BARDSTOWN RD,40218.0,2020/05/26 03:59:59+00,7,FIELD
46,698281,2020/05/26 03:59:59+00,THORNTONS #54,4154 BARDSTOWN RD,40218.0,2020/05/28 03:59:59+00,7,FIELD
47,698346,2020/05/26 03:59:59+00,SAM'S CLUB #8111,1401 ALLIANT AVE,40299.0,2020/05/28 03:59:59+00,7,FIELD
48,698385,2020/05/27 03:59:59+00,TARGET PIZZA HUT EXPRESS,7311 JEFFERSON BLVD,40219.0,2020/06/02 03:59:59+00,7,FIELD
49,698475,2020/05/28 03:59:59+00,SONIC DRIVE-IN,8600 AMBROSSE LN,40299.0,2020/05/28 03:59:59+00,7,FIELD
50,698482,2020/05/28 03:59:59+00,TARGET T-1479,3600 MALL RD,40218.0,2020/05/29 03:59:59+00,7,FIELD
51,697930,2020/05/18 03:59:59+00,DOLLAR TREE,2815 W BROADWAY,40211.0,2020/05/19 03:59:59+00,7,FIELD
52,698222,2020/05/22 03:59:59+00,ARBY'S #194,5022 S 3RD ST,40214.0,2020/05/28 03:59:59+00,7,FIELD
53,698230,2020/05/25 03:59:59+00,SAVE-A-LOT,2626 PORTLAND AVE,40212.0,2020/05/27 03:59:59+00,7,FIELD
54,698355,2020/05/26 03:59:59+00,CASH SAVER,501 MT HOLLY RD,40118.0,2020/06/02 03:59:59+00,7,FIELD
55,698405,2020/05/27 03:59:59+00,INTERNATIONAL MOULDING,11400 WATTERSON TRAIL,40299.0,2020/05/28 03:59:59+00,7,FIELD
56,698656,2020/06/01 03:59:59+00,SPEEDWAY #9701,8510 NATIONAL TURNPIKE,40118.0,2020/06/04 03:59:59+00,7,FIELD
57,698875,2020/06/04 03:59:59+00,DOLLAR GENERAL #9448,5501 CLEARWATER FARM BLVD,40219.0,2020/06/29 03:59:59+00,7,FIELD
58,699024,2020/06/09 03:59:59+00,WOODS OF ST THOMAS CLUB,6701 FALLEN LEAF CIR,40241.0,2020/06/12 03:59:59+00,7,FIELD
59,699382,2020/06/16 03:59:59+00,COMPLETE TRANSFER,13120 AIKEN RD,40223.0,2020/06/19 03:59:59+00,7,FIELD
60,699788,2020/06/23 03:59:59+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/06/24 03:59:59+00,7,FIELD
61,700434,2020/07/01 03:59:59+00,ALGONQUIN PARK,1614 CYPRESS ST,40210.0,2020/07/02 03:59:59+00,7,FIELD
62,700472,2020/07/02 03:59:59+00,BEARNO'S BY THE BAY,5801 RIVER RD,40207.0,2020/07/02 03:59:59+00,7,FIELD
63,700593,2020/07/03 03:59:59+00,TORO,10602 SHELBYVILLE RD,40223.0,2020/07/03 03:59:59+00,7,FIELD
64,700600,2020/07/04 03:59:59+00,CHEESECAKE FACTORY,5000 SHELBYVILLE RD,40207.0,2020/07/04 03:59:59+00,7,FIELD
65,700658,2020/07/07 03:59:59+00,CIRCLE K #4703311,2911 BARDSTOWN RD,40205.0,2020/07/09 03:59:59+00,7,FIELD
66,700737,2020/07/08 03:59:59+00,O'CHARLEY'S,962 BRECKENRIDGE LN,40207.0,2020/07/08 03:59:59+00,7,FIELD
67,701061,2020/07/11 03:59:59+00,HOBBY LOBBY,7500 JEFFERSON BLVD,40219.0,2020/07/30 03:59:59+00,7,FIELD
68,701078,2020/07/13 03:59:59+00,KINGFISH #2,3021 UPPER RIVER RD,40207.0,2020/07/15 03:59:59+00,7,FIELD
69,693552,2020/03/25 03:59:59+00,VON SUBS,1614 DIXIE HWY,40210.0,2020/05/13 03:59:59+00,7,FIELD
70,694110,2020/03/30 03:59:59+00,TOWN AND COUNTRY FORD,6015 PRESTON HWY,40219.0,2020/03/31 03:59:59+00,7,FIELD
71,694161,2020/03/31 03:59:59+00,RENT TO OWN FURNITURE,5717 PRESTON HWY,40219.0,2020/04/01 03:59:59+00,7,FIELD
72,694293,2020/04/01 03:59:59+00,JIM DANDY,4838 POPLAR LEVEL,40213.0,2020/04/03 03:59:59+00,7,FIELD
73,694806,2020/04/07 03:59:59+00,IROQUOIS VFW POST #6182,992 LONGFIELD AVE,40215.0,2020/04/15 03:59:59+00,7,FIELD
74,695514,2020/04/14 03:59:59+00,FAMILY CARE CHIROPRACTIC,5712 BARDSTOWN ROAD,40291.0,2020/04/15 03:59:59+00,7,FIELD
75,695689,2020/04/16 03:59:59+00,KROGER L-356,12501 SHELBYVILLE RD,40243.0,2020/04/16 03:59:59+00,7,FIELD
76,695743,2020/04/10 03:59:59+00,SENECA PARK,3151 PEE WEE REESE RD,40207.0,2020/04/13 03:59:59+00,7,FIELD
77,695834,2020/04/17 03:59:59+00,KEARNEY MOTORSPORTS,5705 BARDSTOWN RD,40291.0,2020/04/17 03:59:59+00,7,FIELD
78,695977,2020/04/20 03:59:59+00,RENTMART,1318 BERRY BLVD,40215.0,2020/04/20 03:59:59+00,7,FIELD
79,696006,2020/04/20 03:59:59+00,TEXAS ROADHOUSE,3322 OUTER LOOP,40219.0,2020/04/21 03:59:59+00,7,FIELD
80,696037,2020/04/20 03:59:59+00,O'CHARLEY'S,4404 DIXIE HWY,40216.0,2020/04/22 03:59:59+00,7,FIELD
81,696049,2020/04/20 03:59:59+00,RESIDENCE,10617 NATIONAL TPKE,40118.0,2020/04/22 03:59:59+00,7,FIELD
82,696067,2020/04/20 03:59:59+00,E&R NAILS,"7813 BEULAH CHURCH ROAD, UNIT 105",40228.0,2020/04/21 03:59:59+00,7,FIELD
83,696149,2020/04/20 03:59:59+00,BUILDING,236 E KENTUCKY ST UNIT 101,40203.0,2020/04/21 03:59:59+00,7,FIELD
84,696153,2020/04/20 03:59:59+00,RESIDENT,9013 SPRUCE TREE PL,40242.0,2020/04/21 03:59:59+00,7,FIELD
85,696247,2020/04/20 03:59:59+00,VFW,6518 BLEVINS GAP RD,40272.0,2020/04/22 03:59:59+00,7,FIELD
86,696397,2020/04/24 03:59:59+00,VACANT BUILDING,5601 BARDSTOWN RD,40291.0,2019/04/25 03:59:59+00,7,FIELD
87,696444,2020/04/26 03:59:59+00,FIRST LADY NAILS,801 EASTERN PARKWAY,40217.0,2020/05/03 03:59:59+00,7,FIELD
88,697022,2020/05/04 03:59:59+00,PARKWAY PRODUCE,2601 PRESTON HWY,40217.0,2020/05/05 03:59:59+00,7,FIELD
89,697080,2020/04/30 03:59:59+00,RESIDENCE,2233 DUNCAN ST,40212.0,2020/05/01 03:59:59+00,7,FIELD
90,697118,2020/05/05 03:59:59+00,MEIJER #160,4500 S HURSTBOURNE PKWY,40299.0,2020/05/05 03:59:59+00,7,FIELD
91,697157,2020/04/29 03:59:59+00,RESIDENCE,110 STATE ST,40206.0,2020/05/05 03:59:59+00,7,FIELD
92,697160,2020/05/04 03:59:59+00,RESIDENCE,14200 ACADEMY RIDGE BLVD,40245.0,2020/05/05 03:59:59+00,7,FIELD
93,697279,2020/05/07 03:59:59+00,HEUSER HEARING INSTITUTE,117 E KENTUCKY ST,40203.0,2020/05/09 03:59:59+00,7,FIELD
94,697355,2020/05/08 03:59:59+00,"BLAIRWOOD TENNIS, SWIM & FITNESS CLUB",9300 BLAIRWOOD RD,40222.0,2020/05/13 03:59:59+00,7,FIELD
95,697428,2020/05/11 03:59:59+00,FRISCH'S BIG BOY #153,1710 LINCOLN AVE,40213.0,2020/05/12 03:59:59+00,7,FIELD
96,697585,2020/05/12 03:59:59+00,DOLLAR TREE #1898,4060 TAYLORSVILLE RD,40220.0,2020/05/14 03:59:59+00,7,FIELD
97,697958,2020/05/19 03:59:59+00,BANDIDO'S TAQUERIA MEXICANA,423 UNIVERSITY BLVD,40217.0,2020/05/28 03:59:59+00,7,FIELD
98,697986,2020/05/19 03:59:59+00,LOWES,9800 PRESTON CROSSINGS BLVD,40229.0,2020/05/20 03:59:59+00,7,FIELD
99,698103,2020/05/20 03:59:59+00,PUBLIC HOUSE,1576 BARDSTOWN RD,40205.0,2020/05/22 03:59:59+00,7,FIELD
100,698105,2020/05/20 03:59:59+00,PARKWAY PRODUCE,2601 PRESTON HWY,40217.0,2020/05/21 03:59:59+00,7,FIELD
101,697317,2020/05/07 03:59:59+00,KROGER L-327,2710 W BROADWAY,40211.0,2020/05/08 03:59:59+00,7,FIELD
102,697459,2020/05/11 03:59:59+00,HIGHLANDS HEALTH & REHAB CNTR,1705 STEVENS AVE,40205.0,2020/05/12 03:59:59+00,7,FIELD
103,697493,2020/05/11 03:59:59+00,MARCONE APPLIANCE CENTER,3781 NEWBURG ROAD,40218.0,2020/05/13 03:59:59+00,7,FIELD
104,697509,2020/05/06 03:59:59+00,MOTORCYCLE CLUB,620 S 24TH ST,40211.0,2020/05/11 03:59:59+00,7,FIELD
105,697678,2020/05/13 03:59:59+00,WITTY'S PARTY SUPPLY,3412 FRANKFORT AVENUE,40207.0,2020/05/15 03:59:59+00,7,FIELD
106,697723,2020/05/14 03:59:59+00,DANFOSS SONDEX HEAT EXCHANGERS,7000 INTERNATIONAL DR,40258.0,2020/05/15 03:59:59+00,7,FIELD
107,697811,2020/05/15 03:59:59+00,MOLLY MAIDS,1829 PLANTSIDE DR,40299.0,2020/05/19 03:59:59+00,7,FIELD
108,697870,2020/05/18 03:59:59+00,ELEVEN OAKS,5546 INDIAN OAKS CIRCLE,40219.0,2020/05/20 03:59:59+00,7,FIELD
109,697953,2020/05/18 03:59:59+00,TUESDAY MORNING,9240 WESTPORT ROAD,40242.0,2020/05/20 03:59:59+00,7,FIELD
110,698738,2020/06/01 03:59:59+00,TACO LUCHADOR,938 BAXTER AVE,40204.0,2020/06/04 03:59:59+00,7,FIELD
111,698873,2020/06/03 03:59:59+00,SUBWAY,1229 GOSS AVE,40217.0,2020/06/05 03:59:59+00,7,FIELD
112,698992,2020/06/08 03:59:59+00,CASH SAVER,501 MT HOLLY RD,40118.0,2020/06/22 03:59:59+00,7,FIELD
113,698996,2020/06/08 03:59:59+00,WAFFLE HOUSE #1887,10563 DIXIE HWY,40272.0,2020/06/10 03:59:59+00,7,FIELD
114,699345,2020/06/15 03:59:59+00,GREAT CLIPS,6411 DUTCHMANS PKWY,40205.0,2020/06/17 03:59:59+00,7,FIELD
115,699657,2020/06/20 03:59:59+00,BUTCHERS BEST MEATS & DELI,9521 US HWY 42,40059.0,2020/06/22 03:59:59+00,7,FIELD
116,699689,2020/06/22 03:59:59+00,HARD LIFE TATTOOS,962 BAXTER AVE STE B,40204.0,2020/06/23 03:59:59+00,7,FIELD
117,700287,2020/06/29 03:59:59+00,BAXTER JACKS,427 BAXTER AVE,40204.0,2020/07/08 03:59:59+00,7,FIELD
118,700363,2020/06/30 03:59:59+00,COVER ALL CAFE,5001 STEPHAN DR,40258.0,2020/07/01 03:59:59+00,7,FIELD
119,700597,2020/07/03 03:59:59+00,MARTINI ITALIAN BISTRO,4021 SUMMIT PLAZA DR,40241.0,2020/07/03 03:59:59+00,7,FIELD
120,700777,2020/07/04 03:59:59+00,LONGHORN STEAKHOUSE,4813 OUTER LOOP,40219.0,2020/07/04 03:59:59+00,7,FIELD
121,700829,2020/07/09 03:59:59+00,DENNY'S,434 EASTERN PKWY,40217.0,2020/07/13 03:59:59+00,7,FIELD
122,701251,2020/07/14 03:59:59+00,PANDA EXPRESS #2515,13311 SHELBYVILLE RD,40223.0,2020/07/15 03:59:59+00,7,FIELD
123,701365,2020/07/03 03:59:59+00,GRAVELY BREWING COMPANY,514 BAXTER AVE,40204.0,2020/07/03 03:59:59+00,7,FIELD
124,701379,2020/07/16 03:59:59+00,MISS KAY'S HAIR STUDIO,2407 S SHELBY ST,40208.0,2020/07/17 03:59:59+00,7,FIELD
125,701465,2020/07/16 03:59:59+00,DAIRY QUEEN,11699 DIXIE HWY,40272.0,2020/07/20 03:59:59+00,7,FIELD
126,701672,2020/07/17 03:59:59+00,WHITE CASTLE #19,7400 DIXIE HWY,40258.0,2020/07/21 03:59:59+00,7,FIELD
127,701823,2020/07/20 03:59:59+00,MEIJER #162,9905 DIXIE HWY,40272.0,2020/07/22 03:59:59+00,7,FIELD
128,693538,2020/03/25 03:59:59+00,ALAN WAR HOOKAH BAR,6709 STRAWBERRY LN,40214.0,2020/03/27 03:59:59+00,7,FIELD
129,694331,2020/03/30 03:59:59+00,PANHANDLER,2415 LEXINGTON RD,40206.0,2020/03/31 03:59:59+00,7,FIELD
130,694816,2020/04/07 03:59:59+00,DCL LOGISTICS,6825 ENTERPRISE DRD,40214.0,2020/04/20 03:59:59+00,7,FIELD
131,695227,2020/04/10 03:59:59+00,MASSEY BOOKKEEPING,7562 DIXIE HIGHWAY,40258.0,2020/04/15 03:59:59+00,7,FIELD
132,695506,2020/04/01 03:59:59+00,UNKNOWN,4203 GARVEY COURT,40216.0,2020/04/10 03:59:59+00,7,FIELD
133,695508,2020/04/01 03:59:59+00,UNKNOWN,513 FORUM AVENUE,40214.0,2020/04/10 03:59:59+00,7,FIELD
134,695619,2020/04/15 03:59:59+00,KENTUCKY REALTY,9804 WHIPPS MILL ROAD,40223.0,2020/04/16 03:59:59+00,7,FIELD
135,695664,2020/04/15 03:59:59+00,DILLARDS,5000 SHELBYVILLE ROAD,40207.0,2020/04/17 03:59:59+00,7,FIELD
136,695752,2020/04/06 03:59:59+00,RESIDENT,9311 OLD 3RD ST,40272.0,2020/04/15 03:59:59+00,7,FIELD
137,695817,2020/04/16 03:59:59+00,PASS TIME FISH HOUSE & TAVERN,10801 LOCUST DR,40299.0,2020/04/17 03:59:59+00,7,FIELD
138,695897,2020/04/17 03:59:59+00,GUESS INC,10610 FREEPORT DR,40258.0,2020/04/18 03:59:59+00,7,FIELD
139,695907,2020/04/17 03:59:59+00,JTOWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/04/21 03:59:59+00,7,FIELD
140,695907,2020/04/17 03:59:59+00,JTOWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/04/23 03:59:59+00,7,FIELD
141,695914,2020/04/16 03:59:59+00,BRAKEAWAY,5206 DIXIE HWY,40216.0,2020/04/20 03:59:59+00,7,FIELD
142,695921,2020/04/15 03:59:59+00,RESIDENT,1692 HAROLD AVE,40210.0,2020/04/16 03:59:59+00,7,FIELD
143,695983,2020/04/20 03:59:59+00,DOLLAR GENERAL #17104,9267 SMYRNA PKWY,40229.0,2020/04/21 03:59:59+00,7,FIELD
144,696003,2020/04/20 03:59:59+00,THORNTONS #28,100 W BROADWAY,40202.0,2020/04/21 03:59:59+00,7,FIELD
145,696014,2020/04/20 03:59:59+00,JEFFERSONTOWN HARDWARE,10513 WATTERSON TRAIL,40299.0,2020/04/20 03:59:59+00,7,FIELD
146,696134,2020/04/21 03:59:59+00,ALLIES MUTT HUTT,830 BROOKLINE AVENUE,40215.0,2020/04/21 03:59:59+00,7,FIELD
147,696138,2020/04/20 03:59:59+00,RESIDENT,1021 REEVES RD,40219.0,2020/04/21 03:59:59+00,7,FIELD
148,696282,2020/04/22 03:59:59+00,FOOD TRUCK,538 E ORMSBY AVE,40203.0,2020/04/25 03:59:59+00,7,FIELD
149,696486,2020/04/22 03:59:59+00,RESIDENCE,6707 CAROLYN RD,40214.0,2020/04/27 03:59:59+00,7,FIELD
150,696515,2020/04/27 03:59:59+00,VINTAGE PRINTING,967 S 11TH ST,40210.0,2020/05/07 03:59:59+00,7,FIELD
151,698507,2020/05/28 03:59:59+00,FORD,3001 CHAMBERLAIN LN,40241.0,2020/06/04 03:59:59+00,7,FIELD
152,698609,2020/05/29 03:59:59+00,LOWES,9800 PRESON CROSSING BLVD,40220.0,2020/06/12 03:59:59+00,7,FIELD
153,699030,2020/06/09 03:59:59+00,JERSEY MIKE'S,1983 S HURSTBOURNE PKWY,40223.0,2020/06/11 03:59:59+00,7,FIELD
154,699653,2020/06/20 03:59:59+00,TACO BELL,10701 DIXIE HWY,40272.0,2020/06/25 03:59:59+00,7,FIELD
155,699750,2020/06/23 03:59:59+00,PLANET FITNESS,3036 BARDSTOWN RD,40205.0,2020/07/08 03:59:59+00,7,FIELD
156,699786,2020/06/23 03:59:59+00,STABLE'S INN BARBER SHOP,9021 GALENE DR,40299.0,2020/07/07 03:59:59+00,7,FIELD
157,700335,2020/06/29 03:59:59+00,MCDONALD'S #1733,4445 CANE RUN RD,40216.0,2020/06/30 03:59:59+00,7,FIELD
158,700358,2020/06/30 03:59:59+00,LIMESTONE BAY CLUB,5801 RIVER RD,40059.0,2020/06/30 03:59:59+00,7,FIELD
159,700466,2020/07/02 03:59:59+00,BIG SPRING COUNTRY CLUB INC,5901 DUTCHMANS LN,40205.0,2020/07/03 03:59:59+00,7,FIELD
160,700594,2020/07/03 03:59:59+00,TEXAS ROADHOUSE,13321 SHELBYVILLE RD,40223.0,2020/07/03 03:59:59+00,7,FIELD
161,700603,2020/07/04 03:59:59+00,TACO LUCHADOR,112 MERIDIAN AVE,40207.0,2020/07/04 03:59:59+00,7,FIELD
162,700729,2020/07/08 03:59:59+00,FORD,2000 FERN VALLEY RD,40219.0,2020/07/15 03:59:59+00,7,FIELD
163,700734,2020/07/08 03:59:59+00,VIRTUE,103 W OAK ST,40202.0,2020/07/09 03:59:59+00,7,FIELD
164,693552,2020/03/25 03:59:59+00,VON SUBS,1614 DIXIE HWY,40210.0,2020/04/22 03:59:59+00,7,FIELD
165,693739,2020/03/26 03:59:59+00,REYNOLDS CONSUMER PRODUCTS,2827 HALE AVE,40211.0,2020/03/30 03:59:59+00,7,FIELD
166,694531,2020/04/02 03:59:59+00,XTREME AUTO SOUNDS,3919 BARDSTOWN RD,40218.0,2020/04/06 03:59:59+00,7,FIELD
167,694959,2020/04/03 03:59:59+00,MOBILE HOME PARK,3510 BLUEGRASS PARK DR,40218.0,2020/04/07 03:59:59+00,7,FIELD
168,695025,2020/04/08 03:59:59+00,THE RE-TAIL THRIFT SHOP,10519 WATTERSON TRL,40299.0,2020/04/10 03:59:59+00,7,FIELD
169,695110,2020/04/08 03:59:59+00,LITTLE CAESARS,3121 S 2ND ST,40208.0,2020/05/09 03:59:59+00,7,FIELD
170,695281,2020/04/10 03:59:59+00,SHIVELY ANIMAL CLINIC & HOSPITAL,2401 DIXIE HWY,40216.0,2020/04/13 03:59:59+00,7,FIELD
171,695430,2020/04/13 03:59:59+00,UNKNOWN,1276 WESTLYNNE WAY,40222.0,2020/04/14 03:59:59+00,7,FIELD
172,695490,2020/04/06 03:59:59+00,UNKNOWN,3206 ORCHARD MANOR CIRCLE,40220.0,2020/04/10 03:59:59+00,7,FIELD
173,695721,2020/04/16 03:59:59+00,SONIC DRIVE-IN,8600 AMBROSSE LN,40299.0,2020/04/17 03:59:59+00,7,FIELD
174,695736,2020/04/16 03:59:59+00,CENTERSTONE,600 S PRESTON ST,40202.0,2020/04/17 03:59:59+00,7,FIELD
175,695863,2020/04/17 03:59:59+00,LA POPULAR,2521 S 7TH ST,40208.0,2020/04/18 03:59:59+00,7,FIELD
176,695889,2020/04/17 03:59:59+00,BIG O TIRES,12614 DIXIE HWY,40272.0,2020/04/22 03:59:59+00,7,FIELD
177,696002,2020/04/20 03:59:59+00,SPEEDWAY #9714,4340 CANE RUN RD,40216.0,2020/04/20 03:59:59+00,7,FIELD
178,696047,2020/04/20 03:59:59+00,SHARP EDGE,11012 CEDAR CREEK RD,40229.0,2020/04/21 03:59:59+00,7,FIELD
179,696076,2020/04/20 03:59:59+00,CAM NAILS,5408 JOHNSONTOWN ROAD,40272.0,2020/04/21 03:59:59+00,7,FIELD
180,696102,2020/04/21 03:59:59+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/04/21 03:59:59+00,7,FIELD
181,696133,2020/04/20 03:59:59+00,RESIDENT,101 E JACOB ST,40202.0,2020/04/21 03:59:59+00,7,FIELD
182,696215,2020/04/17 03:59:59+00,RESIDENT,102 SENECA TRAIL NORTH,40214.0,2020/04/22 03:59:59+00,7,FIELD
183,696364,2020/04/24 03:59:59+00,ACQUA WELLNESS,10517-A FISCHER PARK DR,40241.0,2020/04/27 03:59:59+00,7,FIELD
184,696461,2020/04/24 03:59:59+00,ZAXBY'S,10715 DIXIE HWY,40272.0,2020/04/25 03:59:59+00,7,FIELD
185,696470,2020/04/24 03:59:59+00,ARBY'S,5329 DIXIE HWY,40216.0,2020/04/25 03:59:59+00,7,FIELD
186,696534,2020/04/27 03:59:59+00,LIGHTHOUSE CHURCH OF PRAYER,9600 CANE RUN ROAD,40272.0,2020/04/29 03:59:59+00,7,FIELD
187,696558,2020/04/27 03:59:59+00,TORO,10602 SHELBYVILLE RD,40223.0,2020/04/28 03:59:59+00,7,FIELD
188,696628,2020/04/28 03:59:59+00,SUNERGOS COFFEE,1647 NORRIS PLACE,40205.0,2020/04/29 03:59:59+00,7,FIELD
189,696643,2020/04/28 03:59:59+00,AARONS,9090 DIXIE HWY,40258.0,2020/04/28 03:59:59+00,7,FIELD
190,696652,2020/04/28 03:59:59+00,KENWOOD BAPTIST CHURCH,3805 SOUTHERN PKWY,40214.0,2020/04/29 03:59:59+00,7,FIELD
191,696716,2020/04/29 03:59:59+00,WEST BUECHEL COMMUNITY CENTER,3716 ST FRAMCOS AVE,40218.0,2020/04/29 03:59:59+00,7,FIELD
192,696799,2020/04/29 03:59:59+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/04/30 03:59:59+00,7,FIELD
