source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000005975,4,crimetype,1,4,RANDOM_TYPO
UK_CSV0000000000005975,9,reportedby,1,9,RANDOM_TYPO
UK_CSV0000000000005975,11,lastoutcomecategory,1,11,RANDOM_TYPO
UK_CSV0000000000005975,14,crimeid,1,14,RANDOM_TYPO
UK_CSV0000000000005975,14,reportedby,1,14,RANDOM_TYPO
UK_CSV0000000000005975,14,lsoacode,1,14,FD_VIOLATION
UK_CSV0000000000005975,14,lastoutcomecategory,1,14,RANDOM_TYPO
UK_CSV0000000000005975,15,reportedby,1,15,RANDOM_TYPO
UK_CSV0000000000005975,15,lastoutcomecategory,1,15,RANDOM_TYPO
UK_CSV0000000000005975,21,locationvalue,1,21,RANDOM_TYPO
UK_CSV0000000000005975,21,lsoacode,1,21,FD_VIOLATION
UK_CSV0000000000005975,22,locationvalue,1,22,RANDOM_TYPO
UK_CSV0000000000005975,22,lsoacode,1,22,FD_VIOLATION
UK_CSV0000000000005975,23,lsoacode,1,23,FD_VIOLATION
UK_CSV0000000000005975,24,fallswithin,1,24,RANDOM_TYPO
UK_CSV0000000000005975,24,lsoacode,1,24,FD_VIOLATION
UK_CSV0000000000005975,25,lsoacode,1,25,FD_VIOLATION
UK_CSV0000000000005975,26,crimetype,1,26,RANDOM_TYPO
UK_CSV0000000000005975,27,lsoaname,1,27,FD_VIOLATION
UK_CSV0000000000005975,28,lsoacode,1,28,FD_VIOLATION
UK_CSV0000000000005975,28,lastoutcomecategory,1,28,RANDOM_TYPO
UK_CSV0000000000005975,29,reportedby,1,29,RANDOM_TYPO
UK_CSV0000000000005975,30,lsoaname,1,30,FD_VIOLATION
UK_CSV0000000000005975,31,fallswithin,1,31,RANDOM_TYPO
UK_CSV0000000000005975,31,lsoacode,1,31,FD_VIOLATION
UK_CSV0000000000005975,31,crimetype,1,31,RANDOM_TYPO
UK_CSV0000000000005975,32,crimeid,1,32,RANDOM_TYPO
UK_CSV0000000000005975,32,lsoacode,1,32,FD_VIOLATION
UK_CSV0000000000005975,32,lastoutcomecategory,1,32,RANDOM_TYPO
UK_CSV0000000000005975,33,reportedby,1,33,RANDOM_TYPO
UK_CSV0000000000005975,33,lsoacode,1,33,FD_VIOLATION
UK_CSV0000000000005975,34,lsoaname,1,34,FD_VIOLATION
UK_CSV0000000000005975,34,crimetype,1,34,RANDOM_TYPO
UK_CSV0000000000005975,35,crimeid,1,35,RANDOM_TYPO
UK_CSV0000000000005975,35,monthvalue,1,35,RANDOM_TYPO
UK_CSV0000000000005975,35,lsoacode,1,35,FD_VIOLATION
UK_CSV0000000000005975,36,monthvalue,1,36,RANDOM_TYPO
UK_CSV0000000000005975,36,lsoacode,1,36,FD_VIOLATION
UK_CSV0000000000005975,37,lsoacode,1,37,FD_VIOLATION
UK_CSV0000000000005975,38,crimeid,1,38,RANDOM_TYPO
UK_CSV0000000000005975,39,crimeid,1,39,RANDOM_TYPO
UK_CSV0000000000005975,39,lsoacode,1,39,FD_VIOLATION
UK_CSV0000000000005975,40,lsoacode,1,40,FD_VIOLATION
UK_CSV0000000000005975,41,lsoacode,1,41,FD_VIOLATION
UK_CSV0000000000005975,42,lsoacode,1,42,FD_VIOLATION
UK_CSV0000000000005975,42,lastoutcomecategory,1,42,RANDOM_TYPO
UK_CSV0000000000005975,44,lsoaname,1,44,FD_VIOLATION
UK_CSV0000000000005975,45,lsoacode,1,45,FD_VIOLATION
UK_CSV0000000000005975,46,lsoaname,1,46,FD_VIOLATION
UK_CSV0000000000005975,47,monthvalue,1,47,RANDOM_TYPO
UK_CSV0000000000005975,47,lsoaname,1,47,FD_VIOLATION
UK_CSV0000000000005975,48,locationvalue,1,48,RANDOM_TYPO
UK_CSV0000000000005975,48,lsoacode,1,48,FD_VIOLATION
UK_CSV0000000000005975,49,lsoacode,1,49,FD_VIOLATION
UK_CSV0000000000005975,50,locationvalue,1,50,RANDOM_TYPO
UK_CSV0000000000005975,50,lsoacode,1,50,FD_VIOLATION
UK_CSV0000000000005975,50,crimetype,1,50,RANDOM_TYPO
UK_CSV0000000000005975,51,lsoacode,1,51,FD_VIOLATION
UK_CSV0000000000005975,52,lsoacode,1,52,FD_VIOLATION
UK_CSV0000000000005975,52,crimetype,1,52,RANDOM_TYPO
UK_CSV0000000000005975,53,locationvalue,1,53,RANDOM_TYPO
UK_CSV0000000000005975,53,lsoacode,1,53,FD_VIOLATION
UK_CSV0000000000005975,54,lsoacode,1,54,FD_VIOLATION
UK_CSV0000000000005975,55,monthvalue,1,55,RANDOM_TYPO
UK_CSV0000000000005975,55,lsoacode,1,55,FD_VIOLATION
UK_CSV0000000000005975,55,crimetype,1,55,RANDOM_TYPO
UK_CSV0000000000005975,56,monthvalue,1,56,RANDOM_TYPO
UK_CSV0000000000005975,56,lsoacode,1,56,FD_VIOLATION
UK_CSV0000000000005975,57,lsoacode,1,57,FD_VIOLATION
UK_CSV0000000000005975,58,lsoacode,1,58,FD_VIOLATION
UK_CSV0000000000005975,59,lsoacode,1,59,FD_VIOLATION
UK_CSV0000000000005975,60,lsoacode,1,60,FD_VIOLATION
UK_CSV0000000000005975,61,monthvalue,1,61,RANDOM_TYPO
UK_CSV0000000000005975,62,lsoacode,1,62,FD_VIOLATION
UK_CSV0000000000005975,62,lastoutcomecategory,1,62,RANDOM_TYPO
UK_CSV0000000000005975,63,lsoacode,1,63,FD_VIOLATION
UK_CSV0000000000005975,64,fallswithin,1,64,RANDOM_TYPO
UK_CSV0000000000005975,64,locationvalue,1,64,RANDOM_TYPO
UK_CSV0000000000005975,64,lsoacode,1,64,FD_VIOLATION
