source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000007409,1,crimeid,1,1,RANDOM_TYPO
UK_CSV0000000000007409,1,crimetype,1,1,RANDOM_TYPO
UK_CSV0000000000007409,4,lastoutcomecategory,1,4,RANDOM_TYPO
UK_CSV0000000000007409,5,reportedby,1,5,RANDOM_TYPO
UK_CSV0000000000007409,6,crimeid,1,6,RANDOM_TYPO
UK_CSV0000000000007409,7,locationvalue,1,7,RANDOM_TYPO
UK_CSV0000000000007409,8,monthvalue,1,8,RANDOM_TYPO
UK_CSV0000000000007409,10,monthvalue,1,10,RANDOM_TYPO
UK_CSV0000000000007409,10,lsoacode,1,10,FD_VIOLATION
UK_CSV0000000000007409,11,lsoacode,1,11,FD_VIOLATION
UK_CSV0000000000007409,12,lsoacode,1,12,FD_VIOLATION
UK_CSV0000000000007409,13,lsoacode,1,13,FD_VIOLATION
UK_CSV0000000000007409,15,fallswithin,1,15,RANDOM_TYPO
UK_CSV0000000000007409,15,lsoacode,1,15,FD_VIOLATION
UK_CSV0000000000007409,16,lsoacode,1,16,FD_VIOLATION
UK_CSV0000000000007409,20,lsoacode,1,20,FD_VIOLATION
UK_CSV0000000000007409,21,reportedby,1,21,RANDOM_TYPO
UK_CSV0000000000007409,21,lsoacode,1,21,FD_VIOLATION
UK_CSV0000000000007409,21,crimetype,1,21,RANDOM_TYPO
UK_CSV0000000000007409,22,lsoacode,1,22,FD_VIOLATION
UK_CSV0000000000007409,23,lsoacode,1,23,FD_VIOLATION
UK_CSV0000000000007409,24,fallswithin,1,24,RANDOM_TYPO
UK_CSV0000000000007409,24,lsoacode,1,24,FD_VIOLATION
UK_CSV0000000000007409,26,lsoacode,1,26,FD_VIOLATION
UK_CSV0000000000007409,27,monthvalue,1,27,RANDOM_TYPO
UK_CSV0000000000007409,27,lsoacode,1,27,FD_VIOLATION
UK_CSV0000000000007409,28,fallswithin,1,28,RANDOM_TYPO
UK_CSV0000000000007409,28,locationvalue,1,28,RANDOM_TYPO
UK_CSV0000000000007409,28,lsoacode,1,28,FD_VIOLATION
UK_CSV0000000000007409,29,lsoacode,1,29,FD_VIOLATION
UK_CSV0000000000007409,31,lsoacode,1,31,FD_VIOLATION
UK_CSV0000000000007409,34,crimeid,1,34,RANDOM_TYPO
UK_CSV0000000000007409,34,crimetype,1,34,RANDOM_TYPO
UK_CSV0000000000007409,35,reportedby,1,35,RANDOM_TYPO
UK_CSV0000000000007409,35,lsoacode,1,35,FD_VIOLATION
UK_CSV0000000000007409,36,locationvalue,1,36,RANDOM_TYPO
UK_CSV0000000000007409,36,lsoacode,1,36,FD_VIOLATION
UK_CSV0000000000007409,37,lsoacode,1,37,FD_VIOLATION
UK_CSV0000000000007409,37,lastoutcomecategory,1,37,RANDOM_TYPO
UK_CSV0000000000007409,39,locationvalue,1,39,RANDOM_TYPO
UK_CSV0000000000007409,39,lsoacode,1,39,FD_VIOLATION
UK_CSV0000000000007409,40,monthvalue,1,40,RANDOM_TYPO
UK_CSV0000000000007409,40,reportedby,1,40,RANDOM_TYPO
UK_CSV0000000000007409,40,crimetype,1,40,RANDOM_TYPO
UK_CSV0000000000007409,41,lsoaname,1,41,FD_VIOLATION
UK_CSV0000000000007409,41,crimetype,1,41,RANDOM_TYPO
UK_CSV0000000000007409,42,lsoaname,1,42,FD_VIOLATION
UK_CSV0000000000007409,43,monthvalue,1,43,RANDOM_TYPO
UK_CSV0000000000007409,43,fallswithin,1,43,RANDOM_TYPO
UK_CSV0000000000007409,43,lsoacode,1,43,FD_VIOLATION
UK_CSV0000000000007409,44,lsoacode,1,44,FD_VIOLATION
UK_CSV0000000000007409,44,lastoutcomecategory,1,44,RANDOM_TYPO
UK_CSV0000000000007409,45,lsoacode,1,45,FD_VIOLATION
UK_CSV0000000000007409,46,lsoacode,1,46,FD_VIOLATION
UK_CSV0000000000007409,47,lsoacode,1,47,FD_VIOLATION
UK_CSV0000000000007409,49,lsoaname,1,49,FD_VIOLATION
UK_CSV0000000000007409,50,crimeid,1,50,RANDOM_TYPO
UK_CSV0000000000007409,50,reportedby,1,50,RANDOM_TYPO
UK_CSV0000000000007409,50,lsoacode,1,50,FD_VIOLATION
UK_CSV0000000000007409,51,lsoacode,1,51,FD_VIOLATION
UK_CSV0000000000007409,52,crimeid,1,52,RANDOM_TYPO
UK_CSV0000000000007409,52,lsoacode,1,52,FD_VIOLATION
UK_CSV0000000000007409,53,lsoacode,1,53,FD_VIOLATION
UK_CSV0000000000007409,54,lsoaname,1,54,FD_VIOLATION
UK_CSV0000000000007409,54,crimetype,1,54,RANDOM_TYPO
UK_CSV0000000000007409,54,lastoutcomecategory,1,54,RANDOM_TYPO
UK_CSV0000000000007409,55,monthvalue,1,55,RANDOM_TYPO
UK_CSV0000000000007409,55,lsoacode,1,55,FD_VIOLATION
UK_CSV0000000000007409,56,lsoacode,1,56,FD_VIOLATION
UK_CSV0000000000007409,57,lsoacode,1,57,FD_VIOLATION
UK_CSV0000000000007409,58,lsoacode,1,58,FD_VIOLATION
UK_CSV0000000000007409,59,lsoacode,1,59,FD_VIOLATION
UK_CSV0000000000007409,61,lsoacode,1,61,FD_VIOLATION
UK_CSV0000000000007409,62,lsoaname,1,62,FD_VIOLATION
UK_CSV0000000000007409,63,crimeid,1,63,RANDOM_TYPO
UK_CSV0000000000007409,63,lsoaname,1,63,FD_VIOLATION
