source_table,source_row,source_column,occurrence_count,merged_row_indices,error_type
UK_CSV0000000000008623,0,monthvalue,1,0,RANDOM_TYPO
UK_CSV0000000000008623,1,monthvalue,1,1,RANDOM_TYPO
UK_CSV0000000000008623,2,reportedby,1,2,RANDOM_TYPO
UK_CSV0000000000008623,4,monthvalue,1,4,RANDOM_TYPO
UK_CSV0000000000008623,5,monthvalue,1,5,RANDOM_TYPO
UK_CSV0000000000008623,5,lsoacode,1,5,FD_VIOLATION
UK_CSV0000000000008623,5,outcometype,1,5,FD_VIOLATION
UK_CSV0000000000008623,7,outcometype,1,7,FD_VIOLATION
UK_CSV0000000000008623,8,fallswithin,1,8,RANDOM_TYPO
UK_CSV0000000000008623,8,lsoacode,1,8,FD_VIOLATION
UK_CSV0000000000008623,9,lsoacode,1,9,FD_VIOLATION
UK_CSV0000000000008623,11,crimeid,1,11,FD_VIOLATION
UK_CSV0000000000008623,11,fallswithin,1,11,RANDOM_TYPO
UK_CSV0000000000008623,12,reportedby,1,12,RANDOM_TYPO
UK_CSV0000000000008623,12,fallswithin,1,12,RANDOM_TYPO
UK_CSV0000000000008623,13,reportedby,1,13,RANDOM_TYPO
UK_CSV0000000000008623,15,fallswithin,1,15,RANDOM_TYPO
UK_CSV0000000000008623,16,crimeid,1,16,FD_VIOLATION
UK_CSV0000000000008623,16,reportedby,1,16,RANDOM_TYPO
UK_CSV0000000000008623,17,reportedby,1,17,RANDOM_TYPO
UK_CSV0000000000008623,19,crimeid,1,19,FD_VIOLATION
UK_CSV0000000000008623,20,crimeid,1,20,FD_VIOLATION
UK_CSV0000000000008623,20,locationvalue,1,20,FD_VIOLATION
UK_CSV0000000000008623,20,lsoacode,1,20,FD_VIOLATION
UK_CSV0000000000008623,21,crimeid,1,21,FD_VIOLATION
UK_CSV0000000000008623,21,lsoaname,1,21,FD_VIOLATION
UK_CSV0000000000008623,22,crimeid,1,22,FD_VIOLATION
UK_CSV0000000000008623,22,lsoaname,1,22,FD_VIOLATION
UK_CSV0000000000008623,22,outcometype,1,22,FD_VIOLATION
UK_CSV0000000000008623,23,crimeid,1,23,FD_VIOLATION
UK_CSV0000000000008623,23,lsoaname,1,23,FD_VIOLATION
UK_CSV0000000000008623,24,crimeid,1,24,FD_VIOLATION
UK_CSV0000000000008623,24,lsoaname,1,24,FD_VIOLATION
UK_CSV0000000000008623,25,crimeid,1,25,FD_VIOLATION
UK_CSV0000000000008623,25,lsoaname,1,25,FD_VIOLATION
UK_CSV0000000000008623,26,crimeid,1,26,FD_VIOLATION
UK_CSV0000000000008623,26,lsoacode,1,26,FD_VIOLATION
UK_CSV0000000000008623,27,crimeid,1,27,FD_VIOLATION
UK_CSV0000000000008623,27,lsoacode,1,27,FD_VIOLATION
UK_CSV0000000000008623,28,crimeid,1,28,FD_VIOLATION
UK_CSV0000000000008623,28,lsoaname,1,28,FD_VIOLATION
UK_CSV0000000000008623,29,crimeid,1,29,FD_VIOLATION
UK_CSV0000000000008623,29,locationvalue,1,29,FD_VIOLATION
UK_CSV0000000000008623,30,crimeid,1,30,FD_VIOLATION
UK_CSV0000000000008623,30,lsoacode,1,30,FD_VIOLATION
UK_CSV0000000000008623,31,crimeid,1,31,FD_VIOLATION
UK_CSV0000000000008623,31,reportedby,1,31,RANDOM_TYPO
UK_CSV0000000000008623,31,lsoaname,1,31,FD_VIOLATION
UK_CSV0000000000008623,32,crimeid,1,32,FD_VIOLATION
UK_CSV0000000000008623,32,monthvalue,1,32,RANDOM_TYPO
UK_CSV0000000000008623,32,lsoaname,1,32,FD_VIOLATION
UK_CSV0000000000008623,33,crimeid,1,33,FD_VIOLATION
UK_CSV0000000000008623,33,lsoacode,1,33,FD_VIOLATION
UK_CSV0000000000008623,34,crimeid,1,34,FD_VIOLATION
UK_CSV0000000000008623,34,lsoacode,1,34,FD_VIOLATION
UK_CSV0000000000008623,34,outcometype,1,34,FD_VIOLATION
UK_CSV0000000000008623,35,crimeid,1,35,FD_VIOLATION
UK_CSV0000000000008623,35,lsoaname,1,35,FD_VIOLATION
UK_CSV0000000000008623,36,crimeid,1,36,FD_VIOLATION
UK_CSV0000000000008623,36,lsoacode,1,36,FD_VIOLATION
UK_CSV0000000000008623,36,outcometype,1,36,FD_VIOLATION
UK_CSV0000000000008623,37,crimeid,1,37,FD_VIOLATION
UK_CSV0000000000008623,37,reportedby,1,37,RANDOM_TYPO
UK_CSV0000000000008623,37,lsoacode,1,37,FD_VIOLATION
UK_CSV0000000000008623,38,crimeid,1,38,FD_VIOLATION
UK_CSV0000000000008623,38,locationvalue,1,38,FD_VIOLATION
UK_CSV0000000000008623,38,lsoaname,1,38,FD_VIOLATION
UK_CSV0000000000008623,39,crimeid,1,39,FD_VIOLATION
UK_CSV0000000000008623,39,lsoaname,1,39,FD_VIOLATION
UK_CSV0000000000008623,40,crimeid,1,40,FD_VIOLATION
UK_CSV0000000000008623,40,fallswithin,1,40,RANDOM_TYPO
UK_CSV0000000000008623,40,lsoaname,1,40,FD_VIOLATION
UK_CSV0000000000008623,41,crimeid,1,41,FD_VIOLATION
UK_CSV0000000000008623,41,lsoacode,1,41,FD_VIOLATION
UK_CSV0000000000008623,42,crimeid,1,42,FD_VIOLATION
UK_CSV0000000000008623,42,monthvalue,1,42,RANDOM_TYPO
UK_CSV0000000000008623,42,lsoacode,1,42,FD_VIOLATION
UK_CSV0000000000008623,43,crimeid,1,43,FD_VIOLATION
UK_CSV0000000000008623,43,fallswithin,1,43,RANDOM_TYPO
UK_CSV0000000000008623,43,lsoaname,1,43,FD_VIOLATION
UK_CSV0000000000008623,44,crimeid,1,44,FD_VIOLATION
UK_CSV0000000000008623,44,fallswithin,1,44,RANDOM_TYPO
UK_CSV0000000000008623,44,lsoaname,1,44,FD_VIOLATION
UK_CSV0000000000008623,45,crimeid,1,45,FD_VIOLATION
UK_CSV0000000000008623,45,lsoaname,1,45,FD_VIOLATION
UK_CSV0000000000008623,46,crimeid,1,46,FD_VIOLATION
UK_CSV0000000000008623,47,crimeid,1,47,FD_VIOLATION
UK_CSV0000000000008623,47,lsoacode,1,47,FD_VIOLATION
UK_CSV0000000000008623,48,crimeid,1,48,FD_VIOLATION
UK_CSV0000000000008623,48,lsoacode,1,48,FD_VIOLATION
UK_CSV0000000000008623,49,crimeid,1,49,FD_VIOLATION
UK_CSV0000000000008623,49,monthvalue,1,49,RANDOM_TYPO
UK_CSV0000000000008623,49,lsoacode,1,49,FD_VIOLATION
UK_CSV0000000000008623,50,crimeid,1,50,FD_VIOLATION
UK_CSV0000000000008623,50,lsoacode,1,50,FD_VIOLATION
UK_CSV0000000000008623,51,crimeid,1,51,FD_VIOLATION
UK_CSV0000000000008623,51,lsoacode,1,51,FD_VIOLATION
UK_CSV0000000000008623,51,outcometype,1,51,FD_VIOLATION
UK_CSV0000000000008623,52,crimeid,1,52,FD_VIOLATION
UK_CSV0000000000008623,52,lsoaname,1,52,FD_VIOLATION
UK_CSV0000000000008623,53,crimeid,1,53,FD_VIOLATION
UK_CSV0000000000008623,53,fallswithin,1,53,RANDOM_TYPO
UK_CSV0000000000008623,53,lsoacode,1,53,FD_VIOLATION
UK_CSV0000000000008623,54,crimeid,1,54,FD_VIOLATION
UK_CSV0000000000008623,54,monthvalue,1,54,RANDOM_TYPO
UK_CSV0000000000008623,54,lsoacode,1,54,FD_VIOLATION
UK_CSV0000000000008623,54,outcometype,1,54,FD_VIOLATION
UK_CSV0000000000008623,55,crimeid,1,55,FD_VIOLATION
UK_CSV0000000000008623,55,lsoaname,1,55,FD_VIOLATION
UK_CSV0000000000008623,56,lsoacode,1,56,FD_VIOLATION
UK_CSV0000000000008623,57,crimeid,1,57,FD_VIOLATION
UK_CSV0000000000008623,57,monthvalue,1,57,RANDOM_TYPO
UK_CSV0000000000008623,57,lsoacode,1,57,FD_VIOLATION
UK_CSV0000000000008623,58,crimeid,1,58,FD_VIOLATION
UK_CSV0000000000008623,58,lsoacode,1,58,FD_VIOLATION
UK_CSV0000000000008623,59,crimeid,1,59,FD_VIOLATION
UK_CSV0000000000008623,59,lsoacode,1,59,FD_VIOLATION
UK_CSV0000000000008623,60,crimeid,1,60,FD_VIOLATION
UK_CSV0000000000008623,60,monthvalue,1,60,RANDOM_TYPO
UK_CSV0000000000008623,60,lsoaname,1,60,FD_VIOLATION
UK_CSV0000000000008623,61,crimeid,1,61,FD_VIOLATION
UK_CSV0000000000008623,61,outcometype,1,61,FD_VIOLATION
UK_CSV0000000000008623,62,crimeid,1,62,FD_VIOLATION
UK_CSV0000000000008623,62,lsoacode,1,62,FD_VIOLATION
UK_CSV0000000000008623,63,crimeid,1,63,FD_VIOLATION
