cell_id,row_number,column_name,old_value,new_value,error_type,fd_rule,violated_dependencies
544.reportedby,544,reportedby,Norfolk Constabulary,Norfolk Constabuary,RANDOM_TYPO,,[]
3740.outcometype,3740,outcometype,Unable to prosecute suspect,Unable to proseute suspect,RANDOM_TYPO,,[]
3092.crimeid,3092,crimeid,b700df677173859c9eae6a42e6975e37754117956cc1eb19d202a0f24607ae89,b700df677137859c9eae6a42e6975e37754117956cc1eb19d202a0f24607ae89,RANDOM_TYPO,,[]
4380.outcometype,4380,outcometype,Suspect charged,Supect charged,FD_VIOLATION,crimeid -> outcometype,[e6]
1292.lsoaname,1292,lsoaname,Norwich 013A,Norwich 007A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
956.lsoaname,956,lsoaname,Norwich 005F,Norwich 007A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
1188.locationvalue,1188,locationvalue,On or near MIDDLETON'S LANE,On opr near MIDDLETON'S LANE,FD_VIOLATION,crimeid -> locationvalue,[e3]
1052.crimeid,1052,crimeid,ad583274c595a5b40b1d54c3b21bd346f7e020cdb54a2f80366793e1814496d1,3aa7a4bafc79a7b0a93dd5246ee22ebda49f4a7cc903472d2ba3aa123351cbc3,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
693.crimeid,693,crimeid,4c95cd0e140bbee4dab87c5a7be46d5bd4edcdca218d0c7cd1b1e9cc563c1a32,af4f4d951e7aa0b17830df8c3a1f93ef6b82319c2d792ab295b77204bd9676f2,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
723.locationvalue,723,locationvalue,On or near GOWING COURT,On r near GOWING COURT,FD_VIOLATION,crimeid -> locationvalue,[e3]
919.crimeid,919,crimeid,02a75418b140b3496dd18ceab4a1cacbc6637d11da68389a0acedffa1ca1718d,e2476736e58b7b6aa2582cd3a54783dba40dbd143885ea6b61972aaff719ff0d,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
3702.reportedby,3702,reportedby,Norfolk Constabulary,Norfolk mConstabulary,RANDOM_TYPO,,[]
4009.monthvalue,4009,monthvalue,2020-08,2w020-08,RANDOM_TYPO,,[]
2441.outcometype,2441,outcometype,Unable to prosecute suspect,Unable to prosecute susect,RANDOM_TYPO,,[]
1160.lsoacode,1160,lsoacode,E01026891,E01026822,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
4086.lsoaname,4086,lsoaname,Breckland 016A,Brecklandk 016A,FD_VIOLATION,crimeid -> lsoaname,[e7]
4713.fallswithin,4713,fallswithin,Norfolk Constabulary,NorfolkConstabulary,RANDOM_TYPO,,[]
2168.lsoaname,2168,lsoaname,Norwich 007A,Norwich 070A,FD_VIOLATION,crimeid -> lsoaname,[e5]
2053.locationvalue,2053,locationvalue,On or near HARVEY'S LANE,On or near HARVEYS LANE,RANDOM_TYPO,,[]
3582.lsoaname,3582,lsoaname,Great Yarmouth 004C,Gerat Yarmouth 004C,FD_VIOLATION,crimeid -> lsoaname,[e7]
1013.reportedby,1013,reportedby,Norfolk Constabulary,Norfolk Cnstabulary,RANDOM_TYPO,,[]
1399.crimeid,1399,crimeid,362d9e156427645797e16ff89f32d5472d6a33238a56143f0ab525c2ffa6c7da,3aa7a4bafc79a7b0a93dd5246ee22ebda49f4a7cc903472d2ba3aa123351cbc3,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4073.outcometype,4073,outcometype,Unable to prosecute suspect,Unabl to prosecute suspect,RANDOM_TYPO,,[]
181.monthvalue,181,monthvalue,2020-08,20200-8,RANDOM_TYPO,,[]
1181.lsoacode,1181,lsoacode,E01026940,E01026822,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
2450.locationvalue,2450,locationvalue,On or near NORWICH ROAD,On or near NORWICHf ROAD,RANDOM_TYPO,,[]
129.outcometype,129,outcometype,Unable to prosecute suspect,Unalble to prosecute suspect,FD_VIOLATION,crimeid -> outcometype,[e6]
2950.locationvalue,2950,locationvalue,On or near NELSON CRESCENT,On or ner NELSON CRESCENT,RANDOM_TYPO,,[]
4436.monthvalue,4436,monthvalue,2020-08,202-008,RANDOM_TYPO,,[]
1211.crimeid,1211,crimeid,4645b450b300c5a9f19d5bd94c794dc947275c930dd89343755e229a092955db,e2476736e58b7b6aa2582cd3a54783dba40dbd143885ea6b61972aaff719ff0d,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
3846.monthvalue,3846,monthvalue,2020-08,20n20-08,RANDOM_TYPO,,[]
561.fallswithin,561,fallswithin,Norfolk Constabulary,Norfolk Constabuslary,RANDOM_TYPO,,[]
1143.crimeid,1143,crimeid,649e527c6fae712a0af21c1e1bd08101c61197a0e37ae469b819064e0517fa41,5e493eb77f236f9fa9837d90e5a91898e039b7c88a3e80d35ee607e1c1ad8497,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
4706.locationvalue,4706,locationvalue,On or near MALTINGS CLOSE,On ovr near MALTINGS CLOSE,RANDOM_TYPO,,[]
345.lsoacode,345,lsoacode,E01026723,E01026822,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
783.crimeid,783,crimeid,546a0f7fd9fce1ccb8dcb7dccfeae3cbc07b08ed36b54d262a4e30da716e8815,6f795e9cc839c03417b962783d96df0739682900edaec5fc54a99122eb164260,FD_VIOLATION,crimeid -> longitude,"[e5, e6, e1, e2, e3, e4]"
976.monthvalue,976,monthvalue,2020-08,202008,RANDOM_TYPO,,[]
2973.fallswithin,2973,fallswithin,Norfolk Constabulary,Norfolk Contabulary,RANDOM_TYPO,,[]
4117.locationvalue,4117,locationvalue,On or near Supermarket,On or nea Supermarket,FD_VIOLATION,crimeid -> locationvalue,[e3]
4380.latitude,4380,latitude,52.632482,73.63248200000001,FD_VIOLATION,crimeid -> latitude,[e2]
800.monthvalue,800,monthvalue,2020-08,0220-08,RANDOM_TYPO,,[]
1219.fallswithin,1219,fallswithin,Norfolk Constabulary,Norfolk Cosntabulary,RANDOM_TYPO,,[]
2439.crimeid,2439,crimeid,eadb5eebbb5003e1a112a27ae8b3df32824f7d5a7cf3bdeac377c679fd333c18,eadb5eebbb5003e1a112a27ae8b3df3z2824f7d5a7cf3bdeac377c679fd333c18,RANDOM_TYPO,,[]
4386.fallswithin,4386,fallswithin,Norfolk Constabulary,Norfok Constabulary,RANDOM_TYPO,,[]
4512.longitude,4512,longitude,1.285139,77.285139,FD_VIOLATION,crimeid -> longitude,[e1]
4373.longitude,4373,longitude,1.362701,53.362701,FD_VIOLATION,crimeid -> longitude,[e1]
4500.lsoaname,4500,lsoaname,Great Yarmouth 005D,Great Yarmouh 005D,FD_VIOLATION,crimeid -> lsoaname,[e7]
1183.monthvalue,1183,monthvalue,2020-08,020-08,RANDOM_TYPO,,[]
106.lsoaname,106,lsoaname,Norwich 001F,Great Yarmouth 002A,FD_VIOLATION,crimeid -> lsoaname,"[e5, e7, e8]"
387.lsoacode,387,lsoacode,E01026577,E01026822,FD_VIOLATION,crimeid -> lsoacode,"[e7, e8, e4]"
4831.locationvalue,4831,locationvalue,On or near FAIRHAVEN COURT,On ro near FAIRHAVEN COURT,RANDOM_TYPO,,[]
1468.crimeid,1468,crimeid,17694f1853a6e0f51c265c8229e8681f8f0e47fcf0832513d2b44d3c33ca55a9,17694f1853a6e0f51c265c8229e8681f8f0e4fcf0832513d2b44d3c33ca55a9,RANDOM_TYPO,,[]
2626.locationvalue,2626,locationvalue,On or near KINGFISHER CLOSE,On or nearKINGFISHER CLOSE,RANDOM_TYPO,,[]
233.fallswithin,233,fallswithin,Norfolk Constabulary,Norforlk Constabulary,RANDOM_TYPO,,[]
2202.outcometype,2202,outcometype,Unable to prosecute suspect,Unable to porsecute suspect,RANDOM_TYPO,,[]
